Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
8095.0,Michael Hammond,Australia,32021.0,8113.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4018.0,2862.0,759.0,65.0,33.0,147.0
8096.0,Devin Vincent,Australia,32022.0,8754.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3378.0,2862.0,759.0,65.0,33.0,147.0
8097.0,Matthew Goldsbro,New Zealand,32025.0,7947.0,6392.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8098.0,Zac Mistri,Australia,32026.0,7798.0,6542.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8099.0,Justin Henkel,Australia,32027.0,7336.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8100.0,Oliver Fechner,Australia,32028.0,8506.0,5849.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4788.0,2862.0,759.0,65.0,33.0,147.0
8101.0,Lachlan Murray,Australia,32030.0,8297.0,6065.0,2636.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8102.0,Nathan Herman,Australia,32031.0,7340.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8103.0,Roman Wang,Australia,32032.0,7489.0,6857.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8103.0,Thea Holm,New Zealand,32032.0,7831.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4311.0,2862.0,759.0,65.0,33.0,147.0
8105.0,Oliver Pinfold,New Zealand,32035.0,8197.0,6152.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8105.0,Joseph Ripa,Australia,32035.0,7797.0,6552.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8105.0,Taranvir Singh,Australia,32035.0,8360.0,5989.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8108.0,Brandon Chong,Australia,32036.0,7345.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8109.0,Dishan Sansith Fernando,New Zealand,32038.0,8491.0,5861.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8109.0,Christopher Ellis,Australia,32038.0,7347.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8109.0,Kirra Peterson,Australia,32038.0,7347.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8112.0,Tom Pallaghy,Australia,32045.0,7840.0,6519.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8113.0,Tej Soni,Australia,32046.0,7355.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8113.0,Duncan Harrison,Australia,32046.0,7355.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8115.0,Lenny Fumberger,Australia,32051.0,7360.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8116.0,Andrew Walley,Australia,32052.0,7919.0,6447.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8117.0,Tadhg Condick,Australia,32053.0,7950.0,6417.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8117.0,Phelix Pipe,New Zealand,32053.0,7362.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8119.0,Maxon Hoang,Australia,32057.0,7366.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8120.0,Kevin Mason,Australia,32059.0,7368.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8121.0,Jason Hu,Australia,32064.0,7373.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8121.0,James Willett,Australia,32064.0,7373.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8123.0,Graham Edward Davies,Australia,32065.0,9313.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2862.0,2862.0,759.0,65.0,33.0,147.0
8123.0,Jarrad Duffy,Australia,32065.0,7890.0,6489.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8125.0,Jash Jigarkumar Parmar,Australia,32067.0,7376.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8125.0,Cayden Chao,Australia,32067.0,7376.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8125.0,Logan Wilson,Australia,32067.0,7376.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8128.0,Hadi Kazmi,Australia,32070.0,7379.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8129.0,Theodore Parker,Australia,32073.0,7513.0,6874.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8129.0,Jacob Jones,Australia,32073.0,8871.0,5948.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4369.0,2862.0,759.0,65.0,33.0,147.0
8131.0,Samuel Sheridan,New Zealand,32074.0,7891.0,6497.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8132.0,Seth Anderson,Australia,32075.0,7672.0,6717.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8132.0,Lachlan Smith,Australia,32075.0,8885.0,6978.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3327.0,2862.0,759.0,65.0,33.0,147.0
8134.0,Xander Lal,Australia,32077.0,8264.0,6127.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8135.0,Judah Sanchez,Australia,32079.0,7388.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8135.0,Reuben Liadow,Australia,32079.0,7531.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2719.0,759.0,65.0,33.0,147.0
8135.0,Maximus Dafopoulos,Australia,32079.0,9337.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2852.0,2862.0,759.0,65.0,33.0,147.0
8138.0,Kalya Beckman,Australia,32080.0,9337.0,6337.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,1582.0,759.0,65.0,33.0,147.0
8139.0,Zanda Ireland,Australia,32081.0,7390.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8140.0,Prajesh Prakash,Australia,32089.0,8103.0,6300.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8141.0,Thomas Harman,Australia,32092.0,7630.0,6776.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8142.0,Jude McCracken,Australia,32094.0,7403.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8142.0,Jad H. Jaber,Australia,32094.0,8392.0,6284.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2594.0,759.0,65.0,33.0,147.0
8142.0,Taheem Islam,New Zealand,32094.0,7403.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8142.0,Kayhan Hamdam,Australia,32094.0,9337.0,5071.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8146.0,Emmanuel Lee Gioutlou,Australia,32097.0,7406.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8147.0,James Ballantine,Australia,32099.0,8446.0,5967.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8147.0,Ella Roennfeldt,Australia,32099.0,7408.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8149.0,Christian Lay,Australia,32100.0,7409.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8149.0,Ananias Hong,Australia,32100.0,7851.0,6563.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8151.0,Abhiveer Behl,Australia,32101.0,7501.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4710.0,2862.0,759.0,65.0,33.0,147.0
8152.0,Patryk Bednarczyk,Australia,32102.0,7411.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8153.0,Noah De Domizio,Australia,32103.0,7412.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8154.0,Panos Sfikas,Australia,32104.0,8711.0,5707.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8155.0,Emily Eggins,Australia,32105.0,7685.0,6734.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8156.0,Rishanth Reddy Pardesh,Australia,32106.0,8427.0,5993.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8157.0,Hunter Quinn,Australia,32109.0,8113.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4106.0,2862.0,759.0,65.0,33.0,147.0
8158.0,Levi Shea,Australia,32110.0,7419.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8158.0,Joel Bohorquez-Carrascal,Australia,32110.0,8223.0,6201.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8160.0,Kenna Harris,Australia,32111.0,9098.0,6222.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3906.0,2862.0,759.0,65.0,33.0,147.0
8161.0,Alistair Hough,Australia,32112.0,8629.0,5797.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8162.0,Ari Jacobs,Australia,32116.0,8326.0,6104.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8162.0,Jairus Jallorina,Australia,32116.0,7425.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8162.0,Aiden Chang,Australia,32116.0,7425.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8162.0,Sahejvir Singh,Australia,32116.0,7425.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8166.0,Nash Griffiths,Australia,32119.0,8182.0,6374.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4678.0,2862.0,759.0,65.0,33.0,147.0
8167.0,Joel Mansell,Australia,32120.0,8416.0,6570.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4789.0,2322.0,759.0,65.0,33.0,147.0
8168.0,Ethan Brennan,Australia,32121.0,7430.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8169.0,Dan Peters,Australia,32123.0,7432.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8170.0,Thomas Edwards,Australia,32124.0,7756.0,6682.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8170.0,Aiden Abin,New Zealand,32124.0,7433.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8170.0,Jordan McGahan,New Zealand,32124.0,7433.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8173.0,Olivia Curnow,Australia,32128.0,7437.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8173.0,Joel O'Driscoll,Australia,32128.0,8031.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4207.0,2862.0,759.0,65.0,33.0,147.0
8175.0,Neil Vasisth,Australia,32129.0,7451.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,884.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8175.0,Gary Jiahao Lei,Australia,32129.0,7438.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8175.0,Jordan Stanley,New Zealand,32129.0,8166.0,6277.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8178.0,Thomas Williams,Australia,32130.0,8588.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3652.0,2862.0,759.0,65.0,33.0,147.0
8179.0,Ayush Chopra,Australia,32131.0,7440.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8180.0,Rocco Prattico,Australia,32132.0,7441.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8180.0,Elliot Bird,Australia,32132.0,7745.0,6701.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8182.0,Grace Hobbs,Australia,32133.0,9337.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2906.0,2862.0,759.0,65.0,33.0,147.0
8183.0,Aiden Curtis,Australia,32135.0,8439.0,6513.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4298.0,2862.0,759.0,65.0,33.0,147.0
8184.0,Seth Gunaratne,Australia,32138.0,8969.0,6843.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,3441.0,2862.0,759.0,65.0,33.0,147.0
8185.0,Jianhao Sun,Australia,32139.0,9337.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2912.0,2862.0,759.0,65.0,33.0,147.0
8186.0,Jack Harrison Leith Keen,Australia,32141.0,8390.0,6065.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8187.0,Anay Kothawade,Australia,32143.0,7452.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8188.0,Charles Noble,Australia,32144.0,8230.0,6228.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8189.0,Tyler Walmsley,Australia,32146.0,7455.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8189.0,Felix Fok,Australia,32146.0,8663.0,5797.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8191.0,Zaedyn Turner,Australia,32147.0,7720.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4758.0,2641.0,759.0,65.0,33.0,147.0
8192.0,Daynen Pillay,Australia,32152.0,7461.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8193.0,Curtis Brown,Australia,32154.0,8007.0,6461.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8193.0,James Noy,Australia,32154.0,7463.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8195.0,Niels Kristensen,Australia,32155.0,7778.0,7005.0,2340.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8196.0,Derrick Sheng,Australia,32158.0,7467.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8197.0,Ridhaan Dhapodkar,Australia,32159.0,7468.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8198.0,Anonymous,Australia,32160.0,7809.0,6665.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8199.0,Abhayraj Bhagat,Australia,32162.0,7626.0,6850.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8199.0,Kyle Reyes,Australia,32162.0,7471.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8201.0,Selena Wang,Australia,32165.0,7474.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8201.0,William Lee,Australia,32165.0,7474.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8203.0,Will Barrett,Australia,32166.0,8357.0,6123.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8204.0,Oliver Winter,New Zealand,32171.0,7480.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8204.0,Callum Corbett,Australia,32171.0,9337.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,1005.0,759.0,65.0,33.0,147.0
8204.0,Chu An Ong,Australia,32171.0,7480.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8207.0,Gordon Mei,New Zealand,32174.0,7483.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8208.0,Alex Li,New Zealand,32175.0,9337.0,5152.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8208.0,Callum McCurry,Australia,32175.0,9337.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2948.0,2862.0,759.0,65.0,33.0,147.0
8210.0,Denby Sharpe,Australia,32177.0,8206.0,6590.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4496.0,2862.0,759.0,65.0,33.0,147.0
8210.0,Elijah Kupers,Australia,32177.0,7486.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8212.0,Eitan Chernilo,Australia,32178.0,8053.0,6439.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8213.0,Ebony Considine,Australia,32179.0,7809.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4480.0,2862.0,759.0,65.0,33.0,147.0
8214.0,Lukas Busch,Australia,32183.0,7494.0,7003.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8215.0,Eli Briggs,Australia,32184.0,8819.0,5679.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8216.0,Joshua Firmani,Australia,32185.0,7494.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8217.0,Victor Xu,Australia,32188.0,7497.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8218.0,Harrison Wilson,Australia,32190.0,7891.0,6613.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8218.0,Stefan Conda,Australia,32190.0,7585.0,6919.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8220.0,Cian McKenzie,Australia,32191.0,9337.0,5168.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8220.0,Evyn Jenkins,Australia,32191.0,7500.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8222.0,Gratia Bickerstaff,New Zealand,32192.0,8318.0,6188.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8223.0,Christopher Sutton,Australia,32193.0,7855.0,6652.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8224.0,Masen Carney,Australia,32195.0,7900.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4405.0,2862.0,759.0,65.0,33.0,147.0
8225.0,Antonio M. Luci,Australia,32199.0,9337.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,2972.0,2862.0,759.0,65.0,33.0,147.0
8226.0,Ashley Chiert,Australia,32200.0,8944.0,6524.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4181.0,2528.0,759.0,65.0,33.0,147.0
8227.0,Ethan Cruickshank,Australia,32202.0,8056.0,6460.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8228.0,Kaidence Abel,Australia,32204.0,8866.0,5712.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4741.0,2862.0,759.0,65.0,33.0,147.0
8228.0,Krish Barua,Australia,32204.0,7513.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8230.0,Karthik Konanki Rajasekaram,Australia,32205.0,8148.0,6745.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4548.0,2741.0,759.0,65.0,33.0,147.0
8231.0,Jack Tilse,Australia,32206.0,7914.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4402.0,2862.0,759.0,65.0,33.0,147.0
8231.0,Jordana Allister,New Zealand,32206.0,7515.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8233.0,Andrew Kwan,Australia,32207.0,7516.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8233.0,Max Arnold,Australia,32207.0,7516.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
8235.0,Samuel Bennett,Australia,32210.0,7519.0,7005.0,2654.0,1125.0,477.0,352.0,317.0,383.0,2187.0,627.0,897.0,4801.0,2862.0,759.0,65.0,33.0,147.0
