Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
16365.0,Marcelo Daniel Sulla Condori,Peru,50848.0,15836.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16366.0,Davi Pantaleão,Brazil,50851.0,15839.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16366.0,Jeronimo Fernandez Gutierrez,Colombia,50851.0,15839.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16366.0,Fabrine Mesquita de Sousa,Brazil,50851.0,16944.0,9046.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5666.0,2623.0,1070.0,80.0,33.0,219.0
16366.0,Maria Victória Lopes Fiorato,Brazil,50851.0,15839.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16370.0,Mariah Branco Gasparin,Brazil,50852.0,16852.0,9068.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5737.0,2623.0,1070.0,80.0,33.0,219.0
16370.0,Ezequiel Lago,Argentina,50852.0,18042.0,8578.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,1666.0,1070.0,80.0,33.0,219.0
16372.0,Alejandro Cubaque Alvarez,Colombia,50855.0,15843.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16373.0,David Miguel Helmer,Brazil,50856.0,15844.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16373.0,Cristobal Daniel Schmitz Condeza,Chile,50856.0,18042.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3796.0,2623.0,1070.0,80.0,33.0,219.0
16375.0,Maximiliano Pimentel,Chile,50859.0,15847.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16376.0,David Alejandro Castiblanco Melo,Colombia,50860.0,15848.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16376.0,Kauã Henrique Dias dos Santos,Brazil,50860.0,15848.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16378.0,Tomas Martinez,Uruguay,50861.0,18042.0,7630.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16379.0,Vitória Denise dos Santos Teixeira,Brazil,50862.0,15850.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16380.0,Paola Rodriguez,Colombia,50863.0,15851.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16381.0,Yan Jonas de Miranda Machado,Brazil,50864.0,15852.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16382.0,Briana Bomblat,Bolivia,50865.0,15853.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16383.0,Gabryel Rodrigues da Silva,Brazil,50867.0,15855.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16384.0,José Adolfo Condori Quicaña,Peru,50868.0,18042.0,7637.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16384.0,Esteban Zapata B,Colombia,50868.0,18042.0,7637.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16386.0,Ronaldo Quezada,Peru,50869.0,15857.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16386.0,Samuel Fernando Gutierrez Amaro,Peru,50869.0,17013.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4838.0,2623.0,1070.0,80.0,33.0,219.0
16388.0,Romeo Hodali,Chile,50870.0,15858.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16388.0,Edilson Diogo da Silva Lopes,Brazil,50870.0,15858.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16390.0,Valetina Polanco Sanchez,Colombia,50872.0,15860.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16391.0,Fabian Jaimes,Colombia,50873.0,15861.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16391.0,Sebastian Caicedo Plata,Colombia,50873.0,15861.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16393.0,Fernando Villareal,Peru,50875.0,18042.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3979.0,2459.0,1070.0,80.0,33.0,219.0
16393.0,Felipe Calvejani Mendonça,Brazil,50875.0,15863.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16393.0,Benjamin Figueroa Cardona,Colombia,50875.0,15951.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5906.0,2623.0,1070.0,80.0,33.0,219.0
16396.0,Darjeeling Vanessa Mitma Crespo,Bolivia,50876.0,15930.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1760.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16396.0,Michel Junior Makulia,Brazil,50876.0,15864.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16396.0,Vicente Sánchez,Chile,50876.0,15864.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16399.0,Jesús Enrique Escalona Réquez,Chile,50878.0,15866.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16399.0,Nicolas Forero Cuartas,Colombia,50878.0,18042.0,7674.0,4220.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16401.0,Jean Pool Tello Delgado,Peru,50879.0,15867.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16401.0,Gustavo Oliveira Baptista,Brazil,50879.0,18042.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3819.0,2623.0,1070.0,80.0,33.0,219.0
16401.0,Facundo Nahuel Zenoble,Argentina,50879.0,15867.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16404.0,Juan Pablo Montenegro Erazo,Colombia,50881.0,18042.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3821.0,2623.0,1070.0,80.0,33.0,219.0
16405.0,Jackson da Silva Vilas Boas,Brazil,50883.0,15871.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16405.0,Samuel Chavarría,Colombia,50883.0,15871.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16407.0,Iago Deniz de Souza,Brazil,50888.0,15876.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16408.0,Ariane Nogueira Rodrigues,Brazil,50890.0,15878.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16409.0,Filipo da Silva Siqueira Reis,Brazil,50891.0,15879.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16409.0,Matheus Antonio Araújo dos Santos,Brazil,50891.0,15879.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16411.0,Leonardo Santos,Brazil,50892.0,18042.0,7661.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16412.0,Elvis Caero Zapata,Bolivia,50893.0,15881.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16413.0,Josuel da Silva Araujo,Brazil,50894.0,15882.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16413.0,Juan Miguel Quispe Zota,Bolivia,50894.0,15982.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5894.0,2623.0,1070.0,80.0,33.0,219.0
16415.0,Juan David Valderrama,Colombia,50895.0,15883.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16416.0,Wilson Fortunato Hipolito,Brazil,50896.0,15884.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16417.0,Carlos Zapana,Peru,50898.0,15886.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16417.0,Nadiele Pereira da Silva,Brazil,50898.0,15886.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16417.0,Jhulian Herney Guali Acosta,Colombia,50898.0,15886.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16420.0,Aziel Luz Pereira,Brazil,50900.0,16691.0,9148.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5975.0,2514.0,1070.0,80.0,33.0,219.0
16421.0,João Pedro Branco Gasparin,Brazil,50902.0,17046.0,8667.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16422.0,João Henrique da Silva,Brazil,50903.0,15891.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16423.0,Maria Gabrielli da Silva,Brazil,50904.0,16446.0,9269.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16423.0,Yohan Pinna Duarte,Brazil,50904.0,15909.0,9823.0,4230.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16425.0,Saulo Correa,Brazil,50905.0,15893.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16425.0,Gustavo Lawrence Cadó,Brazil,50905.0,15893.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16427.0,Fernão Guilherme Cunha de Macedo Galvão,Brazil,50907.0,15895.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16428.0,Isaac Oliveira do Carmo,Brazil,50908.0,15896.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16429.0,Omar Zurita,Ecuador,50909.0,15897.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16429.0,Nathaly Estefanía España Chugá,Ecuador,50909.0,15897.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16429.0,Juan Stieven Jaramillo,Colombia,50909.0,16286.0,9434.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16432.0,Gabriel Henrique Rocha Macedo,Brazil,50911.0,15899.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16432.0,Natalia Ester Gonzalez Torres,Venezuela,50911.0,15899.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16434.0,Gerson Fabian Jauregui Fernandez,Peru,50912.0,16353.0,9370.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16435.0,Amanda Marques Niero,Brazil,50913.0,15901.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16436.0,Guilherme Jesus de Oliveira Aguiar,Brazil,50914.0,15902.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16437.0,Thiago Carneiro Barbosa de Almeida,Brazil,50915.0,16140.0,9586.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16437.0,Agustina Santos,Uruguay,50915.0,16743.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5154.0,2623.0,1070.0,80.0,33.0,219.0
16439.0,Josué David Angulo,Colombia,50916.0,16890.0,9126.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5705.0,2623.0,1070.0,80.0,33.0,219.0
16440.0,Juan Manuel Olave,Colombia,50919.0,15907.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16440.0,Tulio Cassiano dos Santos,Brazil,50919.0,15907.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16442.0,Fabrizzio Nicolai Chaparro Morantes,Colombia,50921.0,15909.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16443.0,Eloá Garcia Pereira,Brazil,50923.0,15911.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16444.0,Pedro Challa Rodrigues,Brazil,50924.0,15912.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16444.0,Agatha Sanches Oliveira dos Santos,Brazil,50924.0,15912.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16446.0,Martín Alberto Carrasco Troncoso,Chile,50925.0,16073.0,9663.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16447.0,Ignacio Perez,Uruguay,50927.0,15915.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16448.0,Jeffry Orlando Pomalaza Rojas,Peru,50928.0,17523.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4387.0,2623.0,1070.0,80.0,33.0,219.0
16448.0,Lucas Herculino Cardoso Torres,Brazil,50928.0,15916.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16450.0,Anna Clara Leandro Candido,Brazil,50929.0,15917.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16451.0,Jose Luis Flores,Peru,50930.0,15918.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16451.0,Jeferson Ferreira Araújo,Brazil,50930.0,15918.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16453.0,Miguel Pereira Borges,Brazil,50932.0,15920.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16454.0,Samuel Gómez Robayo,Colombia,50934.0,16144.0,9601.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16455.0,Davi Guilherme Ferreira,Brazil,50935.0,15923.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16455.0,Alex Ulloa,Chile,50935.0,15923.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16457.0,Salomon Casallas Suarez,Colombia,50936.0,16140.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5778.0,2623.0,1070.0,80.0,33.0,219.0
16457.0,Jun Ishizawa Romero,Peru,50936.0,16624.0,9123.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16459.0,Nayara Vitória Paiva Schiavinato Martins,Brazil,50939.0,15927.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16459.0,Juliana Nieto Cárdenas,Colombia,50939.0,15927.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16461.0,Rumenus Wladimir Perez Serrano,Peru,50940.0,18042.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3880.0,2623.0,1070.0,80.0,33.0,219.0
16462.0,Amelie Fioravanti Rocheta,Brazil,50942.0,15930.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16462.0,Vinicius Pereira de Almeida Rodrigues,Brazil,50942.0,15930.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16464.0,Marcio Laranjeira dos Santos Vasconcelos,Brazil,50945.0,16275.0,9481.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16465.0,Matheus Pereira Lambert,Brazil,50946.0,15934.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16465.0,Diego Tavares,Brazil,50946.0,15934.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16467.0,Cristian Ferney Medina,Colombia,50948.0,15936.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16468.0,Antonio Correia Reis da Veiga,Brazil,50949.0,15937.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16468.0,Ricardo Kobylinski David,Brazil,50949.0,15937.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16470.0,Hever Santigo Avila Gomez,Colombia,50950.0,16212.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2349.0,1070.0,80.0,33.0,219.0
16470.0,Diego Huayllani,Peru,50950.0,17149.0,8612.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16472.0,Andres Suarez,Colombia,50953.0,15941.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16473.0,Joel Mamani Pacara,Bolivia,50955.0,15943.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16474.0,Joaquín Acuña,Chile,50956.0,15944.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16475.0,Camilo Florez,Colombia,50958.0,15946.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16476.0,Jorge Mario Alarcón Rojas,Chile,50960.0,15948.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16477.0,Lucas Cappelleti,Peru,50962.0,15950.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16478.0,Joann Camilo Serna Toro,Colombia,50963.0,15951.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16478.0,Luis Guillen,Venezuela,50963.0,15951.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16480.0,Guilherme Henrique Fillet,Brazil,50966.0,15954.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16481.0,Thaynná Victória Rabelo Duarte da Silva,Brazil,50969.0,15957.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16482.0,Nicolas Luis Andrade Nascimento Natal,Brazil,50970.0,15958.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16483.0,Mateus Dias Guimarães,Brazil,50971.0,15959.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16483.0,Ulisses Ibanez,Brazil,50971.0,15959.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16485.0,Gabriel de Souza Berozzi,Brazil,50973.0,15961.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16486.0,João Pizarro Bonanni,Brazil,50975.0,15963.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16487.0,Johana Beatriz Diaz Ponte,Peru,50976.0,17719.0,8068.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16488.0,Francisco Moreira dos Santos,Brazil,50979.0,15967.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16488.0,Noodle Lucia Soto Arias,Bolivia,50979.0,16022.0,9797.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5965.0,2623.0,1070.0,80.0,33.0,219.0
16490.0,Imanol Fabián Sandoval Paz,Peru,50981.0,18042.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,3921.0,2623.0,1070.0,80.0,33.0,219.0
16491.0,Thiago Matías León Alarcon,Peru,50982.0,15970.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16492.0,Fabián Moisés Carrizalez Márquez,Venezuela,50983.0,16558.0,9236.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16492.0,Arjen Carlos Pacco,Peru,50983.0,15971.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16492.0,Thiago Torres Bergamaschi,Brazil,50983.0,15971.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
16495.0,Guilherme Henrique Silvério,Brazil,50986.0,15974.0,9823.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
