Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
1839.0,Fred Strauss,South Africa,6034.0,1586.0,1703.0,363.0,145.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1840.0,Damien Van Heesch,South Africa,6035.0,1552.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1841.0,Abdelmouhaimen Khanfouci,Algeria,6039.0,1556.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1842.0,Francios van Niekerk,South Africa,6041.0,1558.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1843.0,Oliver Osama Ghattas,Egypt,6043.0,1560.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1843.0,Siyabonga Matinise,South Africa,6043.0,1996.0,1267.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1843.0,Micah Lev Murugan,South Africa,6043.0,1892.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,679.0,314.0,89.0,3.0
1846.0,Jean-Jacq du Plessis,South Africa,6047.0,1900.0,1367.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1847.0,Nathan Reyneke,South Africa,6049.0,1999.0,1270.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1847.0,Michael Wade,South Africa,6049.0,1796.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,781.0,314.0,89.0,3.0
1849.0,Abderrahmen Behloul,Algeria,6050.0,1567.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1850.0,Phuti Mpai,South Africa,6051.0,2006.0,1379.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,897.0,314.0,89.0,3.0
1850.0,Yusuf Akoodi,South Africa,6051.0,1568.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1852.0,Jo-Bert van Deventer,South Africa,6055.0,1572.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1852.0,Zain Hatem Elrefai,Egypt,6055.0,2092.0,1405.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,789.0,314.0,89.0,3.0
1854.0,Ethan McGurk,South Africa,6056.0,1975.0,1301.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1855.0,Adem Boutiche,Algeria,6062.0,1696.0,1586.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1856.0,Seyah Nathan Razafindrabesa,Madagascar,6063.0,1580.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1857.0,Zachary Bekker,South Africa,6066.0,1672.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,922.0,314.0,89.0,3.0
1858.0,Nishaylin Moodley,South Africa,6067.0,1584.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1858.0,Devak Mistry,South Africa,6067.0,1682.0,1605.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1860.0,Khalil Abdessamed Lahreche,Algeria,6069.0,1702.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,895.0,314.0,89.0,3.0
1861.0,Elumaro Adedapo Michael,Nigeria,6070.0,1587.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1862.0,Bannour Trabelsi,Tunisia,6071.0,2145.0,1335.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,822.0,314.0,89.0,3.0
1862.0,Liam,South Africa,6071.0,2036.0,1255.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1864.0,Pieter Cornelius Horne,South Africa,6073.0,1901.0,1392.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1865.0,Jean Martinèz de Jong,South Africa,6074.0,1591.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1865.0,Mitantsoa Rakotomamonjy,Madagascar,6074.0,1591.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1867.0,Luca Raad,South Africa,6077.0,1952.0,1345.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1867.0,Eli Rigney,South Africa,6077.0,1594.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1869.0,Marco Lerena,South Africa,6078.0,1595.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1870.0,Ayden Swardt,South Africa,6081.0,2007.0,1316.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,292.0,89.0,3.0
1871.0,Issam Laroussi,Algeria,6083.0,2044.0,1259.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1872.0,Umar Bamalli,Nigeria,6084.0,1601.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1873.0,Babatunde Iteoluwakishi,Nigeria,6087.0,1619.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,299.0,89.0,3.0
1874.0,Ryan Savides,South Africa,6089.0,1881.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,736.0,314.0,89.0,3.0
1875.0,Ali Ahmed Ali,Egypt,6090.0,1607.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1876.0,Jake Oelz,South Africa,6091.0,2198.0,1113.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1877.0,Jayden Julian Mael D'souza,Kenya,6093.0,2069.0,1376.0,379.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,885.0,314.0,89.0,3.0
1878.0,Lebone Selele,South Africa,6094.0,1611.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1878.0,Eli Wyngaardt,South Africa,6094.0,1611.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1880.0,Pape Amady Niang,Senegal,6096.0,1613.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1881.0,Kelvin Liaw,South Africa,6097.0,1818.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,807.0,314.0,89.0,3.0
1881.0,Bilel Messiouri,Algeria,6097.0,1614.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1883.0,Mohamed Zidan Cassim,South Africa,6098.0,2169.0,1168.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,149.0,1011.0,314.0,89.0,3.0
1884.0,Oyoma Kwakpovwe,Nigeria,6099.0,1616.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1885.0,Jaafar Bendahou,Morocco,6100.0,1617.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1886.0,Anthony Kalaya Rush,South Africa,6102.0,1769.0,1553.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1886.0,Blake Butlin,South Africa,6102.0,1619.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1888.0,Muhammad Athar Kader,South Africa,6103.0,1781.0,1542.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1889.0,Prnav Rathnasamy,South Africa,6105.0,1622.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1890.0,Mohamed Amine Boughizane,Tunisia,6106.0,2008.0,1318.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1890.0,Mehdi Amziane,Algeria,6106.0,1623.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1892.0,Youssef Aymn Nabil,Egypt,6108.0,1747.0,1581.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1893.0,Princy Finaritra Randrianaivoson,Madagascar,6109.0,1626.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1894.0,Ethan Pienaar,South Africa,6110.0,1947.0,1383.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1895.0,Oyetunbosun David Diya,Nigeria,6111.0,1628.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1896.0,Mandrindra Rivoharinjaka Robinson,Madagascar,6112.0,1629.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1897.0,Taha Masmoudi,Tunisia,6113.0,2091.0,1470.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,783.0,314.0,89.0,3.0
1898.0,Tatiana Khoodaruth,Mauritius,6115.0,1632.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1899.0,Abderahman Lemmou,Algeria,6117.0,1783.0,1554.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1900.0,Tobechukwu Okoroji,Nigeria,6121.0,1638.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1901.0,Rohan Naik,South Africa,6122.0,1639.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1901.0,Kenzy Ahmed Kamal Rohayem,Egypt,6122.0,1946.0,1396.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1901.0,Elaa Messaoudi,Tunisia,6122.0,1639.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1904.0,Lamees Amin Ahmed Khalil,Egypt,6124.0,2057.0,1287.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1905.0,John Ramy Fouad,Egypt,6125.0,2258.0,1087.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1906.0,Olutayo Bukunmi,Nigeria,6126.0,1643.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1906.0,Kaya Canau-Kurt,South Africa,6126.0,2186.0,1160.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1908.0,Nandor Desi,South Africa,6128.0,1645.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1908.0,Brandon Rae,South Africa,6128.0,2055.0,1293.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1910.0,Mouad Khallouk,Morocco,6131.0,1648.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1911.0,Abongwe Ndude,South Africa,6134.0,2062.0,1292.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1912.0,Hamzah Saloojee,South Africa,6136.0,1653.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1913.0,Daniel Kupowitz,South Africa,6138.0,2049.0,1309.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1914.0,Eddy Fick,South Africa,6139.0,2392.0,967.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1915.0,Adham Mohamed Ahmed Alsaiad,Egypt,6146.0,2290.0,1076.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1916.0,Ryan Rureri,Kenya,6147.0,2122.0,1522.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,734.0,314.0,89.0,3.0
1916.0,Rifuwo Modisane,South Africa,6147.0,1664.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1918.0,Hichem Naami,Algeria,6148.0,1665.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1919.0,Shaheed Hendricks,South Africa,6149.0,1910.0,1466.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1004.0,314.0,89.0,3.0
1920.0,Ryan Ho Hip,South Africa,6152.0,1930.0,1442.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1921.0,Logan Zachary Saffier,South Africa,6154.0,1671.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1922.0,Leeshe Delport,South Africa,6157.0,2111.0,1266.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1922.0,Ebraheem Bhoja,South Africa,6157.0,1674.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1924.0,Lukas Esterhuizen,South Africa,6158.0,1675.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1924.0,Steven Galliard,South Africa,6158.0,2128.0,1458.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,803.0,314.0,89.0,3.0
1926.0,Issa Joseph Owaga,Kenya,6162.0,1679.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1927.0,Luke Rigney,South Africa,6163.0,1680.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1928.0,Adeyinka Ayotunde,Nigeria,6169.0,1686.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1929.0,Meekaa'eel Booley,South Africa,6172.0,1785.0,1624.0,385.0,158.0,57.0,40.0,17.0,24.0,444.0,53.0,168.0,1011.0,314.0,89.0,3.0
1929.0,Mohamed Bouhassoune,Algeria,6172.0,1689.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1931.0,Manal Khellaf,Algeria,6175.0,1887.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,816.0,314.0,89.0,3.0
1931.0,Lijan Smal,South Africa,6175.0,1692.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1931.0,Hamza Harit,Algeria,6175.0,2120.0,1340.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,946.0,314.0,89.0,3.0
1934.0,Kaine Alex Wood,South Africa,6176.0,1763.0,1633.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1934.0,Amine Laaguidi,Morocco,6176.0,1693.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1936.0,Kyrollos Tamer,Egypt,6177.0,1694.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1937.0,Diaan Louw,South Africa,6178.0,1695.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1938.0,Maxwell Musakanda,Zimbabwe,6179.0,2224.0,1175.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1939.0,Hamza Charfi,Tunisia,6182.0,2292.0,1501.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,164.0,624.0,314.0,89.0,3.0
1939.0,Yassin Sherif Ahmed Sharaf El-Din,Egypt,6182.0,2387.0,1350.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,764.0,226.0,89.0,3.0
1941.0,Alex Bezuidenhout,South Africa,6183.0,1700.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1941.0,Neal Keyter,South Africa,6183.0,1919.0,1484.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1941.0,Gerhard Lottering,South Africa,6183.0,1816.0,1587.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1944.0,Eric Body Lawson,Nigeria,6184.0,1701.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1945.0,Brenton Early,South Africa,6187.0,1704.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1946.0,Ilyes Kerkeni,Tunisia,6188.0,2361.0,1640.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,453.0,279.0,89.0,3.0
1946.0,Doron Zinman,South Africa,6188.0,2110.0,1298.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1948.0,Phoebe Osburn,South Africa,6189.0,2282.0,1465.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,673.0,314.0,89.0,3.0
1949.0,Hassan Yasser Soliman,Egypt,6190.0,1861.0,1549.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1950.0,Ronald Andrianavalova,Madagascar,6192.0,1709.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1951.0,Ayoub Dif,Morocco,6193.0,1710.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1952.0,Youssef Amri,Tunisia,6195.0,1712.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1953.0,Achraf Bouhadja,Algeria,6196.0,2088.0,1328.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1953.0,Grayson Hunter,South Africa,6196.0,1713.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1955.0,Mohamed El Akadi,Morocco,6197.0,2305.0,1518.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,605.0,314.0,89.0,3.0
1956.0,Kenan Corner,South Africa,6201.0,1718.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1957.0,Ahmed Rady,Egypt,6204.0,1721.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1957.0,Yecin Ouertani,Tunisia,6204.0,2355.0,1387.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,693.0,314.0,89.0,3.0
1959.0,Jacques Mouton,South Africa,6205.0,1964.0,1461.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1960.0,Awogbemi Ayomide Charles,Nigeria,6206.0,1723.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1961.0,Badr Eddine Aboutabit,Morocco,6207.0,1724.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1962.0,Rahul Timmal,South Africa,6208.0,1725.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1963.0,Hady Mohammed,Egypt,6209.0,2854.0,1490.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,176.0,234.0,89.0,3.0
1964.0,Aaron Mitchell,South Africa,6210.0,1727.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1965.0,Sulayman Bassem Elsaqqa,Egypt,6211.0,1728.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1966.0,Wai Keung Yiu Man Lung,Mauritius,6214.0,1731.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1966.0,Armaan Sait,South Africa,6214.0,2235.0,1199.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1968.0,Ayobami Daniel,Nigeria,6215.0,1732.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1968.0,Kyle Huzninger,South Africa,6215.0,1832.0,1603.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1970.0,Douae El Hani,Morocco,6217.0,1905.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,840.0,314.0,89.0,3.0
1970.0,Marwan Abed Elshafy Ahmed Aly,Egypt,6217.0,2029.0,1408.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1970.0,Mariem Messaoudi,Tunisia,6217.0,1734.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1973.0,Hani Zaaboubi,Algeria,6218.0,1735.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1974.0,Ndumiso Ngidi,South Africa,6220.0,1796.0,1644.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1975.0,Feriel Kaced,Algeria,6221.0,1738.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1976.0,Wikus van Rooyen,South Africa,6222.0,1739.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1977.0,Armandt Botha,South Africa,6223.0,1980.0,1463.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1977.0,Moetaz Hrabi,Tunisia,6223.0,1740.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1979.0,Aicha Azzaoui,Morocco,6225.0,1759.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,151.0,1011.0,314.0,89.0,3.0
1980.0,Oghale Otobo,Nigeria,6227.0,1744.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1981.0,Marcus Alair Mendes Viana da Costa e Silva,Angola,6228.0,1745.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1982.0,Shakeel Rosen,South Africa,6232.0,1749.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1983.0,Arno Hatton-Jones,South Africa,6234.0,1957.0,1497.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1984.0,Justin Hamann,South Africa,6235.0,1752.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1985.0,Yacine Habbi,Algeria,6236.0,1753.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1986.0,Nua Swart,South Africa,6238.0,1755.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1987.0,Christo Hart,South Africa,6239.0,1756.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1988.0,Ronaldo Keane Joubert,South Africa,6241.0,1758.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1989.0,Yakeen Barden,South Africa,6242.0,2100.0,1362.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1989.0,Adrian Joubert,South Africa,6242.0,2104.0,1358.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1989.0,Shivay Brijomhan,South Africa,6242.0,2264.0,1198.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1992.0,Mohamed Mourou,Morocco,6243.0,2273.0,1190.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1993.0,Zuri Boodhoo,South Africa,6245.0,1762.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
1994.0,Keven Williams,South Africa,6246.0,1763.0,1703.0,385.0,158.0,57.0,40.0,17.0,24.0,461.0,53.0,168.0,1011.0,314.0,89.0,3.0
