Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
86.0,Maximiliano Sfara,1215.0,60.0,139.0,103.0,106.0,41.0,40.0,22.0,29.0,65.0,69.0,108.0,271.0,74.0,81.0,5.0,2.0
87.0,Victor Hugo Mattio,1221.0,126.0,199.0,64.0,41.0,41.0,40.0,22.0,29.0,109.0,69.0,108.0,178.0,129.0,59.0,5.0,2.0
88.0,Fernando Jose Ramos,1222.0,146.0,150.0,235.0,114.0,41.0,40.0,22.0,29.0,86.0,69.0,77.0,38.0,87.0,81.0,5.0,2.0
88.0,Valentin Mallavia,1222.0,87.0,123.0,74.0,132.0,41.0,40.0,17.0,23.0,61.0,69.0,44.0,219.0,239.0,46.0,5.0,2.0
90.0,Manuel Oribe,1233.0,149.0,97.0,194.0,124.0,41.0,40.0,22.0,29.0,132.0,69.0,108.0,113.0,44.0,64.0,5.0,2.0
91.0,Guadalupe Pilar Estevez,1256.0,59.0,119.0,159.0,132.0,41.0,40.0,22.0,29.0,140.0,69.0,108.0,11.0,239.0,81.0,5.0,2.0
92.0,Teo Marchioni,1259.0,112.0,104.0,277.0,132.0,41.0,40.0,22.0,29.0,95.0,69.0,108.0,110.0,32.0,81.0,5.0,2.0
93.0,Federico Profitos Mosquera,1265.0,106.0,51.0,277.0,132.0,41.0,40.0,22.0,29.0,68.0,30.0,108.0,142.0,131.0,81.0,5.0,2.0
94.0,Liliana Leiva,1272.0,182.0,176.0,138.0,95.0,38.0,36.0,22.0,29.0,183.0,69.0,85.0,51.0,88.0,73.0,5.0,2.0
95.0,Manuel Correa,1279.0,159.0,102.0,125.0,132.0,41.0,40.0,22.0,29.0,145.0,69.0,108.0,91.0,130.0,79.0,5.0,2.0
96.0,León Fernández Hernández,1293.0,309.0,22.0,118.0,132.0,41.0,40.0,22.0,29.0,226.0,52.0,108.0,76.0,30.0,81.0,5.0,2.0
97.0,Marco Lauxmann Granillo,1308.0,206.0,121.0,73.0,56.0,41.0,40.0,22.0,29.0,99.0,69.0,108.0,117.0,239.0,81.0,5.0,2.0
98.0,José Manuel Marchese,1309.0,78.0,141.0,187.0,132.0,41.0,40.0,22.0,29.0,130.0,69.0,73.0,46.0,233.0,81.0,5.0,2.0
99.0,Gonzalo Geraci,1311.0,131.0,61.0,149.0,132.0,41.0,40.0,22.0,29.0,90.0,69.0,108.0,228.0,123.0,81.0,5.0,2.0
100.0,Tadi Gasaneo,1319.0,155.0,129.0,186.0,132.0,41.0,40.0,22.0,29.0,127.0,69.0,108.0,134.0,59.0,81.0,5.0,2.0
101.0,Thomas Enzo Monzón,1322.0,41.0,92.0,70.0,76.0,41.0,40.0,22.0,29.0,88.0,69.0,108.0,460.0,98.0,81.0,5.0,2.0
102.0,Santiago Politti Gil,1323.0,211.0,89.0,134.0,94.0,41.0,40.0,22.0,29.0,130.0,69.0,108.0,214.0,54.0,81.0,5.0,2.0
103.0,Matías Ezequiel Nagatamae,1332.0,118.0,95.0,277.0,132.0,41.0,40.0,22.0,29.0,185.0,69.0,108.0,66.0,62.0,81.0,5.0,2.0
104.0,Juan Martín Alves Salgueiro,1340.0,140.0,143.0,78.0,80.0,41.0,40.0,22.0,29.0,192.0,69.0,108.0,71.0,239.0,81.0,5.0,2.0
105.0,Mauro Salva Picco,1348.0,53.0,69.0,277.0,132.0,41.0,40.0,22.0,29.0,65.0,69.0,108.0,116.0,239.0,81.0,5.0,2.0
106.0,Emiliano Pereyra,1350.0,93.0,135.0,128.0,132.0,41.0,40.0,22.0,29.0,149.0,66.0,108.0,80.0,239.0,81.0,5.0,2.0
107.0,Lucas Baigorria,1352.0,117.0,90.0,90.0,132.0,41.0,40.0,22.0,29.0,273.0,69.0,108.0,14.0,239.0,81.0,5.0,2.0
108.0,Alexis Armella,1353.0,89.0,160.0,63.0,132.0,41.0,40.0,22.0,29.0,189.0,69.0,108.0,84.0,239.0,81.0,5.0,2.0
109.0,Mateo González Rípoli,1354.0,69.0,215.0,182.0,132.0,41.0,40.0,22.0,29.0,76.0,69.0,108.0,199.0,84.0,81.0,5.0,2.0
110.0,Ignacio Barale,1356.0,51.0,56.0,277.0,132.0,41.0,40.0,22.0,29.0,118.0,69.0,108.0,206.0,119.0,81.0,5.0,2.0
111.0,Lorenzo Lionel Diaz,1376.0,174.0,207.0,144.0,88.0,41.0,40.0,22.0,29.0,288.0,51.0,40.0,68.0,96.0,81.0,5.0,2.0
112.0,Lucio Mateo Diaz,1388.0,168.0,179.0,82.0,132.0,41.0,40.0,22.0,29.0,72.0,69.0,108.0,119.0,239.0,81.0,5.0,2.0
113.0,Rodrigo Gabriel García,1392.0,253.0,72.0,234.0,132.0,41.0,40.0,22.0,29.0,134.0,69.0,36.0,52.0,239.0,32.0,5.0,2.0
114.0,Zenón Juan Manuel Salvarezza Cortez,1402.0,193.0,199.0,161.0,132.0,41.0,40.0,22.0,29.0,93.0,29.0,108.0,147.0,120.0,81.0,5.0,2.0
115.0,Ramiro Gutiérrez,1407.0,183.0,141.0,165.0,132.0,41.0,40.0,22.0,29.0,74.0,69.0,108.0,239.0,76.0,81.0,5.0,2.0
116.0,Matias Ariel Trejo,1416.0,23.0,62.0,130.0,132.0,41.0,40.0,22.0,29.0,141.0,69.0,108.0,292.0,239.0,81.0,5.0,2.0
117.0,Gabriel Eduardo Núñez Serna,1426.0,218.0,184.0,150.0,79.0,37.0,35.0,22.0,29.0,104.0,54.0,104.0,119.0,239.0,45.0,5.0,2.0
118.0,Ahymará Lilen Rocha Sarmiento,1439.0,234.0,97.0,120.0,132.0,41.0,40.0,22.0,29.0,160.0,69.0,87.0,81.0,239.0,81.0,5.0,2.0
119.0,Dante Llosa Fernandez,1441.0,155.0,286.0,61.0,49.0,23.0,21.0,22.0,29.0,245.0,69.0,80.0,106.0,207.0,81.0,5.0,2.0
120.0,Esteban Vico,1445.0,136.0,113.0,116.0,96.0,41.0,40.0,22.0,29.0,247.0,69.0,99.0,170.0,179.0,81.0,5.0,2.0
121.0,Gaspar Lopez Grinberg,1451.0,74.0,121.0,153.0,63.0,41.0,40.0,22.0,29.0,115.0,69.0,76.0,460.0,157.0,24.0,5.0,2.0
122.0,Franco Guoli,1464.0,55.0,127.0,106.0,132.0,41.0,40.0,22.0,29.0,67.0,69.0,108.0,341.0,239.0,81.0,5.0,2.0
123.0,Ramiro Nicolas Fernandez,1468.0,178.0,48.0,277.0,132.0,41.0,40.0,22.0,29.0,120.0,69.0,108.0,77.0,239.0,81.0,5.0,2.0
124.0,Roco Corbalan,1485.0,292.0,190.0,124.0,132.0,41.0,40.0,22.0,29.0,159.0,69.0,108.0,65.0,126.0,81.0,5.0,2.0
125.0,Ulises Martin Lopez,1488.0,63.0,196.0,32.0,74.0,41.0,40.0,22.0,29.0,171.0,69.0,108.0,379.0,176.0,81.0,5.0,2.0
126.0,Ulises Lattanzio,1490.0,218.0,146.0,241.0,132.0,41.0,40.0,22.0,29.0,177.0,69.0,108.0,104.0,75.0,81.0,5.0,2.0
127.0,Iván Nieloud,1493.0,96.0,75.0,45.0,113.0,41.0,40.0,22.0,29.0,288.0,69.0,108.0,460.0,19.0,81.0,5.0,2.0
128.0,Ramón Galiana,1494.0,88.0,197.0,105.0,75.0,41.0,40.0,22.0,29.0,191.0,69.0,50.0,260.0,239.0,81.0,5.0,2.0
129.0,Pablo Jesús Ballesteros Ramos,1497.0,282.0,132.0,147.0,132.0,41.0,40.0,22.0,29.0,136.0,69.0,108.0,164.0,107.0,81.0,5.0,2.0
130.0,Candela Castillo,1500.0,122.0,151.0,43.0,54.0,41.0,40.0,22.0,29.0,288.0,69.0,23.0,460.0,101.0,50.0,5.0,2.0
131.0,Mateo Ziffer,1502.0,72.0,192.0,133.0,110.0,41.0,40.0,22.0,29.0,175.0,69.0,108.0,302.0,121.0,81.0,5.0,2.0
132.0,Vladimir Fominykh,1508.0,189.0,186.0,179.0,132.0,41.0,40.0,22.0,29.0,151.0,69.0,108.0,217.0,57.0,81.0,5.0,2.0
133.0,Matías Almendra,1509.0,86.0,74.0,62.0,132.0,41.0,40.0,22.0,29.0,101.0,69.0,66.0,460.0,239.0,81.0,5.0,2.0
134.0,Valentin Mernies,1517.0,262.0,222.0,180.0,132.0,41.0,40.0,22.0,29.0,162.0,44.0,108.0,149.0,38.0,81.0,5.0,2.0
135.0,Ignacio Naval,1532.0,208.0,151.0,189.0,132.0,41.0,40.0,22.0,29.0,262.0,9.0,108.0,114.0,139.0,81.0,5.0,2.0
136.0,Agustina Di Lollo,1534.0,217.0,118.0,155.0,132.0,41.0,40.0,22.0,29.0,193.0,69.0,69.0,236.0,125.0,81.0,5.0,2.0
137.0,Santino Bregante Gallardo,1541.0,303.0,106.0,229.0,132.0,41.0,40.0,22.0,29.0,217.0,35.0,108.0,136.0,55.0,81.0,5.0,2.0
138.0,Agustin Franco,1543.0,99.0,143.0,88.0,87.0,41.0,40.0,22.0,29.0,196.0,69.0,108.0,460.0,73.0,81.0,5.0,2.0
139.0,Juan Ignacio Farizano,1545.0,67.0,151.0,192.0,132.0,41.0,40.0,22.0,29.0,119.0,69.0,108.0,351.0,136.0,81.0,5.0,2.0
140.0,Luis Cardozo,1552.0,165.0,224.0,152.0,132.0,41.0,40.0,22.0,29.0,180.0,69.0,108.0,115.0,239.0,29.0,5.0,2.0
141.0,Juan Manuel Mariscal,1559.0,64.0,255.0,34.0,53.0,41.0,40.0,22.0,29.0,57.0,69.0,108.0,460.0,239.0,81.0,5.0,2.0
142.0,Elias Fuentes,1567.0,264.0,164.0,157.0,98.0,41.0,40.0,22.0,29.0,188.0,11.0,105.0,121.0,239.0,81.0,5.0,2.0
143.0,Gaston Carbone Worobiej,1571.0,39.0,91.0,117.0,132.0,41.0,40.0,22.0,29.0,288.0,69.0,108.0,268.0,239.0,81.0,5.0,2.0
144.0,Santino D'Onofrio,1576.0,81.0,158.0,277.0,132.0,41.0,40.0,22.0,29.0,166.0,69.0,108.0,126.0,239.0,81.0,5.0,2.0
145.0,Tomas Echaves,1579.0,114.0,289.0,175.0,44.0,41.0,28.0,22.0,29.0,63.0,69.0,16.0,460.0,141.0,81.0,5.0,2.0
146.0,Bruno Tomas Soto,1581.0,241.0,159.0,109.0,67.0,32.0,40.0,22.0,29.0,179.0,69.0,106.0,362.0,78.0,81.0,5.0,2.0
147.0,Franco Mosquera,1582.0,120.0,239.0,139.0,132.0,41.0,40.0,22.0,29.0,84.0,69.0,108.0,232.0,239.0,81.0,5.0,2.0
148.0,Matías Agüero,1583.0,151.0,130.0,171.0,121.0,41.0,40.0,22.0,29.0,139.0,69.0,108.0,235.0,239.0,81.0,5.0,2.0
149.0,Tomas Catinelo,1584.0,21.0,143.0,16.0,20.0,41.0,40.0,22.0,29.0,288.0,69.0,108.0,460.0,239.0,81.0,5.0,2.0
