Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
118.0,Kevin Santiago Pinilla Ortiz,1992.0,252.0,271.0,98.0,118.0,79.0,72.0,24.0,41.0,183.0,124.0,226.0,182.0,192.0,126.0,2.0,2.0
119.0,Carlos Alberto Archila Vargas,2000.0,218.0,191.0,311.0,250.0,107.0,72.0,24.0,41.0,130.0,114.0,156.0,210.0,46.0,126.0,2.0,2.0
120.0,Javier Jesus Ordoñez Pardo,2015.0,174.0,82.0,143.0,88.0,73.0,72.0,24.0,41.0,50.0,124.0,226.0,240.0,548.0,126.0,2.0,2.0
121.0,Daniel Alejandro Cruz Tunubalá,2020.0,240.0,143.0,237.0,152.0,107.0,72.0,24.0,41.0,256.0,124.0,226.0,96.0,256.0,42.0,2.0,2.0
122.0,Juan David Quiñones,2022.0,83.0,320.0,32.0,22.0,15.0,11.0,24.0,41.0,166.0,124.0,99.0,696.0,323.0,62.0,2.0,2.0
123.0,Juan Manuel Velásquez Rivera,2023.0,111.0,222.0,158.0,109.0,107.0,72.0,24.0,41.0,61.0,124.0,226.0,124.0,514.0,126.0,2.0,2.0
124.0,Brayan Hernandez,2024.0,459.0,200.0,263.0,208.0,107.0,72.0,24.0,41.0,199.0,124.0,117.0,82.0,115.0,9.0,2.0,2.0
124.0,Brayan Alexander Escobar Fajardo,2024.0,179.0,6.0,288.0,250.0,107.0,72.0,24.0,41.0,169.0,124.0,226.0,263.0,145.0,126.0,2.0,2.0
126.0,David Santiago Medina Puerto,2031.0,373.0,103.0,304.0,171.0,97.0,72.0,24.0,41.0,164.0,124.0,127.0,68.0,233.0,126.0,2.0,2.0
127.0,LaMar Peña Parra,2047.0,43.0,259.0,182.0,137.0,107.0,72.0,24.0,41.0,261.0,124.0,226.0,253.0,188.0,126.0,2.0,2.0
128.0,Juan Sebastián Lozada Rodríguez,2065.0,22.0,60.0,63.0,250.0,107.0,72.0,24.0,41.0,91.0,124.0,226.0,307.0,548.0,126.0,2.0,2.0
129.0,Brayan Orlando Gómez Gonzáles,2077.0,126.0,156.0,40.0,39.0,29.0,16.0,24.0,41.0,557.0,124.0,181.0,166.0,448.0,126.0,2.0,2.0
