Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
139.0,Alexander Ben Ludewig,2567.0,342.0,108.0,227.0,181.0,144.0,137.0,85.0,99.0,288.0,128.0,181.0,390.0,206.0,26.0,17.0,8.0
141.0,Jorge Ströh,2578.0,223.0,82.0,226.0,164.0,166.0,116.0,85.0,99.0,168.0,242.0,164.0,33.0,629.0,156.0,17.0,8.0
142.0,Nelson Kohlbus,2582.0,80.0,56.0,103.0,169.0,308.0,250.0,85.0,99.0,195.0,242.0,275.0,167.0,257.0,271.0,17.0,8.0
143.0,Hendrik Wenzel,2602.0,96.0,117.0,121.0,89.0,155.0,153.0,85.0,99.0,129.0,242.0,57.0,748.0,215.0,271.0,17.0,8.0
144.0,Maja von Borstel,2615.0,291.0,695.0,129.0,100.0,46.0,33.0,85.0,49.0,618.0,197.0,28.0,124.0,117.0,78.0,17.0,8.0
145.0,Luc Rehfeld,2633.0,227.0,191.0,79.0,92.0,116.0,183.0,85.0,99.0,785.0,242.0,111.0,64.0,141.0,193.0,17.0,8.0
146.0,Frithiof Kuhlmann,2640.0,206.0,168.0,214.0,252.0,308.0,250.0,85.0,99.0,85.0,242.0,107.0,306.0,105.0,188.0,17.0,8.0
147.0,Lara Moser,2645.0,335.0,385.0,194.0,144.0,89.0,136.0,85.0,99.0,332.0,55.0,216.0,181.0,179.0,190.0,17.0,8.0
148.0,Linh Son Luu,2650.0,142.0,164.0,293.0,288.0,308.0,250.0,85.0,99.0,67.0,242.0,129.0,280.0,205.0,73.0,17.0,8.0
149.0,Nora Akkersdijk,2654.0,238.0,308.0,160.0,136.0,117.0,92.0,85.0,62.0,204.0,162.0,76.0,418.0,310.0,261.0,17.0,8.0
150.0,Nicolas Birkenstock,2675.0,406.0,414.0,294.0,129.0,65.0,72.0,85.0,99.0,238.0,242.0,222.0,101.0,189.0,94.0,17.0,8.0
151.0,Simon Pfahler,2683.0,198.0,237.0,212.0,214.0,159.0,173.0,85.0,99.0,165.0,242.0,241.0,337.0,25.0,271.0,17.0,8.0
152.0,Philipp Jansen,2686.0,246.0,333.0,180.0,142.0,199.0,169.0,85.0,99.0,294.0,242.0,275.0,175.0,85.0,137.0,17.0,8.0
153.0,Laurent Vogt,2703.0,230.0,331.0,297.0,246.0,212.0,176.0,85.0,99.0,137.0,242.0,149.0,232.0,136.0,106.0,17.0,8.0
154.0,Simon Hiesl,2707.0,299.0,261.0,305.0,287.0,219.0,223.0,21.0,61.0,378.0,38.0,137.0,250.0,88.0,116.0,16.0,8.0
155.0,Mark Zimmermann,2708.0,24.0,206.0,7.0,3.0,1.0,5.0,85.0,99.0,91.0,242.0,275.0,1025.0,349.0,271.0,17.0,8.0
156.0,Jonathan Haupt,2725.0,162.0,143.0,136.0,358.0,308.0,250.0,85.0,99.0,126.0,242.0,188.0,360.0,112.0,131.0,17.0,8.0
157.0,Nico Wrodarczyk,2733.0,117.0,107.0,81.0,88.0,110.0,90.0,85.0,99.0,194.0,242.0,228.0,288.0,708.0,271.0,17.0,8.0
158.0,Niklas Spies,2746.0,206.0,105.0,266.0,220.0,201.0,228.0,85.0,99.0,143.0,48.0,211.0,37.0,708.0,164.0,17.0,8.0
159.0,Kiarah Avéline Dähne,2771.0,98.0,251.0,249.0,213.0,308.0,250.0,85.0,99.0,181.0,94.0,253.0,161.0,407.0,97.0,17.0,8.0
160.0,Lasse Korbanka,2785.0,152.0,206.0,203.0,93.0,87.0,127.0,85.0,99.0,146.0,242.0,99.0,322.0,708.0,191.0,17.0,8.0
161.0,Sophia Schmoll,2801.0,447.0,313.0,329.0,259.0,153.0,154.0,85.0,99.0,785.0,10.0,56.0,8.0,43.0,35.0,17.0,8.0
162.0,Luna Fuchsloch,2814.0,420.0,298.0,211.0,142.0,308.0,250.0,85.0,99.0,217.0,147.0,131.0,210.0,156.0,115.0,17.0,8.0
163.0,Matthias Hettwer,2816.0,201.0,202.0,111.0,149.0,308.0,250.0,85.0,99.0,62.0,242.0,275.0,286.0,250.0,271.0,17.0,8.0
164.0,Robin Errington,2820.0,273.0,146.0,314.0,304.0,308.0,250.0,85.0,99.0,128.0,242.0,110.0,163.0,203.0,170.0,17.0,8.0
165.0,Aaron Mach,2823.0,295.0,286.0,271.0,178.0,308.0,250.0,85.0,99.0,247.0,242.0,263.0,124.0,123.0,27.0,17.0,8.0
166.0,Markus Kasparofsky,2835.0,218.0,353.0,127.0,120.0,80.0,96.0,85.0,99.0,189.0,156.0,209.0,418.0,534.0,126.0,17.0,8.0
