Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
101.0,Ju Hyeon Kim,2016.0,195.0,438.0,200.0,126.0,163.0,77.0,42.0,53.0,260.0,176.0,72.0,27.0,103.0,78.0,6.0
102.0,Do Hyun Kwon (권도현),2022.0,113.0,176.0,19.0,13.0,3.0,24.0,42.0,53.0,122.0,104.0,6.0,622.0,510.0,209.0,6.0
103.0,Kim Jun Hwi,2023.0,196.0,251.0,246.0,62.0,31.0,136.0,42.0,53.0,253.0,176.0,120.0,164.0,165.0,122.0,6.0
104.0,Heonjae Jung (정헌재),2025.0,273.0,76.0,173.0,150.0,93.0,68.0,42.0,53.0,383.0,71.0,170.0,187.0,75.0,205.0,6.0
105.0,DaYeong Kim (김다영),2027.0,284.0,390.0,201.0,188.0,112.0,124.0,42.0,25.0,186.0,62.0,29.0,103.0,196.0,79.0,6.0
106.0,Han Joong Won (한중원),2048.0,121.0,106.0,185.0,184.0,163.0,136.0,42.0,53.0,137.0,91.0,219.0,152.0,244.0,209.0,6.0
107.0,Choi Yeong-Jun,2063.0,57.0,304.0,67.0,50.0,62.0,67.0,42.0,53.0,95.0,176.0,176.0,432.0,267.0,209.0,6.0
108.0,Lee Kyeong-Sub (이경섭),2083.0,284.0,11.0,162.0,149.0,163.0,136.0,42.0,53.0,72.0,176.0,258.0,45.0,386.0,140.0,6.0
109.0,Youk MinSeop (육민섭),2101.0,132.0,81.0,151.0,181.0,102.0,73.0,42.0,53.0,135.0,176.0,26.0,622.0,161.0,160.0,6.0
110.0,Lee Tae-Sub (이태섭),2146.0,227.0,185.0,187.0,89.0,97.0,79.0,42.0,53.0,180.0,176.0,98.0,202.0,461.0,64.0,6.0
111.0,Lee Byung June (이병준),2194.0,33.0,251.0,56.0,76.0,47.0,136.0,42.0,53.0,36.0,176.0,258.0,622.0,193.0,209.0,6.0
112.0,Minseo Choi,2248.0,165.0,73.0,305.0,388.0,163.0,136.0,42.0,53.0,128.0,176.0,258.0,180.0,91.0,84.0,6.0
113.0,Jung Junhyuk,2270.0,141.0,189.0,424.0,317.0,163.0,136.0,42.0,53.0,55.0,176.0,258.0,85.0,16.0,209.0,6.0
114.0,SeungWook Eun (은승욱),2277.0,72.0,91.0,55.0,24.0,163.0,136.0,42.0,53.0,29.0,176.0,89.0,622.0,510.0,209.0,6.0
115.0,Chi-Uk Park,2278.0,109.0,180.0,156.0,179.0,163.0,136.0,42.0,53.0,167.0,176.0,171.0,21.0,510.0,209.0,6.0
116.0,Yeonwoo Kwon (권연우),2298.0,62.0,131.0,164.0,388.0,163.0,136.0,42.0,53.0,58.0,176.0,27.0,622.0,61.0,209.0,6.0
116.0,Chawon Kang (강차원),2298.0,161.0,130.0,147.0,157.0,126.0,136.0,42.0,53.0,206.0,121.0,258.0,376.0,170.0,209.0,6.0
118.0,Hajin Jeon (전하진),2301.0,238.0,67.0,271.0,162.0,163.0,136.0,42.0,53.0,580.0,131.0,81.0,106.0,56.0,209.0,6.0
