Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
114.0,Chan Yau Hoi (陳佑愷),1165.0,150.0,45.0,155.0,80.0,40.0,33.0,13.0,24.0,85.0,47.0,50.0,232.0,154.0,55.0,2.0
115.0,Louis Gabison (甘沛倫),1171.0,152.0,109.0,155.0,80.0,40.0,33.0,13.0,24.0,126.0,47.0,50.0,192.0,93.0,55.0,2.0
116.0,Brian Huang Chun King (黄俊憬),1177.0,249.0,121.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,30.0,110.0,55.0,2.0
117.0,Kam Wing Chun (金詠春),1182.0,213.0,127.0,97.0,80.0,40.0,33.0,13.0,24.0,168.0,23.0,38.0,134.0,154.0,36.0,2.0
118.0,Edwin Chan Ho Yeung (陳皓揚),1187.0,9.0,193.0,155.0,80.0,40.0,33.0,13.0,24.0,100.0,47.0,50.0,232.0,154.0,55.0,2.0
119.0,Ku Ching Yin (顧清弦),1192.0,136.0,107.0,89.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,194.0,154.0,55.0,2.0
120.0,Yim Cheuk Him (嚴倬謙),1196.0,141.0,115.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,119.0,154.0,55.0,2.0
121.0,Kwok Pak Hei (郭柏希),1200.0,119.0,165.0,100.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,72.0,55.0,2.0
122.0,Cham Tin Lam (湛天藍),1205.0,77.0,75.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
123.0,Derek Mok,1207.0,120.0,178.0,155.0,80.0,40.0,33.0,13.0,24.0,24.0,47.0,50.0,232.0,154.0,55.0,2.0
124.0,Leung Hui Wang (梁栩浤),1211.0,241.0,59.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,98.0,146.0,55.0,2.0
125.0,Cheung Ho Chung (張皓充),1213.0,108.0,134.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,196.0,108.0,55.0,2.0
126.0,Ken Law Kin Tai (羅健泰),1217.0,202.0,221.0,57.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,71.0,154.0,55.0,2.0
127.0,Jason Wu Hing (吳興),1220.0,88.0,133.0,101.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
128.0,Chan Yun Yung (陳潤蓉),1229.0,60.0,544.0,25.0,25.0,40.0,33.0,13.0,24.0,15.0,47.0,8.0,232.0,154.0,7.0,2.0
129.0,Kate Lee Ka Ching (李家晴),1237.0,111.0,73.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
130.0,Ho Pan Shum,1250.0,55.0,298.0,155.0,80.0,40.0,33.0,13.0,24.0,12.0,47.0,50.0,232.0,154.0,55.0,2.0
131.0,Matthew Advani (歐卓禮),1252.0,75.0,124.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
132.0,Leung Man Tsun (梁汶浚),1257.0,205.0,55.0,99.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
133.0,Kam Chun Hei (金駿熙),1261.0,78.0,343.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,19.0,154.0,55.0,2.0
134.0,Yiu Ting Hong,1262.0,283.0,35.0,120.0,65.0,40.0,33.0,13.0,24.0,138.0,47.0,45.0,208.0,154.0,55.0,2.0
135.0,Chu Yiu On,1265.0,117.0,174.0,86.0,80.0,40.0,33.0,4.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,1.0
136.0,Wong Hiu Kwong (黃曉光),1270.0,157.0,103.0,112.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
137.0,Chan Ho Pong (陳顥邦),1272.0,52.0,167.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
137.0,Fung King Hei (馮景禧),1272.0,148.0,71.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
139.0,Chu Ho Lung (朱浩龍),1274.0,123.0,169.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,161.0,154.0,55.0,2.0
139.0,Hui Lok Sum,1274.0,306.0,139.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,57.0,105.0,55.0,2.0
141.0,Wong Kin Fung (黃健鋒),1280.0,95.0,222.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,64.0,55.0,2.0
142.0,John Ho Chun Ho (何進灝),1285.0,158.0,214.0,155.0,80.0,40.0,33.0,13.0,24.0,124.0,47.0,50.0,232.0,58.0,55.0,2.0
143.0,Lau Cheuk Fung (劉卓峰),1287.0,211.0,63.0,155.0,80.0,40.0,33.0,13.0,24.0,128.0,47.0,50.0,232.0,154.0,55.0,2.0
144.0,Chan Yiu Hey (陳耀希),1288.0,234.0,223.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,77.0,87.0,55.0,2.0
144.0,Wai Hoi Suen (衛鎧瑄),1288.0,245.0,233.0,70.0,63.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,13.0,55.0,2.0
146.0,Ngai Ka Kit (倪家傑),1289.0,125.0,111.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
147.0,Cheng Chi Tong (鄭此同),1291.0,87.0,151.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
148.0,Yang Han Yuan (楊翰遠),1293.0,137.0,190.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,145.0,154.0,55.0,2.0
148.0,Wan Ching (尹正),1293.0,316.0,262.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,29.0,19.0,55.0,2.0
150.0,So Lap (蘇立),1301.0,89.0,544.0,31.0,26.0,40.0,33.0,13.0,24.0,77.0,47.0,50.0,232.0,38.0,55.0,2.0
151.0,Aaron Mok Kin Long (莫建朗),1302.0,166.0,268.0,140.0,80.0,40.0,33.0,13.0,24.0,51.0,47.0,50.0,179.0,154.0,55.0,2.0
152.0,Hui Hing Ngai (許慶毅),1306.0,135.0,248.0,114.0,80.0,40.0,33.0,13.0,24.0,79.0,47.0,50.0,232.0,154.0,55.0,2.0
153.0,Liu Yik Yung (劉益融),1308.0,172.0,83.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
154.0,Wong Lok Hai (黃珞琋),1309.0,177.0,198.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,35.0,55.0,2.0
155.0,Jibrail Jason Lee Ka Ming (李嘉銘),1310.0,138.0,163.0,111.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
156.0,Liang He Yi (梁鶴譯),1313.0,122.0,138.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
157.0,Cheng Wai Kit (鄭偉傑),1314.0,283.0,86.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,124.0,154.0,55.0,2.0
157.0,Ma Oi To (馬皚淘),1314.0,127.0,264.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,102.0,154.0,55.0,2.0
159.0,Lee Yiu Fai (李曜輝),1315.0,248.0,118.0,118.0,69.0,40.0,33.0,13.0,24.0,116.0,47.0,47.0,232.0,154.0,54.0,2.0
159.0,Timothy Yue Him Yau (余謙佑),1315.0,281.0,184.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,129.0,54.0,55.0,2.0
161.0,Ho Cheuk Yiu (何卓堯),1318.0,185.0,80.0,155.0,80.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,232.0,154.0,55.0,2.0
162.0,Cheung Ka Lok,1319.0,219.0,200.0,125.0,80.0,40.0,33.0,13.0,24.0,80.0,47.0,50.0,232.0,154.0,20.0,2.0
