Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
121.0,Muhammad Amirul Aiman Bin Abdul Rahman,2309.0,147.0,180.0,479.0,310.0,128.0,109.0,37.0,54.0,170.0,129.0,223.0,109.0,14.0,206.0,10.0,4.0
122.0,Nicola Chiong Ming Khe,2311.0,58.0,188.0,41.0,31.0,39.0,61.0,37.0,54.0,777.0,129.0,223.0,256.0,197.0,206.0,10.0,4.0
123.0,Vivashdheeran Kalatharan,2336.0,159.0,129.0,635.0,310.0,128.0,109.0,37.0,45.0,109.0,129.0,144.0,132.0,50.0,206.0,10.0,4.0
124.0,Joel Yaw Yu Lon,2345.0,227.0,94.0,238.0,226.0,128.0,109.0,37.0,54.0,212.0,129.0,223.0,305.0,143.0,206.0,10.0,4.0
125.0,Aniq Bin Addy Zulkifly,2347.0,10.0,58.0,11.0,10.0,10.0,10.0,37.0,54.0,28.0,129.0,29.0,1070.0,671.0,206.0,10.0,4.0
126.0,Yap E. Jie,2353.0,351.0,309.0,228.0,310.0,128.0,109.0,37.0,54.0,154.0,129.0,223.0,169.0,55.0,83.0,10.0,4.0
127.0,Zubair Bin Badrul Khizam,2362.0,242.0,239.0,201.0,310.0,128.0,109.0,37.0,54.0,249.0,129.0,223.0,108.0,113.0,206.0,10.0,4.0
128.0,Chew Yun Sheng,2365.0,37.0,87.0,16.0,20.0,25.0,30.0,37.0,54.0,9.0,129.0,223.0,807.0,671.0,206.0,10.0,4.0
129.0,Nevins Chan Pak Hoong (陈百鸿),2369.0,386.0,446.0,78.0,32.0,17.0,12.0,8.0,16.0,247.0,88.0,92.0,329.0,488.0,126.0,3.0,1.0
130.0,Ng Jun Heng,2400.0,60.0,60.0,64.0,27.0,128.0,109.0,37.0,54.0,76.0,129.0,126.0,831.0,479.0,206.0,10.0,4.0
131.0,Ahmad Hazim,2416.0,468.0,230.0,250.0,192.0,128.0,109.0,37.0,54.0,210.0,129.0,223.0,138.0,76.0,158.0,10.0,4.0
132.0,Syafiq Aizat Bin Shaiful Amri,2419.0,204.0,246.0,66.0,132.0,128.0,109.0,37.0,54.0,60.0,129.0,82.0,1070.0,59.0,29.0,10.0,4.0
133.0,Danial Armeen,2449.0,267.0,151.0,151.0,310.0,128.0,109.0,37.0,54.0,567.0,129.0,223.0,136.0,103.0,70.0,10.0,4.0
134.0,Mok Yuan Cong,2464.0,207.0,309.0,117.0,54.0,56.0,57.0,37.0,54.0,173.0,129.0,223.0,494.0,334.0,206.0,10.0,4.0
135.0,Joel Yow Sun Ee,2472.0,125.0,456.0,72.0,70.0,128.0,109.0,37.0,54.0,777.0,37.0,40.0,405.0,109.0,39.0,10.0,4.0
136.0,Sarvesh Pillay,2488.0,309.0,207.0,204.0,310.0,128.0,109.0,37.0,54.0,389.0,129.0,223.0,40.0,129.0,206.0,10.0,4.0
137.0,Max Nathaneal Morius,2489.0,70.0,99.0,109.0,233.0,128.0,109.0,37.0,54.0,277.0,71.0,223.0,331.0,538.0,196.0,10.0,4.0
138.0,Tee Kai Long,2513.0,31.0,38.0,184.0,310.0,128.0,109.0,37.0,54.0,101.0,129.0,223.0,278.0,671.0,206.0,10.0,4.0
139.0,Sulaiman Elias,2514.0,179.0,312.0,76.0,58.0,57.0,77.0,37.0,54.0,84.0,129.0,223.0,910.0,98.0,206.0,10.0,4.0
140.0,Sri Ganesh Krishna,2525.0,420.0,83.0,329.0,281.0,128.0,109.0,37.0,54.0,261.0,121.0,223.0,169.0,90.0,206.0,10.0,4.0
