Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
89.0,Tim Lugtigheid,1434.0,178.0,149.0,81.0,78.0,43.0,53.0,26.0,30.0,173.0,12.0,110.0,183.0,149.0,167.0,2.0
90.0,Douwe Besseling,1435.0,192.0,104.0,116.0,206.0,88.0,72.0,26.0,30.0,82.0,113.0,54.0,107.0,76.0,167.0,2.0
91.0,Jonathan Boer,1441.0,54.0,64.0,101.0,160.0,88.0,72.0,26.0,30.0,199.0,113.0,9.0,310.0,120.0,93.0,2.0
92.0,Sam Ruijs,1449.0,212.0,189.0,104.0,90.0,88.0,72.0,26.0,30.0,213.0,109.0,87.0,123.0,81.0,23.0,2.0
93.0,Kelian Zhang,1451.0,188.0,142.0,120.0,206.0,88.0,72.0,26.0,30.0,182.0,28.0,116.0,26.0,58.0,167.0,2.0
93.0,Roel Kapteijns,1451.0,117.0,61.0,124.0,91.0,88.0,72.0,26.0,30.0,139.0,113.0,116.0,90.0,215.0,167.0,2.0
95.0,Ron van Bruchem,1465.0,98.0,266.0,55.0,60.0,55.0,67.0,26.0,9.0,127.0,76.0,105.0,81.0,285.0,153.0,2.0
96.0,Tobias Lipschart,1471.0,74.0,88.0,64.0,159.0,88.0,72.0,26.0,30.0,162.0,113.0,103.0,150.0,173.0,167.0,2.0
97.0,Bram Beekman,1477.0,84.0,56.0,182.0,206.0,88.0,72.0,26.0,30.0,41.0,113.0,97.0,208.0,146.0,126.0,2.0
98.0,Tim Consemulder,1482.0,209.0,220.0,93.0,66.0,54.0,26.0,26.0,30.0,135.0,113.0,43.0,141.0,157.0,167.0,2.0
99.0,Wiljan Verkuil,1499.0,147.0,213.0,169.0,183.0,88.0,72.0,26.0,30.0,152.0,70.0,58.0,128.0,102.0,59.0,2.0
100.0,David Kootstra,1502.0,67.0,18.0,68.0,58.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,58.0,297.0,167.0,2.0
101.0,Tim van Huet,1504.0,106.0,299.0,99.0,131.0,88.0,72.0,26.0,30.0,218.0,39.0,116.0,14.0,119.0,145.0,2.0
102.0,Matthias Burggraaf,1509.0,91.0,199.0,76.0,127.0,88.0,72.0,26.0,30.0,322.0,35.0,29.0,193.0,52.0,167.0,2.0
103.0,Bram van der Wal,1512.0,170.0,202.0,148.0,107.0,88.0,72.0,26.0,30.0,116.0,113.0,116.0,69.0,86.0,167.0,2.0
104.0,Thijs Beentjes,1530.0,81.0,223.0,63.0,67.0,88.0,72.0,10.0,30.0,40.0,113.0,116.0,156.0,302.0,167.0,2.0
105.0,Renske Idzenga,1542.0,125.0,152.0,130.0,148.0,88.0,72.0,26.0,30.0,114.0,113.0,116.0,205.0,132.0,89.0,2.0
106.0,Lars Kuijpers,1554.0,232.0,176.0,150.0,120.0,65.0,72.0,26.0,30.0,147.0,16.0,116.0,126.0,128.0,148.0,2.0
107.0,Machiel van Loon,1565.0,205.0,128.0,204.0,125.0,88.0,72.0,26.0,30.0,176.0,113.0,88.0,233.0,40.0,35.0,2.0
107.0,Tibor Jerry Praas,1565.0,114.0,126.0,65.0,101.0,53.0,47.0,26.0,30.0,201.0,11.0,86.0,348.0,188.0,167.0,2.0
109.0,Jonas van Lier,1571.0,122.0,129.0,112.0,130.0,88.0,72.0,26.0,30.0,122.0,113.0,116.0,188.0,180.0,141.0,2.0
