Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
98.0,Eymen Çetin,1037.0,232.0,99.0,152.0,86.0,16.0,11.0,9.0,11.0,220.0,48.0,35.0,23.0,40.0,55.0
99.0,Burak Yalçın,1040.0,202.0,93.0,152.0,86.0,16.0,11.0,9.0,11.0,149.0,48.0,35.0,60.0,84.0,84.0
100.0,Ali Çağan Kaya,1047.0,227.0,132.0,132.0,86.0,16.0,11.0,9.0,11.0,120.0,48.0,35.0,132.0,66.0,22.0
101.0,İskender Aznavur,1065.0,71.0,80.0,123.0,86.0,16.0,11.0,9.0,8.0,22.0,48.0,35.0,251.0,221.0,84.0
101.0,Kaan Fanosçu,1065.0,141.0,128.0,152.0,86.0,16.0,11.0,9.0,11.0,106.0,48.0,35.0,197.0,41.0,84.0
103.0,Tolga Kaan Kantarcı,1073.0,2.0,20.0,38.0,59.0,16.0,11.0,9.0,3.0,1.0,48.0,35.0,497.0,287.0,47.0
104.0,Muhsin Mert Arslan,1074.0,188.0,179.0,89.0,86.0,16.0,11.0,9.0,11.0,97.0,48.0,35.0,121.0,145.0,39.0
105.0,Kerem Kılınç,1076.0,55.0,209.0,36.0,31.0,16.0,11.0,9.0,11.0,123.0,48.0,35.0,277.0,131.0,84.0
106.0,Efe Uyaver,1078.0,60.0,106.0,133.0,86.0,16.0,11.0,9.0,11.0,33.0,48.0,35.0,159.0,287.0,84.0
107.0,Ahmet Haris Alimi,1081.0,87.0,119.0,53.0,36.0,16.0,11.0,9.0,11.0,104.0,48.0,31.0,325.0,147.0,84.0
107.0,Ümit Batu Başkırt,1081.0,219.0,104.0,152.0,86.0,16.0,11.0,9.0,11.0,175.0,48.0,35.0,63.0,68.0,84.0
109.0,Cem Ünüvar,1082.0,74.0,89.0,41.0,55.0,16.0,11.0,9.0,11.0,115.0,48.0,35.0,207.0,287.0,84.0
110.0,Efe Pasaogullari,1097.0,305.0,82.0,88.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,57.0,49.0,64.0
111.0,Hasan Hüseyin Türkmen,1110.0,124.0,174.0,128.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,120.0,28.0,84.0
112.0,Atahan Yıldırım,1115.0,223.0,235.0,152.0,86.0,16.0,11.0,9.0,11.0,166.0,48.0,35.0,40.0,38.0,45.0
113.0,Hüseyin Ersoy,1117.0,85.0,107.0,67.0,76.0,16.0,11.0,9.0,11.0,99.0,48.0,35.0,275.0,194.0,84.0
114.0,Sevgin Vatansever,1134.0,112.0,136.0,152.0,86.0,16.0,11.0,9.0,11.0,50.0,48.0,35.0,97.0,287.0,84.0
115.0,Uras Somer,1175.0,20.0,55.0,27.0,49.0,16.0,11.0,9.0,11.0,26.0,48.0,35.0,497.0,287.0,84.0
116.0,Emirhan Zeyrek,1178.0,173.0,156.0,78.0,86.0,16.0,11.0,9.0,11.0,86.0,48.0,35.0,98.0,287.0,84.0
117.0,Kutay Temel,1184.0,182.0,176.0,115.0,86.0,16.0,11.0,9.0,11.0,141.0,48.0,35.0,213.0,57.0,84.0
118.0,Ahmet Barış Atlı,1189.0,170.0,248.0,52.0,32.0,16.0,11.0,9.0,11.0,132.0,48.0,35.0,179.0,206.0,40.0
119.0,Numan Yıldırım,1195.0,97.0,128.0,93.0,85.0,16.0,11.0,9.0,11.0,179.0,48.0,35.0,125.0,274.0,84.0
120.0,Şadi Demir Nokay,1196.0,65.0,192.0,65.0,41.0,16.0,11.0,9.0,11.0,18.0,48.0,35.0,497.0,104.0,84.0
120.0,Doruk Ünal,1196.0,356.0,203.0,152.0,86.0,16.0,11.0,9.0,11.0,177.0,48.0,35.0,17.0,47.0,28.0
122.0,Erdi Altınyay,1215.0,78.0,149.0,30.0,28.0,16.0,11.0,9.0,11.0,56.0,48.0,35.0,373.0,287.0,84.0
123.0,Asaf Selim Horuz,1222.0,41.0,132.0,31.0,20.0,16.0,11.0,9.0,11.0,28.0,48.0,35.0,497.0,287.0,56.0
