Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
94.0,Ting-Xian Lin (林廷縣),1750.0,166.0,301.0,163.0,109.0,85.0,67.0,33.0,52.0,33.0,121.0,111.0,154.0,214.0,133.0,6.0,2.0
95.0,Ruei-Hong Liang (梁睿紘),1753.0,75.0,59.0,143.0,312.0,147.0,131.0,36.0,65.0,221.0,46.0,131.0,109.0,80.0,190.0,6.0,2.0
96.0,Po-Hsun Lai (賴柏勳),1764.0,230.0,111.0,63.0,93.0,79.0,131.0,36.0,65.0,203.0,143.0,131.0,132.0,149.0,190.0,6.0,2.0
97.0,Wei-Jyun Wang (王韋鈞),1772.0,80.0,77.0,78.0,64.0,84.0,131.0,36.0,65.0,66.0,143.0,94.0,647.0,60.0,139.0,6.0,2.0
98.0,Hao-Jyun Kang (康皓鈞),1775.0,23.0,42.0,42.0,210.0,147.0,131.0,36.0,65.0,428.0,143.0,131.0,53.0,217.0,99.0,6.0,2.0
99.0,Nien-Ping Chen (陳念平),1818.0,90.0,155.0,102.0,120.0,131.0,131.0,36.0,65.0,226.0,143.0,131.0,80.0,210.0,190.0,6.0,2.0
100.0,Meng-Jia Li (李孟家),1834.0,229.0,165.0,91.0,123.0,103.0,85.0,36.0,65.0,298.0,143.0,110.0,113.0,110.0,155.0,6.0,2.0
101.0,Zhen-Qi Fan (范振祈),1842.0,106.0,86.0,81.0,211.0,147.0,131.0,36.0,65.0,206.0,143.0,131.0,315.0,110.0,66.0,6.0,2.0
102.0,Bo-Jun Chen (陳柏鈞),1843.0,158.0,256.0,145.0,113.0,110.0,105.0,36.0,37.0,168.0,143.0,99.0,274.0,30.0,161.0,6.0,2.0
103.0,Shuo-Jen Huang (黃碩人),1849.0,168.0,98.0,196.0,312.0,147.0,131.0,36.0,65.0,188.0,143.0,131.0,94.0,83.0,49.0,6.0,2.0
104.0,Yan-Jou Lin (林彥州),1869.0,181.0,91.0,182.0,169.0,115.0,108.0,36.0,28.0,171.0,107.0,123.0,422.0,14.0,114.0,6.0,2.0
105.0,Wei-Qi Liu (劉緯騏),1871.0,191.0,111.0,131.0,184.0,111.0,131.0,28.0,65.0,255.0,143.0,131.0,89.0,103.0,190.0,6.0,2.0
106.0,Ting-Yu Liao (廖庭右),1883.0,105.0,260.0,109.0,69.0,61.0,60.0,36.0,65.0,120.0,143.0,131.0,336.0,190.0,190.0,6.0,2.0
107.0,Duan-Lin He (何端綝),1902.0,198.0,113.0,127.0,36.0,51.0,47.0,36.0,65.0,297.0,143.0,127.0,327.0,176.0,151.0,6.0,2.0
108.0,Cheng-Yu Hsieh (謝承諭),1924.0,316.0,178.0,176.0,140.0,89.0,88.0,36.0,36.0,428.0,143.0,131.0,71.0,51.0,33.0,6.0,2.0
109.0,Tang-Lin Chuang (莊棠麟),1927.0,210.0,73.0,236.0,289.0,147.0,131.0,36.0,65.0,177.0,143.0,131.0,37.0,54.0,190.0,6.0,2.0
110.0,Pei-Ni Chiang (江霈妮),1935.0,152.0,142.0,189.0,173.0,147.0,131.0,36.0,65.0,190.0,27.0,131.0,153.0,201.0,190.0,6.0,2.0
111.0,Jiun-Ze Chen (陳鈞澤),1939.0,222.0,190.0,208.0,126.0,71.0,66.0,36.0,65.0,428.0,143.0,27.0,59.0,212.0,78.0,6.0,2.0
112.0,Sheng-Wen Wang (王聖文),1941.0,258.0,244.0,44.0,31.0,32.0,28.0,36.0,65.0,362.0,143.0,131.0,104.0,265.0,190.0,6.0,2.0
113.0,Hsiu-Lin Chuang (莊修霖),1959.0,123.0,221.0,153.0,141.0,147.0,131.0,36.0,65.0,43.0,143.0,131.0,22.0,405.0,190.0,6.0,2.0
114.0,Yung-Hung Cheng (鄭永鴻),1962.0,77.0,318.0,49.0,44.0,27.0,17.0,36.0,65.0,199.0,104.0,131.0,568.0,194.0,125.0,6.0,2.0
115.0,Tse-Kan Lin (林哲侃),1969.0,264.0,27.0,283.0,244.0,141.0,123.0,36.0,65.0,56.0,133.0,80.0,66.0,405.0,38.0,6.0,2.0
116.0,Cheng-Hsuan Liu (劉承軒),1970.0,236.0,266.0,149.0,182.0,147.0,131.0,36.0,65.0,220.0,41.0,131.0,121.0,140.0,97.0,6.0,2.0
117.0,Wei-Chieh Chin (金緯傑),1975.0,75.0,242.0,112.0,199.0,147.0,131.0,36.0,65.0,100.0,143.0,70.0,187.0,270.0,190.0,6.0,2.0
118.0,Kui-En Chiu (邱奎恩),1987.0,118.0,84.0,107.0,312.0,147.0,131.0,36.0,65.0,428.0,143.0,131.0,15.0,72.0,190.0,6.0,2.0
119.0,Kai-Xuan Lin (林楷軒),2015.0,44.0,55.0,54.0,80.0,78.0,131.0,36.0,65.0,197.0,143.0,131.0,647.0,302.0,44.0,6.0,2.0
120.0,Jia-En Tsai (蔡家恩),2035.0,154.0,76.0,320.0,312.0,147.0,131.0,36.0,65.0,83.0,143.0,131.0,135.0,104.0,190.0,6.0,2.0
121.0,Yu-Chine Lin (林佑謙),2054.0,19.0,27.0,96.0,166.0,147.0,131.0,36.0,65.0,428.0,143.0,131.0,219.0,248.0,190.0,6.0,2.0
122.0,Hong-Chih Chiang (江泓志),2056.0,137.0,50.0,207.0,312.0,147.0,131.0,36.0,65.0,58.0,143.0,103.0,270.0,199.0,190.0,6.0,2.0
123.0,Chia-Jui Lin (林家睿),2067.0,144.0,50.0,164.0,231.0,147.0,131.0,36.0,65.0,74.0,143.0,65.0,647.0,137.0,25.0,6.0,2.0
124.0,Guan-Ting Pan (潘冠廷),2068.0,172.0,134.0,107.0,312.0,147.0,131.0,36.0,65.0,213.0,143.0,131.0,246.0,33.0,190.0,6.0,2.0
125.0,Han-Yu Yao (姚瀚宇),2107.0,242.0,99.0,396.0,312.0,147.0,131.0,36.0,65.0,116.0,143.0,131.0,79.0,12.0,190.0,6.0,2.0
126.0,Che-Ting Chu (朱哲廷),2111.0,18.0,202.0,46.0,157.0,147.0,131.0,36.0,65.0,75.0,143.0,131.0,647.0,213.0,92.0,6.0,2.0
127.0,Guan Ying Chen (陳冠穎),2148.0,69.0,113.0,64.0,61.0,93.0,72.0,36.0,65.0,51.0,143.0,131.0,647.0,405.0,190.0,6.0,2.0
