Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
110.0,Ophir Raz,1624.0,218.0,118.0,288.0,203.0,72.0,59.0,23.0,37.0,136.0,92.0,99.0,19.0,150.0,108.0,2.0
110.0,Maayan Yizhar,1624.0,225.0,170.0,61.0,94.0,72.0,59.0,23.0,37.0,202.0,92.0,99.0,6.0,374.0,108.0,2.0
112.0,Gal Mizrachi,1630.0,54.0,27.0,300.0,203.0,72.0,59.0,23.0,37.0,191.0,92.0,99.0,255.0,108.0,108.0,2.0
112.0,Yali Fayerman,1630.0,125.0,76.0,178.0,203.0,72.0,59.0,23.0,37.0,132.0,92.0,99.0,50.0,374.0,108.0,2.0
114.0,Ahron Weiss,1639.0,168.0,45.0,197.0,59.0,72.0,59.0,23.0,37.0,66.0,92.0,99.0,238.0,374.0,108.0,2.0
115.0,Liran Gabay,1655.0,172.0,121.0,162.0,142.0,72.0,59.0,23.0,37.0,130.0,92.0,14.0,443.0,128.0,58.0,2.0
116.0,Ohad Fefer,1663.0,317.0,129.0,150.0,171.0,72.0,59.0,23.0,37.0,264.0,92.0,99.0,91.0,49.0,108.0,2.0
117.0,Itamar Yarden,1683.0,309.0,122.0,119.0,203.0,72.0,59.0,23.0,37.0,299.0,92.0,99.0,82.0,57.0,108.0,2.0
118.0,Elisha Schuster,1690.0,185.0,71.0,350.0,203.0,72.0,59.0,23.0,37.0,99.0,16.0,39.0,52.0,374.0,108.0,2.0
119.0,Daniel Atlas,1697.0,48.0,80.0,38.0,34.0,50.0,36.0,5.0,37.0,62.0,92.0,99.0,632.0,374.0,108.0,2.0
120.0,Netanel Deutsch,1699.0,207.0,290.0,126.0,37.0,25.0,22.0,23.0,37.0,53.0,92.0,99.0,204.0,374.0,108.0,2.0
120.0,Shaked Sandrov,1699.0,225.0,194.0,125.0,203.0,72.0,59.0,23.0,37.0,64.0,63.0,27.0,295.0,202.0,108.0,2.0
122.0,Bar Dor,1705.0,402.0,280.0,105.0,79.0,72.0,59.0,23.0,37.0,133.0,92.0,99.0,148.0,66.0,108.0,2.0
123.0,Yonatan Ram Simon,1706.0,372.0,153.0,171.0,124.0,72.0,59.0,23.0,37.0,146.0,92.0,75.0,160.0,112.0,108.0,2.0
124.0,Yaniv Ben Lolo,1707.0,146.0,151.0,164.0,57.0,34.0,59.0,23.0,37.0,148.0,82.0,99.0,223.0,374.0,108.0,2.0
125.0,Ethan Twizer,1714.0,161.0,190.0,247.0,203.0,72.0,59.0,23.0,37.0,79.0,92.0,99.0,166.0,176.0,108.0,2.0
126.0,Yuval Katzenelson,1716.0,270.0,248.0,114.0,100.0,72.0,59.0,23.0,37.0,135.0,92.0,99.0,165.0,192.0,108.0,2.0
127.0,Artemis Ofek,1725.0,113.0,94.0,180.0,110.0,72.0,59.0,23.0,37.0,121.0,92.0,77.0,632.0,5.0,108.0,2.0
127.0,Noam Patishi,1725.0,248.0,143.0,196.0,126.0,72.0,59.0,23.0,37.0,226.0,92.0,99.0,150.0,144.0,108.0,2.0
129.0,Yahal Pais,1752.0,149.0,344.0,112.0,101.0,72.0,59.0,23.0,37.0,120.0,92.0,79.0,122.0,332.0,108.0,2.0
130.0,Binyamin Tub,1766.0,205.0,116.0,175.0,203.0,72.0,59.0,23.0,37.0,49.0,92.0,99.0,152.0,374.0,108.0,2.0
131.0,Or Shahar,1768.0,230.0,254.0,128.0,65.0,72.0,59.0,23.0,37.0,200.0,92.0,99.0,125.0,274.0,108.0,2.0
