Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
91.0,Judah Von Meding,1070.0,161.0,131.0,136.0,81.0,41.0,31.0,6.0,10.0,85.0,47.0,54.0,82.0,145.0,60.0
92.0,Ethan Moloney-Illien,1077.0,154.0,43.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,56.0,54.0,133.0,74.0,60.0
93.0,Sebastian Bunting,1080.0,95.0,77.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,78.0,54.0,148.0,65.0,60.0
94.0,Daniel O'Donoghue,1087.0,171.0,95.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,83.0,54.0,22.0,99.0,60.0
95.0,Tykhon Pererva,1101.0,69.0,101.0,80.0,81.0,41.0,31.0,6.0,10.0,147.0,94.0,54.0,187.0,140.0,60.0
96.0,Sinéad Cleary,1103.0,108.0,116.0,38.0,42.0,41.0,31.0,6.0,10.0,153.0,26.0,54.0,67.0,351.0,60.0
97.0,Liam Daniel Rocha Oliveira,1104.0,176.0,106.0,145.0,81.0,41.0,31.0,6.0,10.0,113.0,72.0,54.0,131.0,78.0,60.0
98.0,Cathal Murdock,1107.0,90.0,19.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,143.0,144.0,60.0
99.0,Tadhg Kelly,1111.0,71.0,72.0,36.0,60.0,41.0,31.0,6.0,10.0,126.0,94.0,54.0,99.0,351.0,60.0
100.0,Jack Smyth,1120.0,74.0,155.0,79.0,74.0,41.0,31.0,6.0,10.0,54.0,52.0,54.0,205.0,255.0,30.0
101.0,Isaiah Kerins Hussey,1123.0,134.0,85.0,101.0,81.0,41.0,31.0,6.0,10.0,71.0,94.0,47.0,183.0,179.0,60.0
101.0,Filip Rudisteanu,1123.0,136.0,112.0,87.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,168.0,90.0,60.0
103.0,Brandon McCann,1134.0,204.0,86.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,69.0,54.0,25.0,133.0,60.0
104.0,Deasúin Kenny,1135.0,131.0,180.0,149.0,81.0,41.0,31.0,6.0,10.0,60.0,94.0,54.0,103.0,135.0,60.0
105.0,Tom Murphy,1136.0,68.0,64.0,142.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,45.0,91.0,250.0,60.0
106.0,Alex Cullen,1141.0,240.0,180.0,156.0,81.0,41.0,31.0,6.0,10.0,82.0,40.0,48.0,118.0,63.0,45.0
107.0,Conor O'Loughlin,1142.0,12.0,81.0,37.0,20.0,29.0,17.0,6.0,10.0,48.0,94.0,54.0,360.0,351.0,23.0
108.0,Eoin Carolan,1145.0,101.0,141.0,94.0,81.0,41.0,31.0,6.0,10.0,73.0,94.0,54.0,243.0,116.0,60.0
109.0,Finian Hogan,1146.0,348.0,81.0,181.0,81.0,41.0,31.0,6.0,10.0,144.0,7.0,54.0,15.0,87.0,60.0
110.0,James Hughes,1147.0,210.0,117.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,39.0,54.0,81.0,83.0,60.0
111.0,Daragh Mortimer,1152.0,122.0,49.0,97.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,29.0,28.0,351.0,60.0
112.0,Caelan Tan,1153.0,114.0,107.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,85.0,136.0,60.0
113.0,Daniel Borta,1156.0,152.0,154.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,79.0,60.0,60.0
114.0,Conor Gleeson,1176.0,250.0,81.0,168.0,81.0,41.0,31.0,6.0,10.0,153.0,36.0,54.0,50.0,155.0,60.0
115.0,Kim Hackett,1180.0,78.0,166.0,69.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,253.0,84.0,60.0
116.0,Edward Connell,1182.0,109.0,245.0,65.0,66.0,41.0,31.0,6.0,1.0,49.0,30.0,54.0,313.0,134.0,38.0
