Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
367.0,Tom van Loon,2012.0,194.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
369.0,Wolf Depret,2014.0,196.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
370.0,Mohamed Amine Akhayad Mourabit,2015.0,531.0,430.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,171.0,130.0,59.0,2.0,2.0
371.0,Henry Chen,2017.0,199.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
372.0,Nico Viaene,2019.0,237.0,470.0,169.0,86.0,57.0,37.0,10.0,15.0,149.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
373.0,Christian Vandeput,2021.0,424.0,354.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,273.0,217.0,59.0,2.0,2.0
373.0,Indra Eliza Joanna Maria Hulsmans,2021.0,203.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
375.0,Johana Amadori,2029.0,473.0,373.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,254.0,176.0,59.0,2.0,2.0
375.0,Bram Eloot,2029.0,211.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
375.0,Nicolas Cornette,2029.0,322.0,359.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
378.0,Sander Vermeulen,2033.0,353.0,336.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,234.0,59.0,2.0,2.0
379.0,Vincent Marinelli,2039.0,296.0,395.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
379.0,Yarno Lapin,2039.0,221.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
381.0,Julien Milants,2045.0,227.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
382.0,Jander Clerix,2049.0,269.0,470.0,153.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
382.0,Frank Suys,2049.0,231.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
384.0,Francesco Van den Boeck,2051.0,383.0,320.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
385.0,Matías Barreto,2055.0,359.0,348.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
385.0,Josse Cuinen,2055.0,542.0,316.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,300.0,144.0,59.0,2.0,2.0
387.0,Sander Hendrickx,2057.0,396.0,366.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,13.0,65.0,357.0,238.0,59.0,2.0,2.0
388.0,Tom Zanin,2059.0,299.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,180.0,59.0,2.0,2.0
389.0,Andy Xu,2066.0,348.0,370.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
390.0,Arthur Vandercammen,2067.0,453.0,266.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
391.0,Tristan de Bodt,2068.0,502.0,369.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,212.0,232.0,59.0,2.0,2.0
392.0,Senne Staelens,2069.0,428.0,334.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,327.0,227.0,59.0,2.0,2.0
392.0,Simon Mertens,2069.0,389.0,332.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
394.0,Richard Verrycken,2070.0,346.0,376.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
395.0,Lucas Vercruysse,2071.0,357.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,134.0,59.0,2.0,2.0
396.0,Matthias Van De Velde,2073.0,255.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
397.0,Lee-Liam Heusdens,2079.0,386.0,375.0,161.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
398.0,Jesse Van Moerbeke,2080.0,439.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,180.0,238.0,59.0,2.0,2.0
399.0,Sandrina Martens,2083.0,490.0,345.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,324.0,171.0,59.0,2.0,2.0
400.0,William Dumoulin,2084.0,400.0,336.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
400.0,Tristan Cottam,2084.0,523.0,338.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,232.0,238.0,59.0,2.0,2.0
402.0,Yanniko Zhechev,2086.0,388.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,237.0,238.0,59.0,2.0,2.0
403.0,David Bolsée,2088.0,325.0,427.0,182.0,89.0,57.0,37.0,10.0,15.0,157.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
403.0,Robin De Vylder,2088.0,393.0,361.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,343.0,238.0,59.0,2.0,2.0
403.0,Nico van den Berg,2088.0,270.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
403.0,Cassandra Berndt,2088.0,599.0,317.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,53.0,65.0,194.0,238.0,59.0,2.0,2.0
407.0,Corentin Uhoda,2092.0,421.0,323.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
408.0,Krishang Sahay,2093.0,275.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
409.0,Merlin Feider,2094.0,437.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,196.0,238.0,59.0,2.0,2.0
410.0,Jonathan Vanbrabant,2095.0,277.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
411.0,Leon Martlé,2099.0,281.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
411.0,Yannick Colle,2099.0,451.0,392.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,265.0,238.0,59.0,2.0,2.0
413.0,Manuël Teuns,2102.0,284.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
414.0,Brandon Vanthournout,2104.0,474.0,282.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
414.0,Ilias Seifert,2104.0,511.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,132.0,238.0,59.0,2.0,2.0
416.0,Emiel Ghelani Decorte,2105.0,486.0,329.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,328.0,209.0,59.0,2.0,2.0
417.0,Thorsten Cardoen,2108.0,290.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
417.0,Parsa Moradashkafti,2108.0,484.0,402.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,231.0,238.0,59.0,2.0,2.0
419.0,Matteo Alcantarini,2109.0,291.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
420.0,Victor Nizet,2110.0,292.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
421.0,Marko Vinchent,2112.0,294.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
422.0,Ilya Vandorpe,2119.0,446.0,374.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,323.0,223.0,59.0,2.0,2.0
423.0,Carole Duray,2120.0,302.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
423.0,Arne Leysen,2120.0,382.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,158.0,59.0,2.0,2.0
425.0,Ben Winkeler,2122.0,330.0,453.0,189.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,355.0,238.0,54.0,2.0,2.0
425.0,Boris Fontaine,2122.0,392.0,382.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
425.0,Jayden Brouwers,2122.0,493.0,331.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,307.0,238.0,59.0,2.0,2.0
425.0,Olivier Marechal,2122.0,422.0,352.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
429.0,Hannah Claus,2123.0,510.0,412.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,210.0,238.0,59.0,2.0,2.0
430.0,Amir Mohammad Jazaeri,2124.0,306.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
431.0,Fabrice Baumgarten,2125.0,429.0,425.0,188.0,89.0,57.0,37.0,10.0,15.0,159.0,66.0,65.0,284.0,238.0,59.0,2.0,2.0
432.0,Lucas Ceuppens,2127.0,687.0,309.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,140.0,238.0,59.0,2.0,2.0
433.0,Geo Van Rode,2128.0,341.0,439.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
434.0,Steven Van Overberghe,2130.0,483.0,335.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,321.0,238.0,59.0,2.0,2.0
435.0,Gabi Claude,2131.0,313.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
436.0,Augustin Willem,2134.0,316.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
436.0,Josiah Bonin,2134.0,533.0,396.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,214.0,238.0,59.0,2.0,2.0
438.0,Izabella Roszko,2137.0,454.0,409.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,306.0,215.0,59.0,2.0,2.0
439.0,Aymeric Englebert,2138.0,327.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,153.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
439.0,Clyde Reymen,2138.0,361.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,197.0,59.0,2.0,2.0
441.0,Simon Desobry,2140.0,492.0,364.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,293.0,238.0,59.0,2.0,2.0
442.0,Leander Nuytinck,2141.0,323.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
443.0,Robin Depoortere,2142.0,430.0,364.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
444.0,Luca Massimo,2143.0,499.0,372.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,281.0,238.0,59.0,2.0,2.0
445.0,Victor Ploegaerts,2144.0,326.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
446.0,Mats Thys,2147.0,329.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
447.0,Tore Ladika,2148.0,331.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,65.0,65.0,357.0,238.0,59.0,2.0,2.0
448.0,Sam Lambrechts,2149.0,561.0,420.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,177.0,238.0,59.0,2.0,2.0
449.0,Aloïs Peltier,2150.0,332.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
449.0,Tania Shafiei,2150.0,426.0,404.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,334.0,233.0,59.0,2.0,2.0
451.0,Antoine Fensie,2152.0,460.0,344.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
452.0,Liam Spitaels,2153.0,506.0,441.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,215.0,238.0,59.0,2.0,2.0
452.0,Luca Hoferlin,2153.0,335.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
452.0,Matthew-John Marginet,2153.0,509.0,417.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,236.0,238.0,59.0,2.0,2.0
455.0,Andreas Vanhoutte,2155.0,337.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
456.0,Ludovic Vissenaekens,2156.0,353.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,342.0,238.0,59.0,2.0,2.0
457.0,Stijn van Gils,2157.0,339.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
458.0,Robert Vanden Eynde,2159.0,472.0,384.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,319.0,231.0,59.0,2.0,2.0
458.0,Lyo Soetens,2159.0,455.0,356.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
460.0,Stig Michielsen,2160.0,565.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,203.0,169.0,59.0,2.0,2.0
461.0,Noé Symons,2161.0,566.0,247.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
462.0,Alexander D'hont,2162.0,687.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,15.0,64.0,238.0,59.0,2.0,2.0
463.0,Alexander Meganck,2163.0,462.0,359.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,60.0,65.0,357.0,238.0,59.0,2.0,2.0
463.0,Bart Schaek,2163.0,406.0,431.0,177.0,81.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
