Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
1137.0,Tindra Lindblad,5866.0,1098.0,1059.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1139.0,Johan Hermansson,5869.0,697.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1140.0,Saam Cedighi Chafjiri,5871.0,1075.0,1087.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1140.0,Eddie Nilsson,5871.0,1019.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,693.0,682.0,202.0,8.0,5.0
1142.0,Axel Schelander,5872.0,1020.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,726.0,649.0,202.0,8.0,5.0
1143.0,Ahmed Ali,5873.0,1415.0,749.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1144.0,Jakob Lindgren,5874.0,891.0,1274.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1145.0,Hugo Gurnell,5875.0,1311.0,994.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,874.0,682.0,202.0,8.0,5.0
1145.0,Oskar Holmberg,5875.0,766.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,351.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1147.0,Kaj Wiklund,5876.0,855.0,1337.0,435.0,257.0,108.0,92.0,37.0,50.0,400.0,186.0,216.0,1006.0,682.0,202.0,8.0,5.0
1148.0,Ludvig Held,5877.0,1247.0,921.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1148.0,Nils Guldevall,5877.0,1533.0,1284.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,364.0,682.0,202.0,8.0,5.0
1148.0,Simon Thernström,5877.0,1453.0,938.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,790.0,682.0,202.0,8.0,5.0
1151.0,Marcus Forsell Stahre,5879.0,1102.0,1174.0,423.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,923.0,682.0,202.0,8.0,5.0
1152.0,Liam Kendrick,5882.0,1309.0,1272.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,630.0,657.0,202.0,8.0,5.0
1152.0,Alma Sjobring,5882.0,933.0,1240.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1152.0,Edward Erneback,5882.0,767.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,625.0,202.0,8.0,5.0
1155.0,Ludvig Servin,5884.0,1484.0,1070.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,634.0,682.0,202.0,8.0,5.0
1156.0,Richard Norqvist,5885.0,713.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1157.0,Peter Boström,5886.0,959.0,1218.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1158.0,William Strålin,5887.0,1143.0,1297.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,751.0,682.0,202.0,8.0,5.0
1159.0,Alfred Kockum,5888.0,1318.0,979.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,895.0,682.0,202.0,8.0,5.0
1160.0,Tomas Eriksson,5889.0,1059.0,1160.0,410.0,248.0,107.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1161.0,Alexander Engblom,5899.0,1528.0,1163.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,512.0,682.0,202.0,8.0,5.0
1162.0,Brendan Wadenholm,5901.0,729.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1163.0,Jesper Wiström,5903.0,1136.0,1058.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1164.0,Bill Tapper,5909.0,1228.0,1099.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,555.0,202.0,8.0,5.0
1165.0,Hugo Krajcik,5910.0,1271.0,930.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1165.0,Fabian Johnson,5910.0,1306.0,895.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1167.0,Pontus Holm,5912.0,740.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1168.0,Emil Nilsson,5914.0,1155.0,1050.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1168.0,Anton Müller Diczfalusy,5914.0,1185.0,1020.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1170.0,Mathilda Sundqvist,5915.0,796.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,163.0,1013.0,682.0,202.0,8.0,5.0
1171.0,Martinez Costa,5916.0,744.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1172.0,Ole Sjölander,5922.0,750.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1173.0,Viktor Städe,5923.0,751.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1173.0,Daniel Lindmark,5923.0,1143.0,1114.0,402.0,257.0,108.0,92.0,37.0,50.0,408.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1175.0,Axel Fondelius,5924.0,1394.0,1015.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,968.0,533.0,202.0,8.0,5.0
1176.0,Fred Holm,5927.0,1385.0,1281.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,565.0,682.0,202.0,8.0,5.0
