Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,555bf
94.0,Jose Smith Caldas Reyes,1664.0,37.0,215.0,5.0,10.0,8.0,16.0,32.0,22.0,100.0,44.0,229.0,790.0,143.0,11.0,2.0
95.0,Smeling Becerra,1671.0,10.0,133.0,11.0,17.0,13.0,10.0,32.0,22.0,11.0,44.0,215.0,790.0,287.0,74.0,2.0
96.0,Victor Huaytalla Quicaño,1697.0,174.0,147.0,183.0,205.0,82.0,60.0,32.0,22.0,187.0,44.0,229.0,120.0,136.0,74.0,2.0
97.0,Valentino Nuñez,1707.0,225.0,183.0,134.0,57.0,58.0,36.0,32.0,22.0,285.0,44.0,229.0,132.0,194.0,74.0,2.0
98.0,Fernando Vilca Leonardo,1712.0,33.0,62.0,18.0,60.0,82.0,60.0,32.0,22.0,27.0,44.0,119.0,790.0,287.0,74.0,2.0
99.0,Clever Isaac Quijano Taipe,1713.0,207.0,117.0,213.0,114.0,82.0,60.0,32.0,22.0,114.0,44.0,229.0,116.0,287.0,74.0,2.0
100.0,Carlos Daniel Torres Tello,1716.0,30.0,14.0,101.0,115.0,82.0,60.0,32.0,22.0,10.0,44.0,53.0,790.0,287.0,74.0,2.0
101.0,Tyffany Villanueva,1734.0,182.0,564.0,79.0,55.0,27.0,60.0,32.0,22.0,96.0,44.0,6.0,307.0,184.0,74.0,2.0
102.0,Gianpierre Ponce,1748.0,260.0,181.0,84.0,76.0,82.0,60.0,32.0,22.0,157.0,44.0,200.0,192.0,287.0,69.0,2.0
103.0,Abraham Arcila Soraluz,1764.0,233.0,204.0,61.0,43.0,17.0,20.0,32.0,22.0,500.0,44.0,229.0,44.0,239.0,74.0,2.0
104.0,Jenrry Valdez Aquima,1768.0,84.0,382.0,81.0,53.0,82.0,60.0,32.0,22.0,135.0,44.0,229.0,201.0,287.0,74.0,2.0
105.0,Ricardo Maxera,1773.0,61.0,77.0,92.0,205.0,82.0,60.0,32.0,22.0,76.0,44.0,82.0,790.0,105.0,43.0,2.0
106.0,Dennis Preciado,1790.0,229.0,153.0,204.0,205.0,82.0,60.0,32.0,22.0,213.0,44.0,229.0,157.0,84.0,74.0,2.0
107.0,Daniel Esteban Rivera Diban,1791.0,199.0,469.0,89.0,41.0,19.0,24.0,32.0,22.0,147.0,44.0,229.0,270.0,130.0,74.0,2.0
108.0,Kurt Ramirez,1793.0,174.0,40.0,496.0,205.0,82.0,60.0,9.0,22.0,241.0,44.0,15.0,42.0,287.0,74.0,2.0
109.0,Joel Adrian Sinche Farfan,1799.0,248.0,151.0,226.0,205.0,82.0,60.0,32.0,22.0,102.0,44.0,229.0,35.0,287.0,74.0,2.0
110.0,Hua Long Javier Wan Zhu,1803.0,94.0,264.0,58.0,80.0,82.0,60.0,32.0,22.0,302.0,44.0,44.0,426.0,287.0,6.0,2.0
111.0,Eduardo Cabrera Yí,1804.0,138.0,190.0,188.0,195.0,82.0,60.0,32.0,22.0,153.0,44.0,229.0,108.0,287.0,74.0,2.0
112.0,Daniel Raul Alarcon Espinoza,1806.0,180.0,155.0,323.0,100.0,82.0,60.0,32.0,22.0,402.0,44.0,229.0,17.0,84.0,74.0,2.0
113.0,Dewin Berdejo,1808.0,255.0,255.0,110.0,109.0,73.0,58.0,32.0,22.0,179.0,44.0,229.0,125.0,248.0,67.0,2.0
114.0,Diego Leandro Benavente Cordero,1809.0,99.0,91.0,92.0,120.0,82.0,60.0,32.0,22.0,348.0,44.0,229.0,227.0,287.0,74.0,2.0
115.0,Jhon Romulo Sedano Rojas,1814.0,135.0,212.0,300.0,205.0,82.0,60.0,32.0,22.0,103.0,44.0,229.0,27.0,287.0,74.0,2.0
116.0,Jimmy Durand Davalos,1816.0,193.0,162.0,146.0,205.0,82.0,60.0,32.0,22.0,500.0,44.0,120.0,86.0,88.0,74.0,2.0
117.0,Hector Pinedo,1822.0,256.0,96.0,171.0,205.0,82.0,60.0,32.0,22.0,214.0,44.0,125.0,152.0,287.0,74.0,2.0
118.0,Mark Hanke Lecaros,1828.0,62.0,371.0,69.0,205.0,82.0,60.0,32.0,22.0,254.0,44.0,229.0,216.0,106.0,74.0,2.0
119.0,Ximena Paola Bazán Rivasplata,1844.0,169.0,122.0,179.0,205.0,82.0,60.0,32.0,22.0,267.0,5.0,229.0,109.0,287.0,74.0,2.0
120.0,Juan Daniel Ramirez Rodriguez,1858.0,223.0,305.0,129.0,93.0,71.0,60.0,32.0,22.0,201.0,44.0,229.0,148.0,225.0,74.0,2.0
121.0,Italo Chacón Torres,1873.0,157.0,72.0,170.0,130.0,82.0,60.0,32.0,22.0,97.0,44.0,229.0,415.0,287.0,74.0,2.0
122.0,Max Mondragón Mendizabal,1882.0,178.0,321.0,194.0,117.0,82.0,60.0,32.0,22.0,224.0,44.0,158.0,158.0,216.0,74.0,2.0
123.0,Cristian Esnayder Taipe Ccolque,1883.0,169.0,145.0,195.0,205.0,82.0,60.0,32.0,22.0,141.0,44.0,229.0,196.0,287.0,74.0,2.0
124.0,Piero Stefano Menéndez Jaramillo,1888.0,330.0,139.0,205.0,99.0,82.0,60.0,32.0,22.0,306.0,44.0,85.0,121.0,287.0,74.0,2.0
125.0,Marco Alzamora Cueto,1890.0,311.0,321.0,105.0,112.0,82.0,60.0,32.0,22.0,151.0,44.0,182.0,105.0,287.0,74.0,2.0
126.0,Paúl Alexis Urrutia Turpo,1894.0,557.0,170.0,187.0,96.0,54.0,60.0,30.0,22.0,278.0,44.0,93.0,77.0,173.0,51.0,2.0
127.0,José Manuel Cutipa,1895.0,698.0,230.0,184.0,94.0,61.0,60.0,32.0,22.0,270.0,44.0,25.0,60.0,39.0,74.0,2.0
128.0,Victor Manuel Carranza Yactayo,1902.0,352.0,499.0,245.0,149.0,82.0,60.0,32.0,22.0,131.0,44.0,154.0,61.0,56.0,13.0,2.0
