Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
139.0,Nathan Darney,2315.0,262.0,301.0,297.0,109.0,195.0,134.0,77.0,114.0,148.0,183.0,269.0,26.0,95.0,96.0,6.0,3.0
140.0,Eden Robinson-Rechavi,2316.0,3.0,35.0,131.0,193.0,195.0,134.0,77.0,8.0,2.0,183.0,146.0,295.0,669.0,236.0,6.0,3.0
141.0,François-Xavier Kerdelhué,2345.0,34.0,312.0,6.0,17.0,21.0,17.0,77.0,114.0,73.0,183.0,81.0,860.0,305.0,236.0,6.0,3.0
142.0,Baptiste Hennuy,2366.0,217.0,73.0,241.0,265.0,160.0,116.0,77.0,86.0,352.0,46.0,226.0,168.0,141.0,189.0,6.0,3.0
143.0,Fanny Cobrun,2374.0,203.0,115.0,187.0,307.0,195.0,134.0,77.0,114.0,422.0,183.0,95.0,91.0,119.0,123.0,6.0,3.0
144.0,Gaspard Disdet,2398.0,115.0,116.0,90.0,139.0,142.0,134.0,77.0,74.0,78.0,183.0,117.0,219.0,669.0,236.0,6.0,3.0
145.0,Allan Paillet,2414.0,103.0,105.0,110.0,152.0,123.0,134.0,77.0,114.0,66.0,183.0,269.0,64.0,669.0,236.0,6.0,3.0
146.0,César Essling,2425.0,122.0,199.0,288.0,405.0,195.0,134.0,77.0,114.0,109.0,2.0,269.0,54.0,376.0,72.0,6.0,3.0
147.0,Gaspard Carré,2471.0,144.0,71.0,345.0,257.0,195.0,134.0,77.0,114.0,105.0,183.0,269.0,224.0,108.0,236.0,6.0,3.0
148.0,Noémie Thiollier,2481.0,191.0,362.0,143.0,197.0,195.0,134.0,44.0,114.0,555.0,10.0,181.0,40.0,70.0,236.0,6.0,3.0
149.0,Erwan de Lépinau,2518.0,221.0,149.0,140.0,149.0,91.0,134.0,39.0,114.0,102.0,183.0,89.0,204.0,669.0,225.0,6.0,3.0
150.0,Billy Burier,2529.0,168.0,344.0,148.0,162.0,120.0,100.0,77.0,59.0,95.0,88.0,269.0,259.0,496.0,135.0,6.0,3.0
151.0,Nathan Way,2550.0,202.0,216.0,214.0,262.0,195.0,134.0,77.0,114.0,183.0,183.0,216.0,271.0,240.0,34.0,6.0,3.0
152.0,Roderic Blazy,2566.0,159.0,94.0,244.0,230.0,195.0,134.0,77.0,114.0,59.0,183.0,231.0,520.0,81.0,236.0,6.0,3.0
153.0,Maxim Dubernat,2573.0,239.0,213.0,289.0,248.0,161.0,134.0,77.0,96.0,653.0,14.0,136.0,215.0,64.0,25.0,6.0,3.0
154.0,Dorian Péglion,2588.0,275.0,227.0,185.0,181.0,195.0,134.0,77.0,114.0,329.0,183.0,100.0,81.0,262.0,236.0,6.0,3.0
155.0,Pierre Bouvier,2593.0,373.0,220.0,306.0,211.0,122.0,98.0,77.0,101.0,315.0,4.0,169.0,103.0,446.0,39.0,6.0,3.0
155.0,Marion Bihan,2593.0,342.0,178.0,201.0,272.0,195.0,134.0,77.0,114.0,225.0,183.0,104.0,148.0,175.0,236.0,6.0,3.0
157.0,Romain D'hondt,2607.0,213.0,137.0,98.0,54.0,62.0,59.0,77.0,114.0,768.0,183.0,269.0,147.0,181.0,236.0,6.0,3.0
158.0,Lucas Gulemirian,2613.0,162.0,167.0,260.0,247.0,195.0,134.0,77.0,114.0,180.0,117.0,269.0,118.0,328.0,236.0,6.0,3.0
159.0,Alexis Petillon,2629.0,219.0,113.0,402.0,274.0,195.0,134.0,77.0,114.0,360.0,183.0,269.0,114.0,20.0,146.0,6.0,3.0
160.0,Louis Sarthou,2631.0,73.0,88.0,67.0,85.0,195.0,134.0,76.0,2.0,130.0,183.0,44.0,640.0,669.0,236.0,6.0,3.0
161.0,Alexandre Richard,2638.0,205.0,270.0,177.0,285.0,195.0,134.0,77.0,114.0,167.0,183.0,188.0,322.0,76.0,236.0,6.0,3.0
162.0,Auguste Olivry,2649.0,235.0,75.0,221.0,219.0,166.0,134.0,77.0,114.0,179.0,125.0,196.0,146.0,669.0,84.0,6.0,3.0
163.0,Maxime Clapié,2665.0,105.0,35.0,179.0,298.0,195.0,134.0,8.0,114.0,86.0,183.0,269.0,145.0,669.0,236.0,6.0,3.0
164.0,Delphine Tran,2670.0,137.0,608.0,155.0,121.0,71.0,57.0,27.0,114.0,156.0,83.0,132.0,629.0,226.0,145.0,6.0,3.0
164.0,Kaïto Bernhart,2670.0,368.0,231.0,337.0,238.0,195.0,134.0,77.0,114.0,153.0,183.0,269.0,163.0,31.0,168.0,6.0,3.0
166.0,Dinh-Anh Tran,2674.0,279.0,256.0,162.0,114.0,66.0,61.0,77.0,114.0,87.0,121.0,76.0,376.0,640.0,236.0,6.0,3.0
167.0,Tom Vengeons,2683.0,177.0,161.0,236.0,405.0,195.0,134.0,77.0,114.0,268.0,183.0,269.0,311.0,132.0,12.0,6.0,3.0
