Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
63.0,Álvaro Pérez Posas,1646.0,69.0,119.0,153.0,125.0,136.0,138.0,35.0,59.0,159.0,25.0,158.0,252.0,96.0,115.0,4.0,3.0
65.0,Maximiliano Rojas Zaputovich,1657.0,10.0,35.0,134.0,206.0,214.0,187.0,35.0,59.0,36.0,205.0,121.0,176.0,101.0,131.0,4.0,3.0
66.0,Angel Omar Montiel Clavel,1670.0,183.0,160.0,123.0,130.0,118.0,110.0,35.0,59.0,165.0,174.0,99.0,28.0,117.0,162.0,4.0,3.0
67.0,Adolfo Ortega Tecuapacho,1734.0,171.0,106.0,146.0,141.0,72.0,56.0,17.0,34.0,170.0,99.0,13.0,306.0,287.0,109.0,4.0,3.0
68.0,Juan Daniel Rodríguez Rodríguez,1817.0,95.0,188.0,100.0,90.0,238.0,105.0,35.0,59.0,118.0,205.0,49.0,91.0,167.0,270.0,4.0,3.0
69.0,Ian Leonardo Acevedo Armenta,1840.0,41.0,59.0,196.0,225.0,238.0,199.0,35.0,59.0,61.0,103.0,389.0,138.0,5.0,85.0,4.0,3.0
70.0,Azael Toysehua,1848.0,192.0,288.0,222.0,209.0,157.0,145.0,15.0,39.0,72.0,48.0,183.0,188.0,66.0,17.0,4.0,3.0
71.0,Uriel Santana Suarez,1875.0,221.0,267.0,108.0,59.0,22.0,34.0,35.0,59.0,181.0,113.0,86.0,402.0,171.0,110.0,4.0,3.0
72.0,Salma Sydykov Méndez,1884.0,20.0,94.0,34.0,55.0,38.0,61.0,35.0,59.0,47.0,205.0,205.0,133.0,621.0,270.0,4.0,3.0
73.0,Joshua Santiago Monterrosa Herrera,1893.0,146.0,83.0,141.0,146.0,164.0,199.0,35.0,59.0,172.0,129.0,4.0,60.0,365.0,183.0,4.0,3.0
74.0,Jesús Mauricio Sanchez Lomeli,1899.0,144.0,129.0,208.0,199.0,238.0,199.0,35.0,59.0,209.0,72.0,200.0,143.0,14.0,43.0,4.0,3.0
75.0,Joel Gaxiola Castro,1908.0,31.0,132.0,45.0,64.0,238.0,199.0,35.0,59.0,92.0,205.0,115.0,92.0,324.0,270.0,4.0,3.0
76.0,Ernesto Adrian Romero Caballero,1911.0,38.0,198.0,43.0,45.0,63.0,101.0,35.0,59.0,177.0,61.0,140.0,630.0,44.0,270.0,4.0,3.0
77.0,Axel Hernández Flores,1935.0,286.0,103.0,189.0,242.0,185.0,199.0,35.0,24.0,99.0,52.0,259.0,81.0,21.0,153.0,4.0,3.0
78.0,Samuel Hernandez Castro,1946.0,129.0,478.0,171.0,213.0,128.0,133.0,12.0,24.0,83.0,65.0,145.0,182.0,124.0,52.0,4.0,3.0
79.0,Giovanni Olmedo Bones,1952.0,269.0,75.0,300.0,271.0,238.0,199.0,35.0,59.0,148.0,137.0,102.0,53.0,19.0,40.0,4.0,3.0
80.0,Sergio Emmanuel Sanchez Rodriguez,1963.0,229.0,352.0,84.0,38.0,24.0,18.0,35.0,59.0,81.0,205.0,206.0,177.0,264.0,184.0,4.0,3.0
81.0,Jonathan Soto Valenzuela,1987.0,176.0,210.0,40.0,6.0,9.0,8.0,35.0,59.0,134.0,205.0,101.0,333.0,394.0,270.0,4.0,3.0
82.0,Eric Zahid López Parra,1989.0,266.0,46.0,329.0,501.0,238.0,199.0,35.0,59.0,97.0,1.0,55.0,146.0,2.0,8.0,4.0,3.0
83.0,Luis Andrei Castillo Arellano,2008.0,41.0,151.0,132.0,292.0,198.0,179.0,35.0,59.0,122.0,58.0,389.0,45.0,30.0,270.0,4.0,3.0
84.0,Eduardo Arturo Palacios Merino,2020.0,224.0,279.0,213.0,176.0,140.0,137.0,35.0,22.0,206.0,36.0,168.0,133.0,27.0,217.0,4.0,3.0
85.0,Carlos Macias Valadez,2032.0,248.0,66.0,175.0,233.0,177.0,122.0,35.0,59.0,180.0,205.0,166.0,129.0,102.0,128.0,4.0,3.0
86.0,Luis Angel Huerta Barrales,2038.0,244.0,427.0,94.0,120.0,115.0,124.0,35.0,31.0,302.0,39.0,93.0,136.0,9.0,262.0,4.0,3.0
87.0,Fernando Garcia Gonzalez,2039.0,54.0,153.0,26.0,34.0,80.0,85.0,35.0,59.0,65.0,205.0,124.0,471.0,371.0,270.0,4.0,3.0
88.0,Hector Eduardo Ramirez Manuel,2064.0,156.0,73.0,162.0,145.0,74.0,119.0,35.0,59.0,284.0,205.0,203.0,302.0,150.0,90.0,4.0,3.0
89.0,Sebastian Daza Pérez,2082.0,100.0,141.0,49.0,153.0,238.0,199.0,35.0,59.0,173.0,205.0,84.0,148.0,221.0,270.0,4.0,3.0
90.0,Emmanuel Moreno Perez,2101.0,275.0,178.0,273.0,216.0,147.0,129.0,35.0,52.0,309.0,12.0,187.0,63.0,137.0,81.0,4.0,3.0
91.0,Santiago Medina Guzmán,2104.0,57.0,216.0,47.0,33.0,55.0,75.0,35.0,59.0,376.0,205.0,156.0,445.0,196.0,142.0,4.0,3.0
92.0,Angel Alexis Carrillo Ramirez,2113.0,187.0,253.0,182.0,195.0,152.0,158.0,20.0,3.0,221.0,86.0,164.0,226.0,189.0,70.0,4.0,3.0
93.0,Ricardo Sierra Villalobos,2144.0,150.0,15.0,66.0,73.0,52.0,39.0,35.0,59.0,171.0,205.0,62.0,255.0,685.0,270.0,4.0,3.0
94.0,Kenneth Pérez Arias,2162.0,61.0,149.0,167.0,212.0,238.0,199.0,35.0,59.0,53.0,138.0,389.0,381.0,62.0,12.0,4.0,3.0
95.0,Andrik Dilan Plata Santana,2166.0,25.0,30.0,140.0,149.0,238.0,199.0,35.0,59.0,34.0,205.0,389.0,159.0,227.0,270.0,4.0,3.0
96.0,Pablo César Martínez Ramírez,2167.0,16.0,163.0,54.0,77.0,56.0,44.0,35.0,59.0,25.0,205.0,143.0,328.0,685.0,270.0,4.0,3.0
97.0,Ian Vaugier Aguilar,2177.0,242.0,319.0,198.0,208.0,238.0,199.0,35.0,59.0,443.0,117.0,75.0,12.0,22.0,3.0,4.0,3.0
98.0,Emiliano Xiuhuitzilli Sanchez Olivera,2183.0,267.0,329.0,149.0,137.0,179.0,199.0,35.0,59.0,342.0,73.0,79.0,109.0,200.0,19.0,4.0,3.0
99.0,Oscar Isaac Corona Munguía,2200.0,154.0,198.0,69.0,204.0,103.0,199.0,35.0,59.0,164.0,114.0,5.0,514.0,273.0,102.0,4.0,3.0
100.0,José María Hernández Mendieta,2207.0,163.0,223.0,220.0,122.0,135.0,199.0,35.0,53.0,157.0,90.0,47.0,23.0,463.0,270.0,4.0,3.0
101.0,Jose Israel Cajigal Castillo,2228.0,291.0,24.0,160.0,191.0,238.0,199.0,35.0,59.0,150.0,205.0,212.0,23.0,164.0,270.0,4.0,3.0
102.0,Mauro Daniel Basurto Chavez,2237.0,340.0,113.0,139.0,63.0,66.0,68.0,35.0,59.0,213.0,180.0,193.0,267.0,295.0,199.0,4.0,3.0
103.0,Jesús Armando Aguirre Ibarra,2250.0,82.0,111.0,130.0,134.0,108.0,112.0,35.0,59.0,123.0,168.0,389.0,189.0,333.0,270.0,4.0,3.0
104.0,José Cruz Lara Rojas,2269.0,12.0,19.0,119.0,92.0,90.0,140.0,35.0,59.0,41.0,205.0,389.0,203.0,588.0,270.0,4.0,3.0
105.0,Leonardo Sanchez Del Toro,2272.0,349.0,216.0,106.0,131.0,95.0,152.0,35.0,59.0,252.0,105.0,23.0,154.0,383.0,205.0,4.0,3.0
106.0,Jair José Vicente Rodríguez Zenil,2276.0,291.0,309.0,259.0,241.0,151.0,154.0,35.0,59.0,226.0,54.0,149.0,117.0,126.0,98.0,4.0,3.0
107.0,Erick Aguilar Palomeque,2278.0,97.0,63.0,27.0,88.0,122.0,199.0,35.0,34.0,58.0,205.0,209.0,227.0,637.0,270.0,4.0,3.0
108.0,Eduardo Rafael Mendiola Rosas,2285.0,212.0,319.0,41.0,9.0,4.0,3.0,35.0,59.0,270.0,146.0,73.0,348.0,489.0,270.0,4.0,3.0
109.0,Juan Antonio Miranda Zùñiga,2297.0,24.0,46.0,22.0,78.0,238.0,96.0,25.0,59.0,54.0,205.0,95.0,505.0,573.0,270.0,4.0,3.0
110.0,Adrian Gomez Ramirez,2302.0,369.0,397.0,185.0,144.0,238.0,199.0,35.0,59.0,89.0,80.0,34.0,99.0,240.0,127.0,4.0,3.0
111.0,Paulo Cesar Razo Perez,2309.0,201.0,129.0,186.0,132.0,238.0,199.0,35.0,59.0,364.0,51.0,389.0,58.0,87.0,174.0,4.0,3.0
112.0,Jesús Noe Corrales Valenzuela,2330.0,58.0,49.0,60.0,95.0,120.0,163.0,35.0,59.0,16.0,205.0,389.0,233.0,571.0,270.0,4.0,3.0
112.0,Juan Carlos Domínguez Pérez,2330.0,224.0,99.0,101.0,58.0,58.0,42.0,35.0,59.0,292.0,205.0,125.0,460.0,295.0,270.0,4.0,3.0
