Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
92.0,Daniel Hofmann,834.0,115.0,75.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,106.0,61.0,38.0,3.0
94.0,Maximilian Daransky,836.0,169.0,98.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,42.0,50.0,38.0,3.0
95.0,Leon Samuel Condell,838.0,145.0,93.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,30.0,93.0,38.0,3.0
96.0,Josef Hohenblum,840.0,69.0,79.0,71.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
96.0,Peter Kienast,840.0,48.0,72.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
98.0,Thomas Foltin,843.0,117.0,57.0,63.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,78.0,38.0,3.0
99.0,Leo Nunner,846.0,139.0,114.0,92.0,58.0,40.0,30.0,13.0,15.0,80.0,34.0,44.0,71.0,75.0,38.0,3.0
100.0,Jakob Glas,849.0,82.0,101.0,94.0,53.0,40.0,30.0,13.0,15.0,59.0,34.0,44.0,150.0,93.0,38.0,3.0
101.0,Nathanael Unosson,850.0,163.0,115.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,32.0,85.0,16.0,3.0
102.0,Paul Söser,853.0,154.0,61.0,99.0,58.0,40.0,30.0,13.0,15.0,99.0,34.0,44.0,105.0,60.0,38.0,3.0
103.0,Thomas Hlawaty,856.0,94.0,92.0,99.0,58.0,40.0,30.0,13.0,15.0,53.0,34.0,44.0,150.0,93.0,38.0,3.0
104.0,Wolfram Lenhard,859.0,99.0,147.0,72.0,57.0,40.0,30.0,13.0,15.0,64.0,34.0,44.0,110.0,93.0,38.0,3.0
104.0,Aly Nassar,859.0,148.0,102.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,96.0,36.0,38.0,3.0
106.0,Elias Gaidoschik,862.0,80.0,123.0,38.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
107.0,Manuel Dominik Müller,865.0,40.0,105.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
108.0,Alex Strohriegel,871.0,97.0,217.0,66.0,58.0,40.0,30.0,13.0,15.0,48.0,34.0,44.0,109.0,72.0,25.0,3.0
109.0,Batlkhagva Batjargal,874.0,147.0,100.0,74.0,58.0,40.0,30.0,13.0,15.0,88.0,34.0,44.0,97.0,93.0,38.0,3.0
110.0,Niklas Mirwani,875.0,106.0,83.0,99.0,58.0,40.0,30.0,13.0,15.0,69.0,34.0,44.0,150.0,93.0,38.0,3.0
111.0,Jakob Klein,883.0,70.0,217.0,48.0,58.0,40.0,30.0,13.0,15.0,30.0,34.0,44.0,150.0,93.0,38.0,3.0
112.0,Tobias Dolzer,884.0,65.0,113.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,79.0,38.0,3.0
112.0,Markus Prethaler,884.0,128.0,107.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,79.0,93.0,38.0,3.0
112.0,Moritz Weißenhofer,884.0,102.0,95.0,99.0,58.0,40.0,30.0,13.0,15.0,70.0,34.0,44.0,150.0,93.0,38.0,3.0
115.0,Luca Romcea,885.0,137.0,58.0,78.0,58.0,40.0,30.0,13.0,15.0,94.0,34.0,44.0,150.0,93.0,38.0,3.0
116.0,Sven Plochberger,886.0,177.0,112.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,98.0,22.0,38.0,3.0
117.0,Arian Bitschnau,889.0,153.0,82.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,133.0,44.0,38.0,3.0
118.0,Manuel Köfler,893.0,124.0,118.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,81.0,93.0,38.0,3.0
119.0,Mario Kunzemann,896.0,142.0,155.0,95.0,58.0,40.0,30.0,13.0,15.0,84.0,34.0,44.0,52.0,93.0,38.0,3.0
120.0,Maxim Romanenko,897.0,135.0,94.0,99.0,58.0,40.0,30.0,13.0,15.0,97.0,34.0,44.0,134.0,63.0,38.0,3.0
121.0,Sebastian Feichtinger,898.0,90.0,88.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
122.0,Felix Griesser,906.0,181.0,120.0,99.0,58.0,40.0,30.0,13.0,15.0,96.0,34.0,44.0,61.0,74.0,38.0,3.0
123.0,Basel Al-Darwisch,907.0,125.0,110.0,99.0,58.0,40.0,30.0,13.0,15.0,77.0,34.0,44.0,128.0,93.0,38.0,3.0
124.0,Christian Frassl,916.0,98.0,187.0,97.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,63.0,93.0,38.0,3.0
125.0,Stefan Kamper,918.0,60.0,138.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
126.0,Eric Maier Vazquez,921.0,180.0,141.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,50.0,73.0,38.0,3.0
127.0,Manuel Moosbrugger,930.0,113.0,109.0,87.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
127.0,Markus Bröll,930.0,100.0,110.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
129.0,Anna Koch,935.0,131.0,99.0,84.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
130.0,Matteo Mozgan,937.0,164.0,152.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,51.0,93.0,38.0,3.0
131.0,Oskar Schöppl,944.0,132.0,140.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,102.0,93.0,38.0,3.0
132.0,Elisabeth Riegler,948.0,101.0,151.0,90.0,58.0,40.0,30.0,13.0,15.0,93.0,34.0,44.0,145.0,93.0,38.0,3.0
133.0,Lorenz Haas,949.0,54.0,217.0,57.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
133.0,Laura Pfefferkorn,949.0,143.0,158.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,78.0,93.0,38.0,3.0
135.0,Theodor Seuhs,955.0,112.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,98.0,51.0,38.0,3.0
136.0,David Lacher,959.0,121.0,118.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
137.0,Markus Mayer,964.0,128.0,149.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,123.0,87.0,38.0,3.0
138.0,Luke Condell,965.0,175.0,129.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,34.0,38.0,3.0
139.0,Daniel Weber,967.0,78.0,170.0,99.0,58.0,40.0,30.0,13.0,15.0,102.0,34.0,44.0,150.0,93.0,38.0,3.0
140.0,Jakob Neunhäuserer,968.0,89.0,159.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
141.0,Julian Schuhmann,969.0,151.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,31.0,93.0,38.0,3.0
142.0,Alex Steyrer,974.0,226.0,129.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,72.0,70.0,38.0,3.0
143.0,Denis Prethaler,976.0,172.0,143.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,91.0,93.0,38.0,3.0
143.0,Marco Zuggal,976.0,127.0,154.0,99.0,58.0,40.0,30.0,13.0,15.0,78.0,34.0,44.0,150.0,93.0,38.0,3.0
145.0,Alexander Irran,982.0,126.0,136.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
145.0,Christoph Pregernigg,982.0,135.0,127.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
147.0,Simon Wögerbauer,983.0,84.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,65.0,34.0,44.0,150.0,93.0,38.0,3.0
148.0,Lisa Buchendorfer,985.0,78.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,73.0,34.0,44.0,150.0,93.0,38.0,3.0
148.0,Martin Mairhofer,985.0,92.0,173.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
150.0,Jonas Horwath,986.0,141.0,162.0,99.0,58.0,40.0,30.0,13.0,15.0,95.0,34.0,44.0,124.0,90.0,38.0,3.0
151.0,Clemens Huber,987.0,239.0,124.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,54.0,93.0,38.0,3.0
152.0,Clemens Pircher,991.0,150.0,163.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,108.0,93.0,38.0,3.0
