Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
87.0,Thor Muto Asmund,1212.0,284.0,138.0,107.0,86.0,45.0,37.0,6.0,37.0,134.0,20.0,67.0,100.0,78.0,68.0,3.0,2.0
88.0,Mathias Kristoffer Munch Paulsen,1215.0,83.0,135.0,78.0,144.0,70.0,49.0,21.0,39.0,62.0,89.0,105.0,61.0,180.0,92.0,4.0,3.0
89.0,Lucas Debes,1234.0,153.0,89.0,120.0,144.0,70.0,49.0,21.0,39.0,144.0,89.0,105.0,81.0,31.0,92.0,4.0,3.0
90.0,Tais Storm Andersen,1244.0,197.0,174.0,127.0,97.0,70.0,49.0,21.0,39.0,129.0,89.0,60.0,63.0,30.0,92.0,4.0,3.0
91.0,Lauge Leth Jensen,1247.0,91.0,208.0,69.0,144.0,70.0,49.0,21.0,39.0,61.0,89.0,105.0,82.0,120.0,92.0,4.0,3.0
92.0,Sigurd Hjalte Frier,1257.0,51.0,89.0,238.0,144.0,70.0,49.0,21.0,39.0,113.0,47.0,105.0,116.0,76.0,92.0,4.0,3.0
93.0,Holger Stadel Borum,1260.0,121.0,137.0,66.0,39.0,39.0,24.0,21.0,39.0,87.0,49.0,54.0,149.0,342.0,86.0,4.0,3.0
93.0,Jonathan Midjord Shapira,1260.0,149.0,102.0,113.0,88.0,62.0,46.0,11.0,39.0,39.0,89.0,87.0,14.0,322.0,92.0,4.0,3.0
95.0,Jakob Foged Lauritzen,1261.0,186.0,100.0,144.0,111.0,70.0,49.0,21.0,39.0,142.0,57.0,75.0,72.0,117.0,71.0,4.0,3.0
96.0,Klaus Funch Pedersen,1278.0,63.0,74.0,48.0,46.0,49.0,49.0,21.0,39.0,82.0,89.0,105.0,172.0,342.0,92.0,4.0,3.0
97.0,Magnus Madsen,1281.0,135.0,110.0,116.0,144.0,70.0,49.0,21.0,39.0,98.0,89.0,105.0,178.0,40.0,80.0,4.0,3.0
98.0,Mads Philipsen,1288.0,93.0,102.0,128.0,126.0,70.0,49.0,21.0,39.0,56.0,82.0,64.0,158.0,201.0,92.0,4.0,3.0
99.0,Magnus Galsgård Petersen,1292.0,119.0,128.0,85.0,87.0,70.0,49.0,21.0,39.0,77.0,89.0,68.0,29.0,342.0,82.0,4.0,3.0
100.0,Axel Dam Nielsen,1305.0,161.0,93.0,120.0,125.0,70.0,49.0,21.0,39.0,109.0,89.0,105.0,102.0,123.0,92.0,4.0,3.0
101.0,Nikolaj Olsen,1309.0,65.0,72.0,94.0,102.0,70.0,49.0,21.0,38.0,214.0,70.0,105.0,155.0,155.0,92.0,4.0,3.0
102.0,Lucas Hansen,1311.0,166.0,136.0,115.0,101.0,60.0,49.0,21.0,30.0,128.0,35.0,71.0,134.0,166.0,92.0,4.0,3.0
103.0,Paul Samson,1313.0,107.0,48.0,146.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,93.0,89.0,92.0,4.0,3.0
104.0,Bastian Lindholt Poulsen,1328.0,54.0,83.0,62.0,40.0,41.0,49.0,21.0,39.0,160.0,89.0,105.0,144.0,342.0,92.0,4.0,3.0
105.0,Oscar Hougaard,1333.0,252.0,97.0,188.0,144.0,70.0,49.0,21.0,39.0,140.0,26.0,105.0,39.0,64.0,92.0,4.0,3.0
106.0,Albert Luthje,1345.0,14.0,71.0,25.0,20.0,70.0,49.0,21.0,39.0,1.0,89.0,39.0,520.0,342.0,38.0,4.0,3.0
107.0,Albert Alstrup Palm,1348.0,139.0,53.0,238.0,144.0,70.0,49.0,21.0,39.0,108.0,89.0,59.0,98.0,142.0,92.0,4.0,3.0
108.0,Hans Christian Rosendahl,1364.0,89.0,140.0,147.0,144.0,70.0,49.0,21.0,39.0,153.0,89.0,105.0,91.0,128.0,92.0,4.0,3.0
109.0,Kristian Emil Østfeldt,1381.0,83.0,86.0,95.0,144.0,70.0,49.0,21.0,39.0,32.0,89.0,105.0,127.0,342.0,92.0,4.0,3.0
110.0,Jens Aslaug,1385.0,170.0,255.0,109.0,105.0,70.0,49.0,21.0,39.0,111.0,89.0,90.0,79.0,99.0,92.0,4.0,3.0
111.0,Nikolaj Sajfutdinov Stenz,1402.0,146.0,165.0,126.0,144.0,70.0,39.0,21.0,39.0,120.0,52.0,105.0,139.0,150.0,79.0,4.0,3.0
112.0,Kenneth Svendson,1408.0,177.0,223.0,76.0,85.0,63.0,49.0,21.0,34.0,119.0,45.0,99.0,112.0,206.0,92.0,4.0,3.0
113.0,Tobias Troelsen,1411.0,181.0,127.0,130.0,144.0,70.0,49.0,21.0,39.0,80.0,48.0,105.0,226.0,103.0,81.0,4.0,3.0
114.0,Laurits Waage Pasini,1423.0,165.0,132.0,122.0,144.0,70.0,49.0,21.0,39.0,136.0,51.0,105.0,179.0,152.0,51.0,4.0,3.0
115.0,Thor Rabøl Rossen,1430.0,103.0,124.0,104.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,54.0,215.0,92.0,4.0,3.0
116.0,Peder Steen Henriksen,1431.0,175.0,259.0,125.0,103.0,70.0,49.0,21.0,39.0,165.0,89.0,28.0,98.0,111.0,92.0,4.0,3.0
117.0,Noah Kettelz Eriksen,1432.0,105.0,156.0,59.0,34.0,70.0,49.0,21.0,39.0,64.0,89.0,105.0,331.0,227.0,76.0,4.0,3.0
118.0,Valdemar Sander Skytte,1435.0,199.0,209.0,150.0,96.0,70.0,49.0,21.0,39.0,176.0,89.0,70.0,71.0,97.0,92.0,4.0,3.0
119.0,Andreas Østergaard,1436.0,247.0,289.0,137.0,80.0,70.0,49.0,21.0,39.0,127.0,89.0,48.0,50.0,91.0,92.0,4.0,3.0
120.0,Karla Struer Lund,1459.0,131.0,173.0,57.0,55.0,17.0,16.0,21.0,36.0,101.0,89.0,30.0,431.0,277.0,18.0,4.0,3.0
121.0,Jonathan Find Andreasen,1471.0,113.0,117.0,98.0,74.0,51.0,49.0,21.0,39.0,104.0,89.0,105.0,303.0,209.0,92.0,4.0,3.0
122.0,Frank Severinsen,1473.0,95.0,118.0,134.0,100.0,66.0,49.0,21.0,39.0,26.0,72.0,82.0,261.0,342.0,61.0,4.0,3.0
123.0,Holger Rasmussen,1484.0,116.0,79.0,73.0,69.0,70.0,42.0,21.0,39.0,47.0,89.0,105.0,293.0,342.0,92.0,4.0,3.0
124.0,Mads-Frederik Frost Petersen,1489.0,187.0,67.0,238.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,92.0,75.0,92.0,4.0,3.0
125.0,Mattias Dahl,1498.0,207.0,76.0,101.0,144.0,70.0,49.0,21.0,39.0,149.0,89.0,105.0,137.0,212.0,92.0,4.0,3.0
126.0,Henrik Johann Weidinger,1509.0,185.0,289.0,131.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,65.0,63.0,51.0,92.0,4.0,3.0
127.0,Tobias Santiago Poggenborg,1522.0,171.0,161.0,164.0,144.0,70.0,49.0,21.0,39.0,191.0,89.0,105.0,115.0,104.0,92.0,4.0,3.0
128.0,Sverri Kárason,1535.0,133.0,112.0,140.0,144.0,70.0,49.0,21.0,39.0,138.0,89.0,105.0,107.0,342.0,39.0,4.0,3.0
129.0,Kristian Herman Mølgaard Waagepetersen,1556.0,108.0,113.0,177.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,251.0,77.0,92.0,4.0,3.0
130.0,Villiam Pallisgård,1557.0,111.0,264.0,92.0,50.0,50.0,49.0,21.0,39.0,162.0,89.0,105.0,167.0,259.0,92.0,4.0,3.0
131.0,Henrik Krag,1572.0,141.0,122.0,152.0,114.0,69.0,49.0,20.0,39.0,214.0,54.0,88.0,146.0,265.0,92.0,4.0,3.0
