Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
107.0,Alyssa Belle Yu,2433.0,473.0,527.0,342.0,109.0,146.0,108.0,53.0,43.0,363.0,23.0,26.0,92.0,31.0,95.0,2.0
108.0,Glenn Mark Salgado,2508.0,326.0,387.0,320.0,199.0,146.0,108.0,3.0,19.0,126.0,114.0,201.0,269.0,160.0,128.0,2.0
109.0,Albert Philip Bulao,2528.0,78.0,79.0,59.0,31.0,15.0,6.0,53.0,43.0,45.0,132.0,69.0,854.0,840.0,222.0,2.0
110.0,Bearwin Jairus Jovellanos Cruz,2534.0,209.0,31.0,529.0,299.0,146.0,108.0,53.0,43.0,325.0,132.0,183.0,168.0,84.0,222.0,2.0
111.0,Nathaniel Rivera Libre,2543.0,258.0,137.0,284.0,257.0,146.0,108.0,53.0,43.0,295.0,132.0,117.0,401.0,88.0,222.0,2.0
112.0,Clyde Dencer Tutor,2591.0,84.0,251.0,100.0,40.0,34.0,21.0,53.0,12.0,55.0,132.0,1.0,1670.0,109.0,27.0,2.0
113.0,Julian Miguel Bata,2615.0,226.0,325.0,151.0,484.0,146.0,108.0,53.0,43.0,327.0,132.0,17.0,276.0,103.0,222.0,2.0
114.0,Enika Aubrey Maninang,2633.0,222.0,289.0,448.0,183.0,146.0,108.0,53.0,43.0,540.0,45.0,4.0,87.0,322.0,141.0,2.0
115.0,John Carl Villafria,2638.0,174.0,627.0,244.0,213.0,146.0,108.0,53.0,43.0,130.0,132.0,67.0,387.0,266.0,46.0,2.0
116.0,Clifford Orcales,2663.0,114.0,338.0,98.0,34.0,20.0,31.0,53.0,43.0,287.0,132.0,322.0,537.0,430.0,222.0,2.0
117.0,Jaybee Montecillo,2673.0,21.0,144.0,40.0,484.0,146.0,108.0,53.0,43.0,13.0,132.0,322.0,103.0,840.0,222.0,2.0
118.0,Alejandro Jonela III,2682.0,310.0,260.0,215.0,265.0,146.0,108.0,53.0,43.0,386.0,132.0,322.0,213.0,5.0,222.0,2.0
119.0,Toby Litiatco,2710.0,3.0,26.0,36.0,484.0,146.0,108.0,53.0,43.0,4.0,132.0,322.0,803.0,326.0,222.0,2.0
120.0,Jovan Elimar Neypes,2734.0,381.0,476.0,145.0,158.0,70.0,61.0,53.0,43.0,585.0,132.0,192.0,165.0,49.0,222.0,2.0
121.0,Marvin Llaneta,2761.0,474.0,113.0,161.0,172.0,84.0,108.0,53.0,43.0,285.0,132.0,50.0,22.0,840.0,222.0,2.0
122.0,John Carlo Magallon,2767.0,90.0,135.0,179.0,112.0,146.0,108.0,53.0,43.0,175.0,132.0,322.0,363.0,685.0,222.0,2.0
123.0,Edrian Oralde Tepait,2779.0,258.0,483.0,46.0,94.0,78.0,67.0,53.0,43.0,171.0,132.0,33.0,257.0,840.0,222.0,2.0
124.0,John Loyd Pillo,2803.0,384.0,305.0,459.0,383.0,146.0,108.0,53.0,43.0,120.0,132.0,322.0,60.0,256.0,30.0,2.0
125.0,Chris Alden P. Carreon,2834.0,330.0,215.0,583.0,484.0,146.0,108.0,53.0,43.0,293.0,37.0,250.0,72.0,117.0,101.0,2.0
126.0,Edgar Elevado Jr.,2845.0,133.0,396.0,239.0,234.0,146.0,108.0,53.0,43.0,29.0,119.0,25.0,256.0,840.0,222.0,2.0
127.0,Christian Nicolas Rubante,2859.0,264.0,279.0,204.0,484.0,146.0,108.0,53.0,43.0,187.0,132.0,322.0,135.0,278.0,222.0,2.0
128.0,Hans Phillipe Sese,2863.0,82.0,683.0,41.0,78.0,146.0,108.0,53.0,43.0,105.0,132.0,322.0,344.0,502.0,222.0,2.0
129.0,Mars Daniel Kudemus,2865.0,600.0,157.0,746.0,420.0,146.0,108.0,53.0,35.0,324.0,6.0,151.0,2.0,30.0,85.0,2.0
130.0,Lance Christian Montano Juarez,2874.0,105.0,170.0,38.0,23.0,35.0,29.0,53.0,43.0,81.0,132.0,322.0,779.0,840.0,222.0,2.0
