Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
92.0,Navneet Singh,668.0,209.0,35.0,68.0,27.0,8.0,4.0,13.0,15.0,89.0,9.0,25.0,68.0,70.0,21.0,2.0,5.0
92.0,Alin Shrestha,668.0,116.0,69.0,53.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
95.0,Sayam Maharjan,670.0,118.0,82.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,108.0,70.0,21.0,2.0,5.0
96.0,Ashish Dhungana,672.0,164.0,62.0,56.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,114.0,52.0,21.0,2.0,5.0
96.0,Samip Bhattarai,672.0,98.0,84.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,1.0,25.0,136.0,70.0,21.0,2.0,5.0
98.0,Biraj Sapkota,674.0,149.0,131.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,32.0,70.0,21.0,2.0,5.0
99.0,Ishreya Manandhar,677.0,85.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,45.0,70.0,21.0,2.0,5.0
99.0,Rajiv Gurung,677.0,128.0,51.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
101.0,Aryav Karki,682.0,140.0,110.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,70.0,70.0,21.0,2.0,5.0
102.0,Kritika KC,683.0,174.0,67.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,80.0,70.0,21.0,2.0,5.0
103.0,Aadarsha Shahi,685.0,38.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,59.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
104.0,Relish Karki,689.0,63.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,38.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
105.0,Phuntsok Dorjee Lama,698.0,178.0,118.0,46.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,62.0,70.0,21.0,2.0,5.0
106.0,Sankalpa Pradhan,704.0,134.0,133.0,50.0,27.0,8.0,4.0,13.0,15.0,66.0,9.0,25.0,122.0,70.0,21.0,2.0,5.0
107.0,Sonam Dorje Lama,706.0,95.0,144.0,68.0,27.0,8.0,4.0,13.0,15.0,64.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
108.0,Dikshyant Thapa,712.0,191.0,75.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,84.0,70.0,21.0,2.0,5.0
109.0,Ankit Ojha,716.0,211.0,138.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,28.0,47.0,21.0,2.0,5.0
110.0,Aabishkar Adhikari,718.0,91.0,149.0,68.0,27.0,8.0,4.0,13.0,15.0,75.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
111.0,Rujan Bajracharya,719.0,36.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
112.0,Dewashish Man Joshi,720.0,100.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,73.0,70.0,21.0,2.0,5.0
112.0,Kejong Limbu,720.0,37.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
114.0,Sanjay Gurung,722.0,39.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
