Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
340.0,Maximos Pagonopoulos,1689.0,347.0,304.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,218.0,114.0,38.0,2.0
342.0,Andreas Mourlas,1692.0,349.0,282.0,185.0,92.0,33.0,26.0,20.0,33.0,130.0,56.0,77.0,255.0,114.0,38.0,2.0
342.0,Giannis Nikolakopoulos,1692.0,238.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
344.0,Rigas Tragoustis,1697.0,243.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
345.0,Perikis Kyriakou,1698.0,244.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
346.0,Anton Kuklenko,1699.0,390.0,291.0,183.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,74.0,203.0,114.0,38.0,2.0
347.0,Alexandros Tokatlidis,1700.0,246.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
348.0,Mihail Exadaktylos,1703.0,249.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
349.0,Evangelos Stefanakis,1704.0,361.0,297.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,226.0,114.0,38.0,2.0
350.0,Dimitrios Martinis,1705.0,350.0,333.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,202.0,114.0,38.0,2.0
351.0,Nikolas Zacharos,1706.0,418.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,42.0,77.0,113.0,114.0,38.0,2.0
352.0,Loizos Zafiropoulos,1708.0,254.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
353.0,Dimitris Christou,1709.0,370.0,334.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,185.0,114.0,38.0,2.0
354.0,Andriana Makou,1713.0,345.0,283.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
354.0,Aris Efstathopoulos,1713.0,259.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
354.0,Dimitris Mariolis-Sapsakos,1713.0,378.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,146.0,114.0,38.0,2.0
357.0,Xristos Panaritis,1714.0,260.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
358.0,Evristhenis Giotakis,1718.0,359.0,274.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
358.0,Isidoros Christidis,1718.0,376.0,275.0,180.0,92.0,33.0,26.0,20.0,33.0,131.0,56.0,77.0,265.0,114.0,38.0,2.0
360.0,Nickolas-Tsampikos Tampakis,1719.0,335.0,299.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
361.0,Dimitris Vlachakis,1722.0,268.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
361.0,Christopher Tzerefos,1722.0,377.0,296.0,176.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,238.0,114.0,38.0,2.0
363.0,Stylianos Lymperis,1723.0,291.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,243.0,114.0,38.0,2.0
364.0,Georgios Syrianos,1724.0,270.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
365.0,Theofilos Dilgeridis,1725.0,300.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,236.0,114.0,38.0,2.0
365.0,Thodoris Panozachos,1725.0,384.0,257.0,185.0,92.0,33.0,26.0,20.0,33.0,143.0,56.0,77.0,265.0,114.0,38.0,2.0
367.0,Aris Matzaridis,1726.0,366.0,288.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,252.0,114.0,38.0,2.0
367.0,Philippos Siokos,1726.0,486.0,155.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
369.0,Filippou Nikolas (Φιλίππου Νικόλας),1730.0,276.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
369.0,Antonios Gkorogias,1730.0,486.0,159.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
371.0,Emmanuil Katsetis (Εμμανουήλ Κατσέτης),1731.0,393.0,253.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
371.0,Triantafyllos Kassios,1731.0,348.0,298.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
371.0,Dimitris Nikolopoulos,1731.0,388.0,290.0,156.0,89.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
374.0,Antonis Gorogias,1733.0,486.0,162.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
375.0,Christoforos Markopoulos,1734.0,394.0,260.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,109.0,38.0,2.0
376.0,Michail Iliakis,1739.0,285.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
377.0,Giorgos Papafylakis,1743.0,338.0,320.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
378.0,Georgios Gkontolias,1749.0,486.0,178.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
379.0,Damianos Arvanitakis,1753.0,342.0,326.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
380.0,Alexandros Zaoutsos,1755.0,486.0,184.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
381.0,Aggelos Kouloukis,1760.0,306.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
382.0,Stefania Chaitidou,1763.0,441.0,285.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,217.0,114.0,38.0,2.0
382.0,Stefanos Sorotos,1763.0,421.0,302.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,220.0,114.0,38.0,2.0
382.0,Athanasios Papastathopoulos-Katsaros (Αθανάσιος Παπασταθόπουλος-Κατσαρός),1763.0,309.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
385.0,Ioannis Mamais,1765.0,356.0,324.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
386.0,Michael Koukourempas,1766.0,312.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
387.0,Athanasios Bakopoulos,1769.0,373.0,311.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
387.0,Christos Dimizas,1769.0,315.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
387.0,Giorgos Pisinaras,1769.0,486.0,198.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
390.0,Thodoris Milis,1771.0,317.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
391.0,Athanasios Syrakis,1773.0,319.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
392.0,Marios Michos,1774.0,320.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
393.0,Adrianos Markatatos,1775.0,486.0,286.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,183.0,114.0,38.0,2.0
393.0,Efthalia Anastasia Kousidi,1775.0,321.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
395.0,Spyros Kapatsos,1776.0,417.0,328.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,215.0,110.0,38.0,2.0
396.0,Thoeodora Trigoni,1777.0,428.0,266.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,263.0,114.0,38.0,2.0
397.0,Vasilis Tzortzis,1778.0,486.0,207.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
397.0,Giorgos Kalogiannidis,1778.0,387.0,322.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,249.0,114.0,38.0,2.0
397.0,Navakoudis Chris,1778.0,324.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
400.0,Panagiotis Angelou (Παναγιώτης Αγγέλου),1779.0,325.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
401.0,Stelios Stafylas (Στέλιος Σταφυλάς),1781.0,486.0,216.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,50.0,77.0,265.0,114.0,38.0,2.0
402.0,Ioannis Kalimachos Kosmidis,1782.0,458.0,312.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,19.0,77.0,229.0,114.0,38.0,2.0
402.0,Rallis Maroulas,1782.0,426.0,335.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,225.0,90.0,38.0,2.0
404.0,Vasilios Lypiridis,1786.0,429.0,336.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,231.0,84.0,38.0,2.0
405.0,Paris Raphail Papadopoulos,1787.0,333.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
406.0,Kostas Xirogiannopoulos,1791.0,337.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
406.0,Vasilis Asimakopoulos,1791.0,445.0,261.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
408.0,Vasileios Mantzaris,1792.0,486.0,221.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
408.0,Anastassios Gerassis,1792.0,415.0,351.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,206.0,114.0,38.0,2.0
410.0,Petros Kritikos,1793.0,339.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
410.0,Christoforos Panagiotou,1793.0,486.0,319.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,168.0,114.0,38.0,2.0
410.0,Nikos Ntoskas,1793.0,339.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
410.0,Fedon Georgiadis,1793.0,422.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,182.0,114.0,38.0,2.0
414.0,Alexandros Athanasiou,1794.0,442.0,295.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,237.0,114.0,38.0,2.0
415.0,George Kormas,1802.0,408.0,309.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
416.0,Christopher Komninos,1803.0,486.0,232.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
417.0,Marios Anastasios Romanidis,1808.0,486.0,330.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,172.0,114.0,38.0,2.0
418.0,Michalis Doulalas,1813.0,359.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
419.0,Tsatsos Charalanpos,1814.0,486.0,369.0,118.0,33.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
420.0,Nikolaos Tataras,1817.0,363.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
421.0,Miltiadis Mazonakis,1818.0,405.0,331.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,262.0,114.0,38.0,2.0
422.0,Stavros Drakakis (Σταύρος Δρακάκης),1820.0,399.0,369.0,161.0,83.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
423.0,Stefanos Asatourian,1821.0,464.0,358.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,179.0,114.0,38.0,2.0
424.0,Kostas Demiris,1822.0,368.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
425.0,Georgios Voliotis,1823.0,369.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
426.0,Alexandros Giannoulas,1824.0,411.0,340.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,102.0,38.0,2.0
427.0,Odysseas Machairas,1825.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,99.0,56.0,77.0,195.0,114.0,38.0,2.0
427.0,Ioannis Andriopoulos (Ιωάννης Ανδριόπουλος),1825.0,371.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
429.0,Rafail Magioglou,1828.0,457.0,332.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,219.0,114.0,38.0,2.0
430.0,Dionysis Nastas,1829.0,436.0,308.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
431.0,Christos Fokas,1830.0,486.0,303.0,153.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,253.0,114.0,38.0,2.0
432.0,Tsanaktsis Dimitris,1832.0,486.0,267.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,259.0,114.0,38.0,2.0
433.0,Andrew Koufopanos,1834.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,159.0,114.0,38.0,2.0
433.0,Giorgos Marinis (Γιώργος Μαρίνης),1834.0,380.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
435.0,Aggelos Anagnostou Sklavenitis,1836.0,430.0,362.0,182.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,227.0,114.0,38.0,2.0
435.0,Konstantinos Karampoulis,1836.0,382.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
437.0,Giorgos Triantafyllides,1837.0,383.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
438.0,Nikolaos Moraitis,1839.0,385.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
439.0,Gabriel Tountzis,1840.0,386.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
440.0,Panayiotis Vergitsis,1845.0,391.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
441.0,Panagiotis Matsamakis,1846.0,392.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
442.0,Eirini Ponirou,1847.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,65.0,184.0,114.0,38.0,2.0
443.0,Charalampos Topalidis,1848.0,419.0,344.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
444.0,Leonidas Georgiou,1850.0,396.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
445.0,Petros-Nikolas Kriempardis,1851.0,397.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
446.0,Andreas Vessis,1855.0,414.0,369.0,181.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,256.0,114.0,38.0,2.0
447.0,Dimitris Tsilimenis,1856.0,402.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
448.0,Alexander Spentzos (Αλέξανδρος Σπέντζος),1858.0,410.0,369.0,185.0,86.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
449.0,Andreas Kotsifas (Ανδρέας Κότσιφας),1859.0,460.0,314.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
449.0,Nikoletta Diamanti,1859.0,425.0,349.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
451.0,Katerina Zisimou,1860.0,406.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
451.0,Michail Karatzidis,1860.0,438.0,356.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,246.0,114.0,38.0,2.0
453.0,Damianos Nakos,1861.0,407.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
454.0,Iason Adrianos Stavropoulos,1863.0,409.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
455.0,Christos Kitsios,1864.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,189.0,114.0,38.0,2.0
456.0,Evangelos Gremmenas,1865.0,427.0,353.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
457.0,Nikolaos Charalampopoulos,1866.0,412.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
458.0,Giannis Pagkalis,1867.0,486.0,320.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,241.0,114.0,38.0,2.0
459.0,Nikolas Vatikiotis,1869.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,194.0,114.0,38.0,2.0
460.0,Dimitris Avgeris,1870.0,416.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
461.0,Vasilis Karnavas,1871.0,486.0,300.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
461.0,Jim Kakepakis,1871.0,431.0,355.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
463.0,Marios Solomon,1872.0,486.0,301.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
464.0,Fotis Bogiannidis (Φώτης Μπογιαννίδης),1874.0,420.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
465.0,Nikolaidis Alexios (Νικολαΐδης Αλέξιος),1877.0,448.0,345.0,184.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
465.0,Filippos Angelos Kotiadis,1877.0,423.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
467.0,Apostolis Goutziamanis,1878.0,424.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
467.0,Simos Skalimis Pallidis,1878.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,82.0,56.0,77.0,265.0,114.0,38.0,2.0
469.0,Mechmet Baltatzi,1879.0,467.0,327.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
470.0,Andreas Chatzinikolaou,1885.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,210.0,114.0,38.0,2.0
471.0,Ivan Mpantaniak,1887.0,433.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
472.0,Aikaterini Koutsomihos,1888.0,434.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
473.0,Yiannis Dimas,1889.0,435.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
474.0,Anna Papagiorgiou,1891.0,437.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
475.0,Giannis Kavallas,1893.0,486.0,337.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,250.0,114.0,38.0,2.0
475.0,Theodoros Kotzias,1893.0,439.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
477.0,Charalampos Kastrissianakis,1894.0,440.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
478.0,Panagiotis Tigkas,1895.0,451.0,359.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
479.0,Spyridon Theodosios Floros,1896.0,459.0,352.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
480.0,Aris Delia,1897.0,443.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
481.0,Michael Ntouskas,1898.0,463.0,350.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
481.0,Aristote Douroudakis,1898.0,446.0,367.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
481.0,Anastasios Tsivoulas-Lazogkas,1898.0,456.0,357.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
481.0,Anastasios Rakitzis,1898.0,444.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
485.0,Konstantinos Nikolaidis,1899.0,474.0,341.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,264.0,114.0,38.0,2.0
486.0,Kyprianos Michailidis,1901.0,447.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
487.0,Miltiadis Giannakakis,1903.0,449.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
488.0,Faidonas Dimitris Vailas,1904.0,476.0,343.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
488.0,Vasilis Ntouras,1904.0,450.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
490.0,Paulos Bogos Karampetian,1905.0,466.0,361.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,258.0,114.0,38.0,2.0
490.0,Dimitrios Pampaliaris,1905.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,21.0,77.0,265.0,114.0,38.0,2.0
492.0,Konstantinos Filippis,1906.0,453.0,368.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
492.0,Leonidas Skianis,1906.0,452.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
494.0,Kiriakos Kiakos,1908.0,454.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
495.0,Maria Corinna Sioumi,1909.0,455.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
496.0,Maximus Pento,1912.0,486.0,354.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,101.0,38.0,2.0
497.0,Athanasios Konstantinidis,1915.0,461.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
498.0,Alexandros Verginis,1916.0,462.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
499.0,Vasiliki Nika,1917.0,486.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,242.0,114.0,38.0,2.0
500.0,Stavros Chatzilias (Σταύρος Χατζηλίας),1919.0,465.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
501.0,George Vazakas,1921.0,481.0,360.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,260.0,114.0,38.0,2.0
502.0,Konstantinos Karapiperis,1923.0,469.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
503.0,Alkis Triantafyllides,1924.0,470.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
504.0,George Argiroiliopoulos,1925.0,471.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
505.0,Eleana Margelou,1926.0,472.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
505.0,Asimina Argiri,1926.0,475.0,366.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
507.0,Vassilis Christidis,1927.0,479.0,363.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
507.0,George Saitis,1927.0,473.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
509.0,Elli Touli,1931.0,477.0,369.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
509.0,Ntemirkan Baltatzi,1931.0,482.0,364.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
