Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
178.0,Arthur Torres,783.0,188.0,135.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
180.0,Mateus Pinto,784.0,144.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
181.0,Sofia Santos Barquinha,787.0,183.0,144.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
182.0,Tomás Iken,788.0,199.0,129.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
183.0,Gregory Ferreira,789.0,182.0,147.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
184.0,Guilherme Neto,792.0,192.0,140.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
184.0,Pedro Miguel Ramos da Fonseca,792.0,152.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
186.0,Francisco Cardoso Aguiar,793.0,158.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,47.0,29.0,2.0,5.0
187.0,Jairo Pedro Estevao Da Silva,796.0,195.0,154.0,98.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,78.0,49.0,32.0,2.0,5.0
188.0,Salvador Marques-Mendes,800.0,185.0,155.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
189.0,João Pinheiro da Silva,802.0,197.0,153.0,99.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
189.0,Henrique Coelho,802.0,162.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
191.0,Maryse Estevão,804.0,198.0,146.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
192.0,Gilberto Macedo,806.0,169.0,180.0,104.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
193.0,Guilherme de Oliveira Tinoco,808.0,168.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
194.0,João Menezes,810.0,194.0,156.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
195.0,Sabrina Lopes,813.0,173.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
