Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
123.0,Sóley Birta Tom Davíðsdóttir,526.0,116.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
124.0,Haukur Hólm Gunnarsson,527.0,117.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
124.0,Kristjana Margrét Arnardóttir Blöndal,527.0,119.0,101.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
124.0,Ragnar Gauti Hauksson,527.0,122.0,98.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
127.0,Brynjar Tumi Sigurðarsson,528.0,118.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
128.0,Tómas Ægir Theodórsson,529.0,120.0,102.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
128.0,Sigurður Hilmar Brynjólfsson,529.0,127.0,95.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
130.0,Sigríður Kristín Kristjánsdóttir,532.0,123.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,40.0,10.0,13.0,68.0,46.0,20.0
131.0,Anton Örn Rodríguez,534.0,124.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
132.0,Vésteinn Sigurgeirsson,535.0,135.0,103.0,43.0,21.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
132.0,Joel Reynisson,535.0,125.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
132.0,Elisabet Stefansdottir,535.0,129.0,99.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
135.0,Gauti Einarsson,536.0,135.0,97.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,65.0,46.0,20.0
136.0,Kári Þorkelsson,540.0,130.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
137.0,Tara Brynjarsdóttir,541.0,131.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
138.0,Björn Jón Gústafsson,542.0,132.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
139.0,Pétur Óskarsson,543.0,133.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
139.0,Dagný Björk Axelsdóttir,543.0,135.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,8.0,13.0,68.0,46.0,20.0
141.0,Hjalti Einarsson,544.0,134.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
