Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
167.0,Rishane Shakil Adrian Fernando,720.0,131.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
168.0,Imean Hamisha,721.0,132.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
169.0,Manamperi Mudiyanselage Banuja Mithul Yalegama,722.0,152.0,148.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
170.0,Don Rivinu Mithsara Abeysinghe,724.0,159.0,143.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
170.0,Muhandiramlage Sihela Damviru Muhandiram,724.0,182.0,120.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
172.0,Netalie Joanna Salgadoe,725.0,175.0,146.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,88.0,44.0,14.0,4.0
173.0,Kadiappulige Movindu Lethnura Karunathilaka,731.0,142.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
174.0,Sadew Rokith Herath Weerasekara,732.0,179.0,149.0,58.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
175.0,Thisath Boja Pudasara Bandara,735.0,146.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
176.0,Rammohotti Devnitha,736.0,183.0,140.0,67.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
176.0,Nethula Wickramasinghe,736.0,147.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
176.0,Abdul Majith,736.0,239.0,167.0,38.0,35.0,11.0,8.0,7.0,17.0,64.0,8.0,18.0,71.0,35.0,14.0,4.0
179.0,Vinudi Dulanya Bandara,738.0,187.0,142.0,66.0,32.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
180.0,Sumit Sanmuganathan,739.0,150.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
180.0,Rasindu Dasunim,739.0,174.0,151.0,68.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
182.0,Nelundeniyalage Nethula Nimandith,740.0,151.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
183.0,Madhushan Sampath,741.0,199.0,145.0,72.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,99.0,30.0,14.0,4.0
184.0,Thirukkumaran Jathushanan,742.0,196.0,124.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
185.0,Uven Geethwara,743.0,172.0,152.0,73.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
186.0,Rajasinghe Brahmanage Sethum Randira Samaraweera,749.0,160.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
187.0,Joy Niruxan,751.0,163.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,63.0,15.0,18.0,104.0,46.0,14.0,4.0
188.0,Hesan Ranmika Kularathna,754.0,165.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
189.0,Yahya Baneen,758.0,169.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
190.0,Muhammad Amzar Riyaz,759.0,170.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
191.0,Mahawaduge Naveen Imalsha Perera,760.0,171.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
192.0,Vinaaya Sanuthmee De Silva,763.0,203.0,158.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,84.0,46.0,14.0,4.0
193.0,Pujan Maneth Rathnayake,765.0,186.0,157.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
193.0,Kennon Devjith Caldera,765.0,208.0,135.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
195.0,Vidana Gamage Sandun Prabhath Udayantha,770.0,206.0,150.0,76.0,29.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,102.0,46.0,14.0,4.0
196.0,Kenneth Nathan Fernando,776.0,224.0,155.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,79.0,46.0,14.0,4.0
197.0,Randeniya Arachchige Don Chenumi Yuhansa,778.0,210.0,160.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,90.0,46.0,14.0,4.0
198.0,Janul Janandith Dummaladeniya,779.0,197.0,161.0,75.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
198.0,Preshanna Apenas,779.0,190.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
200.0,Mabulage Hasiru Randira,780.0,209.0,156.0,70.0,34.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
200.0,Muhandiramge Taveesha Akshan Muhandiram,780.0,191.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
202.0,Abdhullah Azam,781.0,192.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
203.0,Heman Nisal Wijerathne,782.0,201.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,62.0,15.0,18.0,98.0,46.0,14.0,4.0
203.0,Mohammed Is'haaq Gazzaly,782.0,193.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
205.0,Adeesha Shenal Warnakulasuriya,783.0,194.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
206.0,Chanaka Karunarathne,784.0,195.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
207.0,Dulaj Semitha Lokugamage,785.0,239.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,61.0,46.0,14.0,4.0
208.0,Chanithu Ranvidu Weerasinghe,787.0,198.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
209.0,Sanuthi Behansa Hakmana Wijesinghe,789.0,200.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
209.0,Fathima Azeena Nuhez,789.0,226.0,141.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
211.0,Pamuditha Neelanga,791.0,202.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
212.0,Yevin Banuja Sampath,793.0,218.0,153.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
213.0,Gishantha Ashane Sumanatilleke,794.0,205.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
214.0,Vinuka Hansidu Thennakoon,796.0,207.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
215.0,Shashatha Hewa Battage,800.0,211.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
216.0,Harindu Nimsara Dissanayake,801.0,212.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
217.0,Arun Ajai,802.0,213.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
218.0,Senesh Nimsara Kaluarachchi,803.0,214.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
218.0,Muhammed Mujahidh,803.0,222.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,96.0,46.0,14.0,4.0
220.0,Ranawaka Arachchige Mesandu Manhiru Ranawaka,804.0,223.0,159.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
220.0,Janula Wijerathna,804.0,215.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
222.0,Gavrav Ravikumar,805.0,216.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
223.0,Gnei Sameeha Lye,806.0,217.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
224.0,Chithrakumar Abilash,808.0,219.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
225.0,Kerusheka Uthayakumar,809.0,220.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
226.0,Maheshwaran Akshayan,810.0,221.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
227.0,Lindula Nethul Jalathge,814.0,225.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
228.0,Yasandu Jayasinghe,815.0,239.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,91.0,46.0,14.0,4.0
229.0,Dinali Gunewardana,816.0,227.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
230.0,Venon Vinvidu Aluthwala,817.0,232.0,165.0,74.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
230.0,Amila Gayan Madusanka Lokuliyanage,817.0,228.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
232.0,Gagana Sankalana Kodagoda,818.0,229.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
233.0,Senura Chamuditha Perera,819.0,230.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
233.0,Mabulage Pawani Hasanga,819.0,235.0,162.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
235.0,Himal Chamathke Baddegedara,820.0,231.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
235.0,Seneth Randinu Wijerathne,820.0,234.0,164.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
237.0,Selini Lohansa Wijerathne,821.0,236.0,163.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
238.0,Umasivam Sajinthan,822.0,233.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
239.0,Asel Uveen Herath Weerasekara,826.0,238.0,166.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
239.0,Hewage Dona Kathya Kavindi,826.0,239.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,16.0,104.0,46.0,14.0,4.0
239.0,Tharuli Dahamya Wijerathne,826.0,237.0,167.0,76.0,35.0,14.0,8.0,7.0,17.0,64.0,15.0,18.0,104.0,46.0,14.0,4.0
