Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
108.0,Karim Lutfi,527.0,132.0,123.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,48.0,33.0,13.0
109.0,Yassin Elsayed Abd Elfattah,531.0,130.0,90.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,87.0,33.0,13.0
110.0,Malek Yasser,534.0,37.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
111.0,Adam Omar Nagy,535.0,95.0,120.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
112.0,David John Morcos,540.0,129.0,141.0,46.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,65.0,33.0,13.0
113.0,Abdulaziz Mohamed Badran,543.0,119.0,104.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
114.0,Ramy Ali Okda,544.0,114.0,110.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
114.0,Yassin Elattar,544.0,143.0,135.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,55.0,20.0,13.0
116.0,Badr Mohamed Badr Eldin,547.0,141.0,86.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
116.0,Yasseen Mesabbah,547.0,65.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,29.0,5.0,26.0,96.0,33.0,13.0
116.0,Norhan Hany Gamal Mahmoud Sharaf,547.0,156.0,100.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,67.0,33.0,13.0
119.0,Omar Aladl Alsayed Ahmed,548.0,171.0,57.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
119.0,Ahmed Shahdah,548.0,133.0,113.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,78.0,33.0,13.0
119.0,Mohamed Hany,548.0,137.0,99.0,65.0,17.0,8.0,6.0,3.0,4.0,39.0,5.0,26.0,93.0,33.0,13.0
122.0,Youssef Hamdy Attallah,549.0,80.0,177.0,37.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
123.0,Yassin Mohamed Refaat Zaki,550.0,216.0,14.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
124.0,Sama Mohamed Shaaban Eldemsessy,551.0,203.0,96.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,28.0,33.0,13.0
125.0,Hossam El Deen Saad,554.0,153.0,130.0,65.0,17.0,8.0,6.0,3.0,4.0,33.0,5.0,26.0,58.0,33.0,13.0
125.0,Karim Ashraf Farouk,554.0,57.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
125.0,Malek Sabra,554.0,154.0,136.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,40.0,33.0,13.0
128.0,Omar Badr,556.0,131.0,109.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,9.0
129.0,Ali Mohamed Samir,567.0,165.0,85.0,62.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
129.0,Abd El Rahman Eslam Mohamed Ayman Badawy,567.0,183.0,100.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,60.0,33.0,13.0
131.0,Safwan Abed Elshafy Ahmed Aly,570.0,148.0,116.0,59.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,88.0,33.0,13.0
