Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
638.0,Munkhdulguun Tuvshinbayar,2209.0,624.0,492.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
638.0,Khatanzev Batbileg (Батбилэг Хатанзэв),2209.0,664.0,584.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,419.0,174.0,24.0,2.0
640.0,Enkhjin Munkhjin,2210.0,578.0,539.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
641.0,Enkhgarid Enkhtur,2212.0,682.0,463.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,525.0,174.0,24.0,2.0
642.0,Gunjlkham Erdenebileg,2213.0,667.0,620.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,384.0,174.0,24.0,2.0
643.0,Munkhtushig Gankhuu,2215.0,574.0,562.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,537.0,174.0,24.0,2.0
644.0,Egshiglen Khurelbold (Хүрэлболд Эгшиглэн),2218.0,665.0,460.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
645.0,Iderjavkhlan Chinbat (Чинбат Идэржавхлан),2219.0,666.0,563.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,494.0,128.0,24.0,2.0
645.0,Temuulen Tegshbayar,2219.0,797.0,588.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,292.0,174.0,24.0,2.0
647.0,Manduul Erdenebileg (Эрдэнэбилэг Мандуул),2220.0,661.0,466.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
647.0,Tengis Munkhbayar,2220.0,570.0,628.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,499.0,155.0,24.0,2.0
649.0,Baljinnyam Nyamaa,2221.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,214.0,174.0,24.0,2.0
650.0,Egshiglen Bayasgalan,2222.0,551.0,578.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
651.0,Batkhuu Byambadorj (Бямбадорж Батхүү),2223.0,466.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
652.0,Temuujin Dembereldorj,2232.0,750.0,581.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,394.0,139.0,24.0,2.0
652.0,Dulbadrakh Gansukh,2232.0,662.0,595.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,433.0,174.0,24.0,2.0
654.0,Chinguun Myagmar (Мягмар Чингүүн),2236.0,479.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
655.0,Aruingerel Khadkhuu (Хадхүү Ариунгэрэл),2237.0,585.0,559.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
656.0,Maralmaa Sedbayar,2240.0,801.0,632.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,265.0,174.0,24.0,2.0
657.0,Sod-Erdem Enkhjin,2241.0,638.0,568.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,493.0,174.0,24.0,2.0
657.0,Bat-Erdene Chimeddori,2241.0,484.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
659.0,Bilegdemberel Chuluunbaatar,2244.0,745.0,599.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,358.0,174.0,24.0,2.0
660.0,Uudam Orgil,2245.0,497.0,655.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
661.0,Anu Myagmar (Мягмар Ану),2246.0,489.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
662.0,Bilguun Davaasuren,2247.0,490.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
663.0,Dorjzodov Lkhagva (Лхагва Доржзодов),2249.0,623.0,533.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
664.0,Bolormaa Enkhburen,2257.0,634.0,575.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,506.0,174.0,24.0,2.0
665.0,Elberel Bold-Erdene,2264.0,735.0,540.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,447.0,174.0,24.0,2.0
665.0,Enkhjargal Sambalkhundev,2264.0,774.0,397.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
667.0,Badrakh Tuvshintur,2265.0,629.0,580.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,514.0,174.0,24.0,2.0
667.0,Murun Sukhbat,2265.0,509.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,75.0,29.0,30.0,551.0,174.0,24.0,2.0
667.0,Oyuntungalag Davaadorj (Даваадорж Оюунтунгалаг),2265.0,686.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,373.0,174.0,24.0,2.0
670.0,Enerlen Enkhbayar (Энхбаяр Энэрлэн),2267.0,708.0,600.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,417.0,174.0,24.0,2.0
670.0,Bilguun Khashbaatar,2267.0,648.0,526.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
672.0,Barysbyek Bolatbyek,2273.0,516.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
673.0,Amgalanbayar Gannyam,2274.0,719.0,605.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,408.0,174.0,24.0,2.0
674.0,Bolorzaya Boldbayar (Болдбаяр Болорзаяа),2275.0,610.0,572.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
675.0,Abriana Purevjamts,2276.0,657.0,535.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,542.0,174.0,24.0,2.0
676.0,Anungoo Otgonbandi (Отгонбанди Анунгоо),2279.0,592.0,594.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
677.0,Yesungegee Ider,2280.0,602.0,585.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
678.0,Davaabayar Batsaikhan (Батсайхан Даваабаяр),2283.0,526.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
679.0,Chinguun Amarmend,2286.0,529.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
679.0,Lkhagva-Ochir Gombotsedev (Гомбоцэдэв Лхагва-Очир),2286.0,547.0,646.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
681.0,Anand Otgonbileg,2287.0,749.0,631.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,365.0,174.0,24.0,2.0
682.0,Anujin Otgontumur,2288.0,631.0,625.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,490.0,174.0,24.0,2.0
683.0,Bat-Erdene Bayarkhuu,2293.0,536.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
683.0,Enkhjargal Ganbadrakh,2293.0,697.0,641.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,413.0,174.0,24.0,2.0
685.0,Bat-Iveel Batsaikhan (Батсайхан Бат-Ивээл),2294.0,737.0,560.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,455.0,174.0,24.0,2.0
686.0,Shinekhuu Munkhbaatar,2295.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,288.0,174.0,24.0,2.0
686.0,Batgerel Nyamtseren,2295.0,694.0,615.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,456.0,162.0,24.0,2.0
688.0,Tselmuun Oyun-Erdene,2296.0,780.0,453.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,521.0,174.0,24.0,2.0
688.0,Yargui Vendusu,2296.0,539.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
690.0,Munkhjin Battogoo,2297.0,776.0,428.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
690.0,Enkh Munkhbat,2297.0,540.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
692.0,Khuslen Sergei,2298.0,541.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
693.0,Aranjinbat Ariuntulga (Ариунтулга Аранжинбат),2300.0,543.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
693.0,Naransolongo Tugsbayar,2300.0,764.0,497.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,120.0,24.0,2.0
695.0,Uuriintuya Saruulbuyan (Саруулбуян Үүрийнтуяа),2302.0,545.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
696.0,Biligt Erdenebat,2305.0,801.0,411.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
697.0,Anujin Battsengel (Анужин Батцэнгэл),2308.0,581.0,634.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
698.0,Ermvvn Usukhbayar,2310.0,676.0,541.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
699.0,Khangai Delder (Дэлгэр Хангай),2312.0,555.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
700.0,Otgon-Ujin Adiyabilegt (Адьяабилэгт Отгон-Үжин),2314.0,729.0,616.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,427.0,174.0,24.0,2.0
701.0,Tenuunkhuslen Ganbaatar,2316.0,559.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
702.0,Esui-Ujin Bayartogtokh,2318.0,608.0,656.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,512.0,174.0,24.0,2.0
703.0,Munkh-Ariun Munkhbayar,2319.0,790.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,323.0,174.0,24.0,2.0
703.0,Bayasgalan Batbold,2319.0,671.0,574.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,532.0,174.0,24.0,2.0
705.0,Enkhsarnai Sumyabazar,2321.0,760.0,597.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,422.0,174.0,24.0,2.0
706.0,Dulguun Batkhuu,2322.0,593.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,523.0,174.0,24.0,2.0
707.0,Khishigbayar Batzorig (Хишигбаяр),2324.0,567.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
708.0,Enkhzorig Byambasuren,2325.0,568.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
709.0,Uuganbayar Munkhbaatar,2327.0,772.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,349.0,174.0,24.0,2.0
710.0,Ontsgoibayar Tserenpuntsag,2329.0,572.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
711.0,George Chimbaa,2332.0,718.0,557.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,515.0,174.0,24.0,2.0
712.0,Ariungua Sukhbaatar (Сүхбаатар Ариунгуа),2333.0,576.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
713.0,Erdenebat Saijaa,2334.0,577.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
714.0,Munkhjin Ganzorig,2340.0,583.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
715.0,Sainbayar Erdemnemekh (Эрдэмнэмэх Сайнбаяр),2345.0,662.0,617.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,524.0,174.0,24.0,2.0
716.0,Giisem Bat-Orgil,2346.0,695.0,558.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
717.0,Od Munkhbold (Мөнхболд Од),2351.0,594.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
718.0,Lkhamkhuu Khurelbaatar (Хүрэлбаатар Лхамхүү),2353.0,596.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
719.0,Nandin-Erdene Odonchimeg,2355.0,768.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,381.0,174.0,24.0,2.0
720.0,Enkhlen Otgonbaatar,2362.0,710.0,590.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,520.0,174.0,24.0,2.0
720.0,Garmaa Munkhbat,2362.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,355.0,174.0,24.0,2.0
722.0,Gegeen-Oyun Munkhbat,2364.0,607.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
723.0,Khuslen Gan-Och,2365.0,690.0,611.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,522.0,174.0,24.0,2.0
724.0,Oyunsolongo Batmunkh,2366.0,702.0,571.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
724.0,Tuvshinbat Munkhbat (Мөнхбат Түвшинбат),2366.0,655.0,618.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
726.0,Munkhtsolmon Batmunkh,2369.0,612.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
727.0,Misheel Lkhagva (Лхагва Мишээл),2371.0,687.0,591.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
728.0,Tuvshinbileg Shiitar,2373.0,714.0,566.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
729.0,Sarandavaa Enkh-Amgalan (Энх-Амгалан Сарандаваа),2377.0,727.0,613.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,495.0,174.0,24.0,2.0
730.0,Sorgog Oidov,2382.0,678.0,612.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,550.0,174.0,24.0,2.0
731.0,Usukhbayar Oyunburen (Оюунбүрэн Өсөхбаяр),2383.0,650.0,640.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
732.0,Urangoo Batzaya,2386.0,724.0,582.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,538.0,174.0,24.0,2.0
733.0,Shuudertsetseg Enkhbaatar,2387.0,630.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
734.0,Anar Sereeter,2388.0,656.0,639.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
735.0,Turtuwshin Tumenbayar,2390.0,633.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
736.0,Nomunkhan Davaa,2392.0,635.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
737.0,Gegeenkhusel Turbayar,2393.0,767.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,420.0,174.0,24.0,2.0
738.0,Tsegts Otgonbold (Отгонболд Цэгц),2394.0,765.0,621.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,466.0,174.0,24.0,2.0
739.0,Chingun Byambasuren (Бямбасүрэн Чингүн),2396.0,683.0,636.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,535.0,174.0,24.0,2.0
739.0,Setsensender Lkhagvasuren,2396.0,755.0,630.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,469.0,174.0,24.0,2.0
739.0,Enerelt-Od Batmunkh (Батмөнх Энэрэлт-Од),2396.0,639.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
742.0,Enkhegshiglen Munkhtur,2397.0,640.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
743.0,Anujin Battulga (Баттулга Анужин),2398.0,740.0,565.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
744.0,Munkh-Orshikh Sukhbold,2399.0,642.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
745.0,Tselmeg Bayanmunkh,2402.0,732.0,598.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,530.0,174.0,24.0,2.0
745.0,Nominjin Bat-Ulzii,2402.0,645.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
747.0,Arigbukh Enkhbold,2406.0,649.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
748.0,Mergentugs Munkhdavaa (Мөнхдаваа Мэргэнтөгс),2410.0,653.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
749.0,Ariun-Od Shijirbaatar,2415.0,658.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
750.0,Tsolmontuya Tegshjargal,2416.0,801.0,638.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,435.0,174.0,24.0,2.0
751.0,Irmuun Munkhjargal,2419.0,801.0,614.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,462.0,174.0,24.0,2.0
752.0,Misheel Battuya (Баттуяа Мишээл),2421.0,734.0,627.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,518.0,174.0,24.0,2.0
753.0,Tselmeg Ochir,2422.0,700.0,629.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
754.0,Burenbayar Bayarkhuu,2426.0,669.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
755.0,Nasanbat Sanjmyatav,2427.0,670.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
756.0,Emujin Munkhzul,2429.0,788.0,661.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,438.0,174.0,24.0,2.0
757.0,Bagana Ganbold,2431.0,725.0,637.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,527.0,174.0,24.0,2.0
758.0,Munkhdalai Gantumur (Гантөмөр Мөнхдалай),2433.0,716.0,624.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
759.0,Nasanjargal Bat-Erdene (Бат-Эрдэнэ Насанжаргал),2436.0,789.0,657.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,448.0,174.0,24.0,2.0
760.0,Uchral Lkhagvadorj,2437.0,680.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
761.0,Galdorj Khayandorj (Хаяндорж Галдорж),2438.0,722.0,623.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
761.0,Bat-Orgil Urantsogt,2438.0,681.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
763.0,Enkh-Amgalan Battulga (Баттулга Энх-Амгалан),2439.0,684.0,662.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
764.0,Purevsuren Ulzii-Orshikh,2442.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,435.0,174.0,24.0,2.0
765.0,Indira Gantogtokh (Гантогтох Индира),2447.0,705.0,660.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,540.0,174.0,24.0,2.0
766.0,Gantsetseg Duubaatar (Дуубаатар Ганцэцэг),2448.0,775.0,651.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,480.0,174.0,24.0,2.0
767.0,Sondor Munkh-Erdene,2449.0,692.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
768.0,Oyu-Ujin Davaanyam,2450.0,699.0,658.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
769.0,Maralmaa Munkhbaatar,2452.0,712.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,534.0,174.0,24.0,2.0
770.0,Enkhsuld Enkhtaivan,2453.0,696.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
770.0,Lkhagva-Dorj Sukhbat,2453.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,446.0,174.0,24.0,2.0
772.0,Nenmergen Batsuuri (Батсуурь Нэнмэргэн),2455.0,698.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
772.0,Amiun Khangal,2455.0,721.0,649.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,543.0,174.0,24.0,2.0
774.0,Khangai Ulziikhishig,2456.0,785.0,654.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,482.0,167.0,24.0,2.0
775.0,Otgonjargal Batsuuri,2457.0,787.0,577.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
776.0,Tuvshintur Erdenechuluun (ЭрдэнэчулуунТүвшинтөр),2458.0,801.0,602.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,513.0,174.0,24.0,2.0
776.0,Shandas Ankhbayar (Анхбаяр Шандас),2458.0,701.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
778.0,Chindari Damdintseren,2460.0,703.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
778.0,Bodikhuu Enkhbold,2460.0,751.0,626.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,541.0,174.0,24.0,2.0
780.0,Narandalai Tugsbayar,2464.0,782.0,650.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,496.0,168.0,24.0,2.0
780.0,Misheel Altansukh,2464.0,801.0,643.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,478.0,174.0,24.0,2.0
782.0,Temuulen Enkh-Osor,2466.0,709.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
783.0,Duurenbayar Zolzaya,2468.0,711.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
784.0,Aminmaral Norovpel,2470.0,713.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
785.0,Namuun Enkhbaatar,2472.0,715.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
786.0,Arvin-Erdene Batzaya,2474.0,746.0,635.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
787.0,Anand Khurel-Erdene,2477.0,801.0,583.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
788.0,Tegshbayar Tsolmontuya,2478.0,801.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,471.0,174.0,24.0,2.0
789.0,Enguunbaatar Orogdol,2480.0,743.0,644.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
790.0,Enkh-Erdene Altansukh,2483.0,801.0,607.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,533.0,174.0,24.0,2.0
790.0,Erchist Shijir (Шижир Эрчист),2483.0,784.0,647.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,510.0,174.0,24.0,2.0
792.0,Tuvshinbayar Erkhembayar,2487.0,730.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
793.0,Tselmuun Erkhembayar,2488.0,731.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
794.0,Erdenetungalag Erdenetsogt,2490.0,733.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
795.0,Tugstuguldur Chandmana-Erdene (Чандмана-Эрдэнэ Төгстөгөлдөр),2494.0,791.0,610.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
796.0,Enkhbuyan Khishigjargal,2496.0,739.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
797.0,Tergel Ochir,2498.0,741.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
