Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
163.0,Ronon Abdullah,1133.0,245.0,153.0,113.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,144.0,30.0,33.0,2.0,2.0
164.0,Tahzib Ibrahim Protik,1138.0,136.0,174.0,100.0,64.0,25.0,17.0,19.0,17.0,174.0,7.0,59.0,189.0,120.0,33.0,2.0,2.0
165.0,Faizan Masroor,1139.0,184.0,52.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,77.0,33.0,2.0,2.0
166.0,Tahmid UL Islam,1140.0,249.0,239.0,144.0,64.0,25.0,17.0,19.0,17.0,170.0,7.0,59.0,36.0,57.0,33.0,2.0,2.0
167.0,Ryan Hossain,1142.0,149.0,155.0,116.0,64.0,25.0,17.0,19.0,17.0,123.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
168.0,Quazi Nafiz Sadiq,1153.0,121.0,177.0,144.0,64.0,25.0,17.0,19.0,17.0,112.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
169.0,Om Prokash Dibya,1154.0,142.0,189.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,111.0,120.0,33.0,2.0,2.0
169.0,Tahmeed Muhtasim,1154.0,44.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,101.0,120.0,33.0,2.0,2.0
171.0,Aditya Roy,1156.0,169.0,192.0,144.0,64.0,25.0,17.0,19.0,17.0,102.0,7.0,59.0,184.0,120.0,33.0,2.0,2.0
172.0,Tanvir Himel,1160.0,134.0,232.0,144.0,64.0,25.0,17.0,19.0,17.0,128.0,7.0,59.0,157.0,120.0,33.0,2.0,2.0
173.0,Sheikh Mohammad Faisal Nirjhor,1163.0,119.0,297.0,104.0,64.0,25.0,17.0,19.0,17.0,44.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
174.0,Saumik Saha Kabbya,1167.0,98.0,123.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
175.0,Ahnaf Tajwer Suchak,1169.0,186.0,181.0,91.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,143.0,120.0,33.0,2.0,2.0
176.0,Rounok Yamani Riyan,1172.0,301.0,156.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,3.0,59.0,31.0,96.0,33.0,2.0,2.0
176.0,Khondoker Fazle Rabbi Sourov,1172.0,230.0,228.0,111.0,64.0,25.0,17.0,19.0,17.0,106.0,7.0,59.0,142.0,110.0,33.0,2.0,2.0
178.0,Mohammod Umayr Hossain,1173.0,313.0,77.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,71.0,120.0,33.0,2.0,2.0
179.0,Mohammad Saiful Islam Saad,1174.0,95.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,39.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
180.0,Shahir Chowdhury,1180.0,86.0,297.0,144.0,64.0,25.0,17.0,19.0,2.0,69.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
181.0,Amlan Chowdhury,1184.0,146.0,92.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
182.0,Azmain Ahnaf Shochcho,1185.0,222.0,142.0,55.0,38.0,16.0,16.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
183.0,Nahiyan Islam Khan,1186.0,274.0,121.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,79.0,120.0,33.0,2.0,2.0
184.0,Khandaker Raad Shahamat,1187.0,180.0,130.0,144.0,64.0,25.0,17.0,19.0,17.0,134.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
185.0,Saad Kabir Uddin,1199.0,155.0,98.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
186.0,Hasibul Hasan,1203.0,76.0,297.0,28.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
187.0,Tasnim Abedin Mahi,1204.0,318.0,97.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,108.0,89.0,33.0,2.0,2.0
188.0,Ahnaf Anan,1220.0,168.0,106.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
189.0,Abdullah As Sabith,1223.0,112.0,194.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,205.0,120.0,33.0,2.0,2.0
190.0,Mouaz Safwan Huq,1231.0,67.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,124.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
191.0,Imtiaz Ahsan Jami,1233.0,197.0,297.0,65.0,64.0,25.0,17.0,1.0,17.0,93.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
192.0,Ahsan Faisal Zinnurain,1237.0,283.0,185.0,144.0,64.0,25.0,17.0,19.0,17.0,127.0,7.0,59.0,133.0,120.0,33.0,2.0,2.0
192.0,Nafees Aur Rakib,1237.0,179.0,167.0,144.0,64.0,25.0,17.0,19.0,17.0,148.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
194.0,Mutameed Shahmat Faisel,1238.0,220.0,127.0,89.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
195.0,Mohammad Taseen,1245.0,320.0,133.0,125.0,64.0,25.0,17.0,19.0,17.0,195.0,7.0,59.0,107.0,120.0,33.0,2.0,2.0
196.0,Adnan Afroze Ethmam,1249.0,152.0,236.0,144.0,64.0,25.0,17.0,19.0,17.0,118.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
197.0,Tahmid Ahmed Raj,1251.0,8.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
198.0,Injamul Islam Munna,1257.0,210.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,38.0,120.0,33.0,2.0,2.0
198.0,Shefa Tun Noor,1257.0,193.0,297.0,77.0,35.0,25.0,17.0,19.0,17.0,147.0,7.0,32.0,234.0,120.0,33.0,2.0,2.0
200.0,Hamid Yousuf Fariss,1262.0,221.0,111.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,218.0,120.0,33.0,2.0,2.0
201.0,Daian Mohammad Nusaib,1265.0,253.0,105.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,195.0,120.0,33.0,2.0,2.0
201.0,Abir Ahmmed,1265.0,288.0,184.0,96.0,64.0,25.0,17.0,19.0,17.0,171.0,7.0,56.0,164.0,120.0,33.0,2.0,2.0
203.0,Mohammad Abdullah Islam,1266.0,255.0,171.0,144.0,64.0,25.0,17.0,19.0,17.0,176.0,7.0,59.0,155.0,120.0,33.0,2.0,2.0
204.0,Mohammad Redwan Karim Ork,1267.0,270.0,132.0,144.0,64.0,25.0,17.0,19.0,17.0,163.0,7.0,59.0,193.0,120.0,33.0,2.0,2.0
204.0,Aasim Bin Bakr,1267.0,138.0,297.0,123.0,64.0,25.0,17.0,19.0,17.0,110.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
206.0,Abraar Saadath,1272.0,205.0,221.0,133.0,64.0,25.0,17.0,19.0,17.0,169.0,7.0,59.0,207.0,92.0,33.0,2.0,2.0
207.0,Zihad Afridi,1273.0,224.0,147.0,144.0,64.0,25.0,17.0,19.0,17.0,159.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
208.0,Zuhair Sadman Mahir,1274.0,169.0,221.0,144.0,64.0,25.0,17.0,19.0,17.0,141.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
209.0,Rahiqul Islam Alif,1275.0,238.0,249.0,122.0,61.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,118.0,103.0,33.0,2.0,2.0
210.0,Afshin Nur Ayad,1278.0,302.0,167.0,120.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,171.0,70.0,33.0,2.0,2.0
211.0,Tazrif Yamshit Raim,1279.0,262.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,8.0,120.0,33.0,2.0,2.0
212.0,Adiyan Bivaan Ashfaque,1283.0,355.0,233.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,12.0,91.0,33.0,2.0,2.0
213.0,Muhammad Habib,1284.0,233.0,260.0,131.0,64.0,25.0,17.0,19.0,17.0,82.0,7.0,59.0,213.0,120.0,33.0,2.0,2.0
214.0,Aryan Khan Ehan,1287.0,151.0,190.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
215.0,AF Mashrafi,1290.0,157.0,187.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
216.0,Arif Hossain Shakib,1291.0,48.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
217.0,Anoy Kumar Sutradhar,1292.0,206.0,151.0,144.0,53.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
218.0,Sadeeb Bin Mohamed Moiz Uddin Chowdhury,1294.0,182.0,166.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
219.0,Taysir Rahman,1295.0,326.0,214.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,37.0,65.0,120.0,33.0,2.0,2.0
220.0,Soham Khisa,1299.0,56.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
221.0,Talukdar Abrar Adib,1300.0,222.0,201.0,140.0,64.0,25.0,17.0,19.0,17.0,186.0,7.0,59.0,196.0,115.0,28.0,2.0,2.0
222.0,Ruaife Islam,1311.0,377.0,217.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,61.0,64.0,33.0,2.0,2.0
223.0,Noirhit Ghosh,1312.0,246.0,212.0,144.0,64.0,25.0,17.0,19.0,17.0,173.0,7.0,59.0,172.0,120.0,33.0,2.0,2.0
224.0,Faizan Afraz,1313.0,258.0,206.0,144.0,64.0,25.0,17.0,19.0,17.0,160.0,7.0,59.0,180.0,120.0,33.0,2.0,2.0
225.0,Shihab Uddin,1317.0,299.0,167.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,139.0,120.0,33.0,2.0,2.0
226.0,Al Zabir Siam,1318.0,162.0,297.0,144.0,58.0,25.0,17.0,19.0,17.0,122.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
227.0,Affan Nameer,1321.0,219.0,156.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
227.0,Tashrif Shahriar Rhyme,1321.0,226.0,149.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
229.0,Kazi Khayruzzaman Meraj,1326.0,272.0,231.0,144.0,64.0,25.0,17.0,19.0,17.0,182.0,7.0,59.0,132.0,120.0,33.0,2.0,2.0
230.0,Zamil Hoque Siddique,1327.0,225.0,156.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
231.0,Rahul Farhan,1336.0,280.0,211.0,141.0,64.0,25.0,17.0,19.0,17.0,199.0,7.0,59.0,192.0,79.0,22.0,2.0,2.0
232.0,Raaid Bin Rahman,1337.0,295.0,145.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,185.0,120.0,33.0,2.0,2.0
233.0,Shimul Malakar,1341.0,252.0,212.0,144.0,64.0,25.0,17.0,19.0,17.0,194.0,7.0,59.0,174.0,120.0,33.0,2.0,2.0
233.0,Luvdhak Sur Chowdhury,1341.0,201.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,100.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
235.0,M Sadman Sakib,1344.0,228.0,205.0,144.0,64.0,25.0,17.0,19.0,17.0,181.0,7.0,59.0,221.0,120.0,33.0,2.0,2.0
235.0,Mohammad Muktadir Karim Tasin,1344.0,359.0,248.0,130.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,39.0,120.0,33.0,2.0,2.0
237.0,Mahmood Bin Motahar,1348.0,105.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
238.0,Tawassaf Abid Tanbir,1350.0,275.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,66.0,120.0,33.0,2.0,2.0
239.0,Sarowar Alam Sabit,1351.0,189.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,153.0,120.0,33.0,2.0,2.0
239.0,Nafi Mustanir Alam,1351.0,333.0,209.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,97.0,120.0,33.0,2.0,2.0
241.0,Rafidul Islam Rafid,1352.0,203.0,203.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
242.0,Pulok Mondal,1357.0,161.0,297.0,97.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
242.0,Zuhair Hassan,1357.0,309.0,202.0,144.0,64.0,25.0,17.0,19.0,17.0,185.0,7.0,59.0,152.0,120.0,33.0,2.0,2.0
244.0,Sajid Hussain Khan,1358.0,204.0,208.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
245.0,Sudipto Shahnawaz Shanto,1361.0,192.0,223.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
246.0,Aninda Shingha Roy,1365.0,236.0,240.0,144.0,64.0,25.0,17.0,19.0,17.0,146.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
247.0,Soumil Karmoker,1366.0,176.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,150.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
248.0,Adib Mahmood Raiyan,1368.0,330.0,229.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,97.0,120.0,33.0,2.0,2.0
248.0,Nasib Ibn Shah,1368.0,163.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,165.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
250.0,Quazi Irfan Sadiq,1371.0,281.0,144.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
251.0,Rakibul Islam Rony,1372.0,267.0,218.0,144.0,64.0,25.0,17.0,19.0,17.0,201.0,7.0,52.0,228.0,76.0,33.0,2.0,2.0
252.0,Mashurul Alam Mehedi,1373.0,130.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
253.0,Monjurul Islam Siam,1375.0,132.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
254.0,Nakib Mahdy,1376.0,140.0,297.0,144.0,64.0,25.0,17.0,19.0,10.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
255.0,Abdul Moniem Tanvir,1379.0,394.0,200.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,91.0,102.0,33.0,2.0,2.0
256.0,Abujor Gifari Nafi,1383.0,236.0,244.0,135.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,200.0,120.0,33.0,2.0,2.0
257.0,Tahmidul Islam Ilman,1384.0,241.0,197.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
258.0,Mainul Islam Munabbir,1387.0,327.0,247.0,144.0,64.0,25.0,17.0,19.0,17.0,196.0,7.0,59.0,109.0,119.0,33.0,2.0,2.0
259.0,Nafiur Rahman,1390.0,147.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
259.0,Mustakim Ur Rashid,1390.0,173.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,177.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
261.0,Soham Bhattacharjee Ishan,1395.0,260.0,227.0,139.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,201.0,120.0,33.0,2.0,2.0
261.0,Arash Bin Ashfaq,1395.0,356.0,245.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,82.0,120.0,33.0,2.0,2.0
263.0,Shafeen Mahmud,1401.0,307.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,85.0,120.0,33.0,2.0,2.0
264.0,Sahabi Mahmud Aunonto,1402.0,159.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
265.0,Faiaz Bin Mustafa,1403.0,345.0,235.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,113.0,118.0,33.0,2.0,2.0
266.0,Afi Noor,1405.0,244.0,215.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
267.0,Muhib Ullah Pronoy,1406.0,163.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
268.0,Sayhan Huda Nirjhar,1407.0,282.0,179.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
269.0,Dawood Arshan Chowdhury,1410.0,278.0,266.0,128.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,170.0,120.0,33.0,2.0,2.0
270.0,Ahmed Shahriar Sohan,1411.0,347.0,277.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,105.0,90.0,33.0,2.0,2.0
271.0,Azmain Ahnaf Larib,1412.0,251.0,215.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
272.0,SM Washiq Sufwan,1414.0,312.0,207.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,183.0,120.0,33.0,2.0,2.0
273.0,Saif Alam,1417.0,174.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
274.0,Mashrur Rukon Turjo,1420.0,177.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
275.0,Muhammad Kowsar,1422.0,268.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,114.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
276.0,Shafkat Amin Nafis,1424.0,234.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,181.0,120.0,33.0,2.0,2.0
277.0,Rian Alam,1426.0,353.0,193.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,54.0,33.0,2.0,2.0
278.0,Susmeet Banik,1428.0,185.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
279.0,Abid Hassan,1437.0,194.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
280.0,Kaif Ferdous Meyad,1438.0,297.0,283.0,144.0,64.0,25.0,17.0,19.0,17.0,184.0,7.0,59.0,165.0,120.0,33.0,2.0,2.0
280.0,Adeeb Ibrahim Khalil Ullah,1438.0,314.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,115.0,120.0,33.0,2.0,2.0
282.0,Yasir Abdullah,1441.0,198.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
283.0,Tamim Anaf,1442.0,199.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
283.0,Raiyan Abdullah,1442.0,212.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,190.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
285.0,Ananna Mahzabin Chowdhury,1444.0,303.0,195.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
286.0,Raghib Nihal,1445.0,202.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
287.0,Fahim Hossain,1446.0,328.0,172.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
288.0,Mohammad Mustahsen Muyeed,1451.0,322.0,204.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,99.0,33.0,2.0,2.0
289.0,Rakin Rahman,1452.0,209.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
290.0,Shudipto Siam,1453.0,235.0,272.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
290.0,Tanvir Ahmed,1453.0,283.0,224.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
290.0,Mohammad Mahmudul Hasan Likhon,1453.0,210.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
293.0,Musfique Rahman Mahin,1455.0,212.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
294.0,Sameeh Ahmed,1458.0,287.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,198.0,7.0,59.0,167.0,120.0,33.0,2.0,2.0
295.0,Abdulla Al Shahariar,1459.0,216.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
295.0,Hasan Sami,1459.0,239.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,180.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
297.0,Abdullah Al Sami,1460.0,217.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
297.0,Samin Noor,1460.0,265.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,175.0,7.0,59.0,214.0,120.0,33.0,2.0,2.0
297.0,Tawsif Ash Sami,1460.0,272.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,179.0,120.0,33.0,2.0,2.0
300.0,Mohammad Forhad Hossain,1462.0,269.0,271.0,144.0,64.0,25.0,17.0,19.0,17.0,188.0,7.0,59.0,234.0,111.0,33.0,2.0,2.0
300.0,Ahnaf Sultan Rahman,1462.0,291.0,225.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
302.0,Mashrafiul Bari,1463.0,256.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,167.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
303.0,Syed Adiat Hasan,1465.0,421.0,178.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,154.0,120.0,33.0,2.0,2.0
303.0,Faiyaz Mahir Ahmed,1465.0,263.0,280.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,210.0,120.0,33.0,2.0,2.0
305.0,Sharjeel Ahmed,1466.0,372.0,230.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,38.0,33.0,2.0,2.0
305.0,Shafin Rahman,1466.0,289.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,168.0,120.0,33.0,2.0,2.0
307.0,Faris Khan,1468.0,354.0,251.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,55.0,162.0,113.0,33.0,2.0,2.0
308.0,Priyanto Debnath,1469.0,350.0,264.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,158.0,105.0,33.0,2.0,2.0
309.0,SM Tahmidul Hoque,1472.0,229.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
310.0,Saifur Rahman,1473.0,343.0,259.0,98.0,45.0,25.0,17.0,19.0,17.0,203.0,7.0,49.0,234.0,120.0,33.0,2.0,2.0
311.0,Mahir Abid Akkho,1474.0,231.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
311.0,Syed Samirul Islam Khan,1474.0,331.0,297.0,124.0,54.0,25.0,17.0,19.0,17.0,179.0,7.0,59.0,188.0,120.0,33.0,2.0,2.0
313.0,Humayun Kabir Maruf,1476.0,308.0,287.0,143.0,64.0,25.0,17.0,19.0,17.0,187.0,7.0,59.0,186.0,120.0,33.0,2.0,2.0
314.0,Yeasar Nirzhor,1477.0,421.0,210.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,134.0,120.0,33.0,2.0,2.0
314.0,Imon Barua,1477.0,311.0,220.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
316.0,Mahi Rahman Sarker,1482.0,304.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,157.0,7.0,59.0,215.0,120.0,33.0,2.0,2.0
317.0,Tazreean Shahariyr,1485.0,296.0,243.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
318.0,Kazi Yeameen Rahman,1486.0,243.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
319.0,Rai Ahmed,1489.0,290.0,253.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
319.0,Ziyad Ur Rahman,1489.0,246.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
321.0,Joyjit Rudra,1490.0,324.0,226.0,144.0,64.0,25.0,17.0,19.0,17.0,197.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
322.0,Simanto Tabrej,1491.0,248.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
322.0,Sagnik Roi,1491.0,421.0,241.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,117.0,120.0,33.0,2.0,2.0
324.0,Arefin Islam Ramin,1493.0,360.0,261.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,46.0,33.0,2.0,2.0
324.0,Abeer Ahmed,1493.0,250.0,297.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
