Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
66.0,Lav Ilic,638.0,76.0,105.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,26.0,49.0,36.0,2.0,4.0
67.0,Luka Oklobdžija,645.0,114.0,64.0,89.0,44.0,16.0,12.0,11.0,13.0,55.0,13.0,36.0,81.0,55.0,36.0,2.0,4.0
68.0,Darko Nikolić,648.0,59.0,99.0,49.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,63.0,97.0,36.0,2.0,4.0
69.0,Jana Jovanović,649.0,51.0,131.0,101.0,44.0,16.0,12.0,11.0,13.0,31.0,13.0,41.0,110.0,33.0,36.0,2.0,4.0
70.0,Luka Ivković,651.0,97.0,75.0,54.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,47.0,97.0,36.0,2.0,4.0
71.0,Nikita Ivanovic,653.0,61.0,68.0,82.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,116.0,45.0,36.0,2.0,4.0
72.0,Ivan Pavlović,657.0,43.0,108.0,19.0,21.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,33.0,2.0,4.0
73.0,Andrej Gajinović,661.0,123.0,91.0,99.0,44.0,16.0,12.0,11.0,13.0,76.0,13.0,41.0,68.0,26.0,22.0,2.0,4.0
74.0,Petar Jeličić,663.0,80.0,45.0,62.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,98.0,97.0,36.0,2.0,4.0
75.0,Staša Petrović,665.0,109.0,122.0,59.0,44.0,16.0,12.0,11.0,13.0,56.0,13.0,41.0,30.0,97.0,36.0,2.0,4.0
76.0,Dimitrije Basarin,672.0,63.0,96.0,101.0,44.0,16.0,12.0,11.0,13.0,50.0,13.0,41.0,73.0,97.0,36.0,2.0,4.0
77.0,Lazar Nikić,675.0,37.0,50.0,86.0,44.0,16.0,12.0,11.0,13.0,78.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
77.0,Stefan Žilović,675.0,91.0,88.0,101.0,44.0,16.0,12.0,11.0,13.0,64.0,13.0,26.0,85.0,69.0,36.0,2.0,4.0
77.0,Liam Zidar,675.0,85.0,79.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,95.0,34.0,36.0,2.0,4.0
80.0,Mihajlo Madžarević,678.0,81.0,44.0,101.0,44.0,16.0,12.0,11.0,13.0,72.0,13.0,41.0,91.0,97.0,36.0,2.0,4.0
81.0,Marko Mandić,682.0,74.0,98.0,101.0,44.0,16.0,12.0,11.0,13.0,75.0,13.0,41.0,84.0,63.0,31.0,2.0,4.0
81.0,Ognjen Lecic,682.0,71.0,53.0,45.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
83.0,Stefan Lučić,683.0,92.0,86.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,34.0,33.0,97.0,36.0,2.0,4.0
84.0,Mihajlo Janičić,684.0,56.0,65.0,50.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
85.0,Kosta Mihailović,689.0,132.0,144.0,101.0,44.0,16.0,12.0,11.0,13.0,59.0,13.0,28.0,50.0,24.0,36.0,2.0,4.0
86.0,Vuk Maksimov,692.0,121.0,50.0,98.0,44.0,16.0,12.0,11.0,13.0,86.0,13.0,41.0,97.0,48.0,36.0,2.0,4.0
